SA1_CODE_2021,zone_tier,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10601110811,core,9,8,8,18,13,13,3,0,0,83,0,5,3,3,5,19,26,17,4,88,0,0,0,0,0,0,0,0,0,5,10,20,16,19,22,30,30,21,4,175,3,11,21,18,19,19,0,0,0,92,8,3,8,10,13,17,9,0,0,64,0,0,5,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,13,33,31,29,37,12,0,0,170,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,15,33,31,33,36,12,0,0,176,7,11,8,10,10,22,47,28,5,145,0,0,0,0,3,0,0,0,0,10,24,27,36,40,42,58,60,29,5,329
10601110812,core,5,0,17,12,16,10,0,0,0,61,7,0,5,6,5,20,31,26,20,118,0,0,6,3,0,5,0,0,0,10,7,4,26,19,21,29,33,26,23,197,0,5,15,9,13,7,4,0,0,58,3,0,6,4,10,7,9,0,0,40,4,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,5,6,29,17,28,17,10,0,0,112,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,11,3,14,29,18,28,19,10,0,0,119,12,3,14,10,18,38,51,49,25,216,3,0,5,7,0,10,0,0,3,26,19,16,47,35,44,57,67,56,25,371
10601110813,core,9,11,19,20,24,9,7,0,0,101,10,8,8,7,5,16,16,31,44,145,0,0,0,6,0,0,0,10,26,36,21,18,34,30,30,26,25,37,68,287,3,7,26,24,23,9,3,0,0,101,6,12,15,11,12,9,3,0,0,72,0,0,4,0,3,0,5,0,0,12,0,0,4,0,0,0,3,0,0,3,12,21,49,34,43,22,15,0,0,190,4,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,18,13,28,51,37,43,21,15,0,0,202,16,8,3,10,10,27,45,42,72,235,0,0,3,6,0,0,7,14,32,63,29,31,66,51,55,48,60,56,107,508
10601110814,core,3,3,4,8,3,3,0,0,0,40,0,0,0,0,5,10,11,6,4,32,0,4,0,0,0,0,0,0,0,3,4,11,5,8,13,14,10,5,4,77,0,0,15,9,0,4,0,0,0,35,0,0,0,8,6,7,0,0,0,25,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,5,17,15,9,10,3,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,5,18,15,9,12,3,3,0,75,0,0,3,0,3,11,19,11,9,60,0,6,0,0,6,0,0,0,0,13,8,10,18,21,16,27,25,10,8,144
10601110815,core,9,3,14,9,13,4,3,0,0,54,0,0,0,0,4,4,19,14,3,51,0,0,7,0,0,0,0,0,4,6,5,3,22,13,12,11,22,14,8,103,0,3,25,14,16,8,0,0,0,65,3,3,4,6,13,6,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,7,30,25,23,8,5,0,0,105,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,8,7,30,25,23,8,5,0,0,116,5,0,4,4,6,8,27,17,6,79,0,0,8,4,0,0,0,0,4,11,13,7,44,29,29,26,33,17,5,204
10601110816,core,9,9,18,25,16,13,3,0,0,96,3,6,15,5,8,17,16,9,4,84,0,0,3,0,0,6,0,0,0,15,17,18,30,24,26,37,23,10,8,190,6,15,21,14,17,20,3,0,0,98,9,3,12,16,13,7,3,0,0,61,3,3,8,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,13,24,41,37,34,31,10,0,0,181,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,13,22,41,37,34,31,10,0,0,191,19,7,16,11,13,28,35,23,11,151,4,0,0,0,0,9,0,0,4,18,32,27,61,45,50,60,49,21,14,359
10601110817,core,6,10,15,14,25,13,0,0,0,89,0,0,5,5,5,16,17,17,4,79,0,0,0,0,0,0,0,0,0,6,14,15,19,16,32,31,20,15,4,172,5,10,15,16,26,18,0,0,0,92,11,7,10,11,21,11,4,0,0,62,0,3,3,4,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,9,21,26,31,44,34,7,0,0,172,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,7,0,3,0,0,0,0,6,9,23,35,31,48,34,7,0,0,180,13,5,7,8,11,22,34,31,9,142,0,3,3,0,4,5,0,0,0,10,20,32,42,40,61,60,41,30,6,340
10601110818,core,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,50,65,137,0,0,0,0,0,0,0,4,0,8,0,4,5,0,0,0,19,57,67,155,0,3,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,15,0,0,0,0,0,9,31,86,95,222,0,0,6,0,0,0,0,11,4,20,0,4,3,0,5,4,35,99,96,256
10601110819,core,7,11,33,27,27,20,0,0,0,128,3,0,8,5,3,10,22,21,7,79,0,0,0,0,0,0,0,0,0,7,9,12,42,31,34,35,25,20,8,209,4,13,28,27,21,17,0,0,0,113,7,9,26,14,9,10,3,0,0,72,3,0,6,0,10,6,0,0,0,23,0,0,0,0,0,0,0,0,0,5,12,19,53,42,38,37,4,0,0,208,5,0,5,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,4,0,5,3,3,0,0,0,0,17,13,20,61,49,43,41,4,0,0,224,3,0,15,10,13,13,43,22,13,136,0,0,0,0,0,4,4,0,0,16,18,25,74,53,51,60,58,27,8,372
10601110820,core,5,10,15,21,13,11,3,0,0,76,3,5,5,7,6,21,29,16,6,95,0,0,0,0,0,0,0,7,0,8,11,14,23,30,21,25,36,18,7,182,0,8,16,22,21,9,5,0,0,76,3,3,14,12,4,8,7,0,0,56,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,4,10,14,33,31,35,19,8,0,4,147,0,0,0,0,0,4,0,0,0,9,4,0,0,0,0,0,0,0,0,9,4,0,0,0,3,0,0,0,0,13,16,17,33,31,33,26,6,0,4,159,11,5,12,12,12,36,60,25,3,178,0,0,3,0,4,0,6,7,0,22,29,24,44,45,54,58,69,33,10,360
10601110821,core,4,7,12,8,14,9,5,0,0,60,0,0,0,5,3,15,17,14,10,72,0,0,0,0,0,0,0,0,0,3,4,7,20,18,14,25,16,18,10,131,0,6,12,17,8,11,4,0,0,61,8,3,9,10,7,9,0,0,0,47,3,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8,24,29,19,21,6,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,9,10,27,29,17,20,5,0,0,123,6,4,3,10,12,22,42,30,11,140,0,3,5,0,0,0,0,0,0,14,17,14,29,42,30,44,49,35,11,271
10601110822,core,15,15,27,21,24,11,8,0,0,116,3,0,9,5,6,18,26,3,0,74,0,0,0,0,3,0,0,0,0,4,15,17,38,25,33,25,28,3,0,194,7,19,36,21,29,15,3,0,0,125,8,5,15,12,22,14,7,0,0,83,7,0,3,5,4,0,0,0,0,21,0,0,3,0,0,0,0,0,0,3,16,24,54,45,50,29,14,0,0,235,0,4,0,0,6,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,5,4,3,0,6,0,0,0,0,13,21,25,54,42,56,33,14,0,0,247,12,7,20,9,19,34,42,18,0,160,0,7,4,0,5,0,3,0,0,14,33,33,78,58,75,65,54,20,0,424
10601110823,core,5,3,4,12,16,7,0,0,0,47,0,0,0,0,0,5,9,5,0,24,0,0,0,3,0,0,0,0,0,6,6,3,6,14,17,14,10,3,0,80,3,4,10,15,19,5,0,0,0,57,10,9,4,8,10,5,0,0,0,38,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,14,6,8,19,28,15,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,15,25,28,15,0,0,0,106,4,3,3,0,0,12,11,9,0,52,0,0,0,3,0,0,0,0,0,10,22,10,16,28,36,26,21,13,0,167
10601110824,core,3,3,5,5,11,6,3,0,0,39,5,5,4,3,4,6,10,7,3,42,0,0,0,0,0,0,0,0,0,4,7,4,6,15,15,8,11,8,0,80,0,7,3,10,10,7,0,0,0,41,0,3,7,0,8,7,3,0,0,27,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,9,14,15,7,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,10,8,9,14,15,10,0,0,0,73,17,4,10,4,13,5,20,8,4,79,0,0,0,0,0,0,0,0,0,3,21,10,19,24,30,15,27,11,4,157
10601110825,core,9,15,35,18,20,7,0,0,0,101,22,10,33,28,22,25,14,3,5,165,10,6,19,11,10,5,3,4,0,69,44,35,82,65,51,40,16,7,5,333,0,3,35,12,11,8,0,0,0,72,9,9,22,14,13,3,0,0,0,75,3,3,4,7,5,0,0,0,0,22,4,0,3,7,3,0,0,0,0,17,15,17,63,43,37,13,0,0,0,186,3,3,5,0,3,4,0,0,0,24,4,0,0,4,0,0,0,0,0,11,6,0,7,5,8,4,0,0,0,34,25,24,67,49,41,18,0,0,0,220,42,16,44,46,36,36,25,13,5,256,17,12,35,18,17,7,3,8,0,119,75,52,148,117,87,61,28,18,5,599
10601110826,core,8,9,9,7,11,4,0,0,0,44,4,0,0,0,4,11,14,4,0,28,0,0,0,0,0,0,0,0,0,0,5,9,12,10,12,16,15,4,0,74,0,10,7,12,14,3,0,0,0,49,5,0,5,7,0,6,0,0,0,25,4,0,0,0,0,6,0,0,0,7,0,0,3,0,0,0,0,0,0,0,6,11,20,23,19,13,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,11,15,22,22,12,5,0,0,96,7,3,5,0,4,8,16,8,0,51,0,0,0,0,0,0,0,0,0,0,8,11,18,26,24,21,23,12,0,145
10601110827,core,0,4,0,4,4,8,0,0,0,18,3,0,0,0,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,5,6,0,3,8,5,4,6,0,36,0,0,4,0,0,0,0,0,0,13,0,6,0,4,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,5,4,13,6,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,4,13,5,0,0,0,38,3,4,0,0,4,6,4,7,3,25,0,0,0,0,0,0,0,0,0,0,5,9,4,8,18,16,4,7,3,62
10601110828,core,0,0,0,3,13,7,5,0,0,33,0,0,0,0,0,3,11,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,24,3,0,53,0,0,0,0,11,6,8,0,0,31,0,0,0,0,7,0,4,0,0,15,0,0,0,0,0,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,3,15,10,16,0,0,59,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,4,3,15,16,18,0,0,60,0,0,0,0,0,9,17,12,7,42,0,0,0,0,0,0,6,0,0,3,4,3,4,4,15,24,39,12,6,107
10601110829,core,5,6,22,20,24,9,5,0,0,91,7,0,3,10,5,12,24,10,3,74,0,3,0,0,0,0,0,0,0,11,16,10,32,29,32,22,29,10,3,175,5,10,16,25,29,17,0,0,0,98,7,7,20,8,12,4,5,0,0,61,4,0,4,0,0,3,0,0,0,14,0,0,0,6,0,0,0,0,0,4,14,22,46,33,45,24,7,0,0,183,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,6,16,18,48,41,45,27,7,0,0,191,9,8,9,11,8,17,44,17,4,126,3,3,5,0,5,3,3,0,0,27,31,29,60,51,57,42,55,17,4,344
10601110830,core,15,25,40,26,24,21,5,0,0,147,9,7,24,10,16,19,41,12,15,148,0,0,0,4,4,0,0,0,0,11,23,32,63,42,44,43,42,12,15,310,4,27,49,35,28,20,0,0,0,157,11,14,28,12,13,17,8,0,0,100,4,4,0,6,3,4,5,0,0,19,0,0,5,0,3,0,0,0,0,12,13,40,83,49,46,45,5,0,0,284,0,4,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,11,0,4,6,8,0,0,0,0,0,18,20,45,85,61,47,49,5,0,0,307,22,8,30,16,25,33,79,24,14,256,0,7,9,4,9,3,0,0,0,23,44,54,118,83,78,81,93,24,14,589
10601110831,core,3,3,14,9,7,11,0,0,0,49,0,0,3,3,0,3,9,7,0,30,0,0,0,0,0,0,0,0,0,3,3,3,19,7,11,18,10,8,0,79,3,9,15,10,6,10,0,0,0,58,0,3,6,4,3,8,4,0,0,28,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,10,23,20,15,18,0,0,0,91,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,10,23,18,14,22,0,0,0,100,0,4,7,7,6,12,24,13,0,68,0,0,4,0,0,0,4,0,0,11,6,19,32,25,21,37,28,12,0,176
10601110832,core,0,8,15,18,14,9,0,0,0,69,5,0,14,5,8,11,19,9,9,73,3,6,0,4,0,3,4,0,0,19,12,14,34,26,21,20,25,6,9,158,0,10,27,15,10,7,0,0,0,75,3,4,4,6,4,6,0,0,0,34,4,3,0,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,8,17,36,30,16,14,3,0,0,125,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,4,4,4,3,0,0,0,0,12,7,21,43,30,21,14,3,0,0,139,11,0,19,8,8,20,37,19,9,119,3,3,9,3,3,4,6,4,0,39,20,29,68,44,35,35,48,20,4,297
10601110833,core,0,11,15,15,9,11,9,0,0,70,9,8,4,0,5,10,33,11,3,83,0,0,0,0,3,0,0,0,0,9,10,18,21,17,14,20,38,11,3,155,0,7,17,8,10,14,3,0,0,55,0,11,9,12,8,10,0,0,0,53,0,3,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,30,21,19,24,11,0,0,124,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,6,3,0,0,0,0,0,13,4,19,32,26,15,28,11,0,0,134,12,8,5,4,15,15,58,17,7,143,0,0,0,4,6,0,0,0,0,17,19,25,43,37,35,49,65,20,9,292
10601110834,core,8,5,22,11,9,19,3,0,0,80,4,3,3,6,4,13,20,17,7,83,0,4,3,4,0,0,3,0,0,15,10,16,34,21,18,34,23,20,11,182,0,10,22,14,15,13,5,0,0,82,5,3,19,9,5,14,6,4,0,62,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,18,46,29,25,32,6,4,0,160,0,0,0,4,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,3,0,4,8,5,0,0,0,16,6,20,48,27,29,36,6,4,0,175,7,8,8,9,13,24,41,27,8,142,0,3,4,3,0,0,4,7,0,28,18,22,60,43,42,64,51,32,15,343
10601110835,core,0,0,16,3,11,5,0,0,0,37,4,0,6,5,6,8,9,7,0,44,0,0,0,0,0,0,0,0,0,0,9,4,20,10,14,10,9,7,0,83,3,7,14,6,13,5,0,0,0,52,3,0,13,3,6,4,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,8,22,13,22,14,0,0,0,83,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,22,11,20,7,0,0,0,84,6,0,9,8,11,11,23,15,3,85,0,0,0,0,0,0,0,0,0,3,13,11,35,18,36,24,20,15,3,175
10601110836,core,9,19,26,25,29,10,0,5,0,121,5,3,10,7,5,23,24,20,7,103,0,0,0,0,0,3,0,0,0,6,11,21,37,35,38,38,30,22,7,231,5,15,27,37,37,14,0,3,0,135,4,12,16,17,16,9,0,0,0,83,8,0,3,3,9,4,0,0,0,23,0,0,4,0,0,0,0,0,0,7,19,25,51,56,59,25,0,0,0,245,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,15,12,29,50,59,60,32,0,0,0,253,7,5,11,7,9,41,46,32,5,169,0,0,0,0,0,3,4,0,0,11,25,34,66,73,71,74,49,38,5,438
10601110837,core,13,10,38,26,19,27,0,0,0,127,8,8,6,3,12,26,50,27,15,159,4,0,8,0,5,4,3,13,0,31,29,19,51,30,33,58,55,39,14,318,4,15,38,22,20,24,0,0,0,134,7,8,20,14,13,13,0,0,0,77,0,0,3,3,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,18,25,67,40,41,41,4,0,0,227,4,0,3,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,15,9,0,6,0,0,4,0,0,0,20,23,27,67,42,42,45,4,0,0,251,16,12,15,11,26,50,82,55,18,286,4,0,10,0,9,12,5,14,0,54,42,48,95,55,74,102,96,73,16,598
10601110838,core,3,6,18,28,14,15,0,0,0,87,4,0,4,0,3,8,14,8,3,51,0,0,0,0,0,0,0,0,0,3,7,10,24,26,19,28,14,10,3,144,3,4,24,22,24,11,0,0,0,79,3,3,12,11,11,7,0,0,0,53,0,4,3,0,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,10,34,37,29,27,0,0,0,146,0,4,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,15,9,14,41,40,29,24,0,0,0,160,15,3,5,7,11,22,31,11,3,107,0,0,3,0,0,0,0,0,0,8,25,15,49,46,38,44,32,16,3,266
10601110839,core,14,5,26,21,24,9,7,0,0,99,3,5,7,0,6,9,20,7,6,57,0,0,0,0,0,0,0,0,0,3,22,6,29,26,25,17,23,7,6,160,7,8,26,19,19,10,0,0,0,89,10,5,19,9,13,7,0,0,0,63,0,0,6,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18,9,47,34,35,15,7,0,0,164,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,25,11,55,40,36,15,7,0,0,174,15,5,8,5,7,10,39,13,10,115,0,0,0,0,0,0,0,0,0,3,38,17,59,42,45,28,46,11,10,298
10601110840,core,4,0,24,16,15,6,4,0,0,77,3,0,0,3,6,15,11,5,0,54,0,0,0,3,0,0,0,0,0,3,17,6,24,21,17,21,16,5,0,131,0,5,20,11,22,3,0,0,0,69,11,5,5,9,6,8,4,0,0,51,0,0,4,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,9,8,30,32,33,18,3,0,0,133,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,11,13,15,38,29,33,18,3,0,0,148,9,0,3,6,8,26,22,16,3,101,0,0,0,3,0,0,0,0,0,10,21,20,43,39,47,40,33,19,3,264
10601110841,core,4,6,23,12,17,11,0,0,0,69,7,5,5,5,10,20,12,9,0,78,0,0,0,0,0,0,0,0,0,12,13,18,27,20,26,29,12,11,0,155,3,15,26,14,19,12,0,0,0,87,0,6,17,9,6,10,0,0,0,57,3,0,8,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,20,52,22,34,21,0,0,0,158,0,0,8,0,0,0,0,0,0,15,0,3,0,0,0,5,0,0,0,9,3,3,11,6,0,5,0,0,0,23,7,25,57,31,34,21,0,0,0,177,6,4,8,10,15,26,23,24,3,126,0,0,3,6,0,0,4,0,0,13,19,31,68,44,47,51,35,23,3,314
10601110842,core,14,12,15,13,23,14,3,0,0,85,5,0,3,8,10,9,18,3,4,46,0,0,0,4,0,0,4,0,0,9,14,12,19,22,27,17,21,3,4,139,8,12,12,20,26,11,3,0,0,94,13,8,3,6,11,15,0,0,0,65,3,0,9,3,0,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,20,19,24,37,40,31,10,0,0,178,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,5,3,4,0,0,0,0,0,0,0,10,21,20,26,37,43,31,10,0,0,185,6,0,9,9,11,16,31,3,8,87,0,0,0,3,0,0,4,0,0,8,31,24,33,43,54,42,36,3,10,285
10601110843,core,9,9,23,12,12,23,0,0,0,90,7,4,0,6,3,20,24,10,6,79,0,0,0,3,0,0,0,0,0,0,8,17,25,21,18,36,25,10,6,173,5,7,22,17,17,25,0,0,0,89,6,6,14,14,6,13,3,0,0,63,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,14,39,29,26,41,4,0,0,164,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,10,3,0,0,5,0,0,0,0,0,10,8,14,42,34,26,41,4,0,0,172,7,4,8,7,10,28,45,17,6,136,0,3,0,5,0,0,0,0,0,6,15,18,52,41,36,69,54,14,6,313
10601110844,core,11,8,23,18,18,13,3,0,0,89,5,4,0,8,11,10,17,5,3,65,0,6,0,0,4,0,0,0,0,9,19,7,25,28,34,26,22,8,3,169,4,10,22,26,27,16,4,0,0,97,9,10,10,11,9,10,3,0,0,57,4,4,3,3,3,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,15,19,35,38,42,24,8,0,0,177,0,5,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,0,12,16,19,42,38,42,26,8,0,0,190,13,6,8,9,16,20,31,16,3,114,0,6,5,0,8,4,0,0,0,23,28,29,51,41,60,53,40,19,3,326
10601110845,core,6,4,10,11,10,9,6,0,0,55,5,3,3,4,8,7,30,52,62,176,0,0,0,0,0,0,10,15,7,40,15,9,17,17,17,17,42,68,71,271,0,8,12,13,13,4,0,0,0,61,5,0,8,8,5,3,6,0,0,40,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,8,12,19,22,20,15,6,0,0,110,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,12,17,27,25,20,21,6,0,0,125,7,7,13,12,8,23,60,74,84,276,0,0,6,0,0,4,10,20,17,57,18,23,41,42,28,43,77,94,94,458
