SA1_CODE_2021,zone_tier,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
10601111121,core,114,296,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,301,10,..,126,301
10601111122,core,110,276,4,6,0,0,4,6,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,118,288,3,..,126,288
10601111123,core,153,400,15,26,0,0,15,26,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,6,172,434,10,..,175,434
10601111124,core,151,440,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,149,446,10,..,158,446
10601111125,core,186,402,4,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,193,410,13,..,204,410
10601111126,core,201,530,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,532,7,..,210,532
10601111127,core,182,461,14,29,7,8,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,499,8,..,217,499
10601111128,core,143,373,22,38,32,48,54,87,9,15,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,209,467,21,..,227,467
10601111129,core,153,356,14,19,0,0,14,19,5,6,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,165,379,9,..,176,379
10601111130,core,195,501,9,7,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,508,7,..,207,508
10601111131,core,120,302,4,14,0,0,4,14,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,132,322,9,..,137,322
10601111132,core,125,322,20,30,0,0,20,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,147,355,9,..,155,355
10601111133,core,117,312,5,15,14,16,19,31,12,27,0,0,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,150,369,11,..,163,369
10601111134,core,124,302,9,16,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,136,323,5,..,144,323
10601111135,core,106,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,286,3,..,108,286
10601111136,core,137,291,4,7,0,0,4,7,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,8,0,0,143,313,4,..,152,313
10601111137,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10601111138,core,74,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,204,3,..,76,204
10601111139,core,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
10601111140,core,159,420,12,15,0,0,12,15,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,164,438,4,..,176,438
10601111141,core,101,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99,330,3,..,107,330
10601111142,core,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,..,8,25
10601111143,core,84,224,11,13,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,242,4,..,103,242
10601111144,core,94,232,9,13,0,0,9,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,101,241,7,..,106,241
10601111146,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10601111147,core,179,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,561,3,..,184,561
10601111148,core,149,437,19,41,0,0,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,477,12,..,174,477
10601111149,core,129,421,15,30,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,450,5,..,151,450
10601111150,core,133,393,3,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,396,7,..,147,396
10601111151,core,62,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,65,182,10,..,75,182
10601111152,core,131,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,375,5,..,139,375
10601111153,core,127,407,3,10,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,417,8,..,138,417
10601111154,core,151,439,0,5,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,158,453,8,..,163,453
10601111155,core,135,369,22,43,8,12,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,425,5,..,164,425
10601111156,core,141,434,10,21,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,453,7,..,157,453
10601111157,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,..,0,4
10601111158,core,185,545,9,16,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,563,0,..,194,563
10601111159,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10601111201,external,103,285,11,26,0,0,11,26,5,14,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,125,321,3,..,127,321
10601111202,external,118,338,5,16,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,356,4,..,127,356
10601111203,external,169,454,0,4,13,19,13,21,52,82,0,0,0,0,0,0,0,0,52,82,0,0,0,0,0,0,0,0,0,0,0,0,230,559,32,..,260,559
10601111204,external,108,280,7,12,4,4,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,300,11,..,124,300
10601111205,external,108,248,16,27,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,272,9,..,130,272
10601111206,external,105,275,3,10,3,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,292,9,..,126,292
10601111207,external,104,266,0,0,3,4,3,4,11,9,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,120,285,10,..,126,285
10601111208,external,79,194,0,0,9,21,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,219,10,..,97,219
10601111209,external,155,360,3,12,16,28,17,42,8,9,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,183,411,17,..,196,411
10601111210,external,138,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,388,23,..,162,388
10601111211,external,58,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,131,0,..,58,131
10601111213,external,143,342,0,0,28,42,28,42,13,16,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,177,399,12,..,197,399
10601111214,external,155,398,19,35,3,4,25,37,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,177,438,17,..,197,438
10601111215,external,86,199,0,0,5,10,11,13,16,25,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,3,0,3,0,0,118,240,22,..,135,240
10601111216,external,116,257,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,126,262,11,..,131,262
10601111217,external,97,286,19,39,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,327,3,..,117,327
10601111218,external,109,263,33,42,3,6,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,309,12,..,160,309
10601111219,external,135,322,0,0,6,17,6,17,24,30,0,0,0,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,163,370,16,..,186,370
10601111220,external,43,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,114,7,..,48,114
10601111221,external,88,247,0,0,9,17,9,17,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,99,267,10,..,111,267
10601111222,external,108,310,0,0,0,0,0,0,35,47,0,0,0,0,0,0,0,0,35,47,0,0,0,0,0,0,0,0,0,0,0,0,146,364,11,..,152,364
10601111223,external,66,181,0,0,0,0,0,0,29,36,0,0,0,0,0,0,0,0,29,36,0,0,0,0,0,0,0,0,0,0,0,0,92,222,6,..,99,222
10601111224,external,118,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,381,7,..,118,381
10601111225,external,81,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,259,0,..,81,259
10601111226,external,97,310,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,317,4,..,102,317
10601111227,external,129,382,9,8,19,37,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,430,12,..,166,430
10601111228,external,90,267,0,0,14,16,14,16,3,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,107,290,5,..,113,290
10601111229,external,114,285,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,292,4,..,122,292
10601111230,external,172,413,0,0,13,16,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,429,12,..,195,429
10601111231,external,137,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0,5,0,0,0,0,16,27,0,0,160,447,9,..,170,447
10601111232,external,72,192,4,8,8,12,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,90,217,14,..,101,217
10601111233,external,146,371,28,39,15,32,40,75,0,4,0,0,0,0,0,0,0,0,0,4,7,4,18,37,0,0,3,0,29,53,0,0,219,503,3,..,225,503
10601111234,external,75,215,46,93,0,0,46,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,310,10,..,132,310
10601111235,external,161,437,10,7,0,6,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,452,10,..,177,452
10601111237,external,88,268,15,35,0,6,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,105,310,5,..,112,310
10601111238,external,92,254,12,26,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,288,14,..,112,288
10601111240,external,76,205,14,17,21,27,29,45,3,8,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,107,254,4,..,115,254
10601111241,external,49,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,13,21,0,0,0,0,28,39,0,0,75,166,0,..,75,166
10601111242,external,148,395,9,18,9,12,17,26,4,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,166,422,20,..,188,422
10601111244,external,126,384,14,21,0,0,14,21,8,7,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,143,413,9,..,157,413
10601111245,external,72,228,4,15,0,0,4,15,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,77,248,6,..,86,248
10601111246,external,67,216,51,112,0,0,51,112,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,122,333,4,..,121,333
10601111247,external,109,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,319,9,..,117,319
10601111248,external,126,397,0,0,0,3,0,3,4,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,127,403,4,..,135,403
10601111249,external,88,264,3,5,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,274,0,..,97,274
10601111250,external,152,470,29,57,0,0,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,181,532,5,..,184,532
10601111251,external,129,382,27,49,7,9,33,67,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,165,458,20,..,184,458
10601111301,external,83,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,84,229,16,..,104,229
10601111302,external,140,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,11,0,0,0,3,8,15,0,0,147,395,48,..,193,395
10601111303,external,59,195,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,200,6,..,69,200
10601111304,external,133,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,133,309,53,..,180,309
10601111305,external,124,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,368,12,..,128,368
10601111306,external,123,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,330,33,..,155,330
10601111307,external,53,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,152,9,..,60,152
10601111308,external,56,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,152,21,..,75,152
10601111309,external,163,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,10,0,0,164,474,11,..,180,474
10601111310,external,79,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,204,18,..,99,204
10601111311,external,124,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,349,18,..,143,349
10601111312,external,203,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,579,16,..,217,579
10601111313,external,103,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,110,319,5,..,119,319
10601111314,external,166,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,509,17,..,183,509
10601111315,external,105,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,330,8,..,112,330
10602111401,core,112,245,6,5,12,21,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,8,14,0,0,141,284,19,..,162,284
10602111402,core,155,370,9,12,15,18,20,30,0,0,0,0,0,0,0,0,0,0,0,0,30,41,10,10,0,0,0,0,43,49,0,0,218,453,11,..,232,453
10602111403,core,82,232,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,236,3,..,90,236
10602111408,core,146,343,12,21,5,5,13,31,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,163,386,15,..,171,386
10602111409,core,85,188,8,23,5,3,13,27,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,13,12,9,7,126,236,10,..,133,236
10602111410,core,139,312,26,43,28,47,54,87,12,30,0,0,31,48,0,0,0,0,45,82,0,0,0,0,0,0,31,50,31,50,0,0,263,532,29,..,290,532
10602111411,core,80,209,39,48,0,0,39,48,13,16,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,129,279,14,..,141,279
10602111412,core,104,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,281,13,..,119,281
10602111415,core,166,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,562,3,..,175,562
10602111416,core,224,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,705,4,..,226,705
10602111417,core,188,496,33,66,0,0,36,65,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,3,229,570,12,..,240,570
10602111418,core,148,409,65,99,0,0,65,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,505,12,..,225,505
10602111419,core,46,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,46,154,5,..,51,154
10602111420,core,200,629,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,635,3,..,208,635
10602111421,core,221,665,3,14,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,673,7,..,224,673
10602111422,core,107,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,327,10,..,115,327
10602111423,core,124,359,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,126,368,0,..,130,368
10602111424,core,53,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,58,198,0,..,58,198
10602111425,core,191,593,6,19,0,8,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,205,620,3,..,209,620
10602111426,core,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,110,142,0,0,0,0,0,0,110,142,0,0,112,143,0,..,112,143
10602111601,core,158,470,14,23,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,492,7,..,177,492
10602111602,core,157,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,450,5,..,161,450
10602111603,core,99,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,261,4,..,105,261
10602111604,core,187,537,5,13,0,0,5,13,3,10,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,194,559,14,..,207,559
10602111605,core,158,439,17,34,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,474,3,..,172,474
10602111606,core,325,1097,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1112,9,..,333,1112
10602111607,core,58,157,26,36,0,0,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,191,5,..,86,191
10602111608,core,135,361,12,25,5,3,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,395,14,..,167,395
10602111609,core,105,280,4,3,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,108,294,8,..,115,294
10602111610,core,175,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,436,12,..,179,436
10602111611,core,73,190,16,22,0,0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91,224,12,..,102,224
10602111612,core,291,858,25,41,0,0,27,41,0,0,0,0,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,0,0,0,5,0,321,906,18,..,338,906
10602111613,core,223,646,12,19,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,666,9,..,236,666
10602111614,core,189,486,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,189,491,10,..,201,491
10602111615,core,167,481,6,15,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,500,9,..,180,500
10602111617,core,149,461,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,466,14,..,162,466
10602111618,core,140,439,5,5,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,448,0,..,145,448
10602161401,core,107,282,20,28,11,9,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,320,14,..,150,320
10602161402,core,94,316,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,323,0,..,100,323
10602161403,core,129,320,13,24,4,3,16,29,29,37,0,0,0,0,0,0,0,0,29,37,0,0,0,0,0,0,0,0,0,0,0,0,176,387,9,..,179,387
10602161404,core,67,156,4,27,0,0,9,29,4,11,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,77,193,12,..,91,193
10602161405,core,136,304,44,60,38,54,82,117,52,72,0,0,0,0,0,0,0,0,52,72,0,0,0,0,0,0,0,0,0,0,0,0,267,493,22,..,291,493
10602161406,core,141,445,3,12,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,460,7,..,158,460
10602161407,core,149,378,7,5,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,390,7,..,159,390
10602161408,core,220,499,31,42,0,0,28,43,39,46,0,0,0,0,0,0,0,0,39,46,0,0,0,0,0,0,0,0,0,0,0,0,286,588,12,..,303,588
10602161409,core,151,423,7,25,0,8,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,450,0,..,164,450
10602161410,core,134,370,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,375,0,..,138,375
10602161411,core,135,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,404,0,..,136,404
10602161412,core,159,386,22,26,3,4,21,29,17,28,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,202,441,16,..,218,441
10602161413,core,91,214,14,22,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,235,8,..,122,235
10602161414,core,146,344,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,154,354,7,..,164,354
10602161415,core,151,454,11,26,0,5,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,482,6,..,171,482
10602161416,core,68,175,3,6,6,9,6,13,36,52,0,0,0,0,0,0,0,0,36,52,0,0,0,0,0,0,0,0,0,0,0,0,116,239,14,..,127,239
10602161417,core,94,250,27,37,30,46,51,87,16,18,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,160,350,9,..,174,350
10602161418,core,141,434,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,437,0,..,146,437
10602161419,core,134,422,52,125,0,0,55,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,547,14,..,201,547
10602161420,core,141,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,372,4,..,143,372
