SA1_CODE_2021,zone_tier,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
11101121224,core,6,6,8,22,15,21,6,0,0,81,3,3,3,0,5,5,7,0,0,31,0,0,0,6,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,9,14,18,22,27,31,9,0,0,126,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,9,14,13,22,27,31,8,0,0,132,8,0,0,4,0,11,42,25,9,92,0,0,0,0,0,0,3,0,0,5,18,13,18,25,31,43,48,21,9,229,0,4,7,11,21,5,0,0,0,45,6,9,4,13,9,13,5,0,0,66,0,0,3,0,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,6,10,17,26,29,27,8,0,0,127,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,10,6,0,0,0,0,4,0,0,0,10
11101121225,core,0,4,19,22,23,16,0,0,0,85,3,5,10,7,5,0,0,0,0,25,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,24,25,30,20,0,0,0,116,0,0,0,0,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,3,10,31,25,37,21,0,0,0,127,16,0,6,7,11,23,29,20,3,104,0,0,0,0,0,0,0,3,0,11,22,15,36,36,45,47,32,22,3,244,5,5,5,9,8,13,0,0,0,40,13,4,13,22,8,6,5,0,0,63,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,16,9,14,27,23,22,5,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
11101121226,core,3,3,8,7,20,7,5,0,0,47,3,0,5,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,5,18,9,5,0,0,61,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,3,7,15,7,20,9,5,0,0,71,9,4,6,0,3,10,20,9,0,57,0,0,0,0,0,0,4,0,0,4,11,13,15,12,27,17,27,9,0,132,0,5,8,3,17,3,0,0,0,29,0,7,8,8,13,12,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,16,10,28,11,0,0,0,77,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
11101121227,core,9,6,15,27,17,23,5,0,0,94,4,4,3,5,6,12,3,0,0,38,0,0,4,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,9,11,22,29,26,39,10,0,0,153,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,13,14,15,22,33,30,41,10,3,0,163,10,0,0,3,5,21,34,23,0,95,0,0,0,0,0,0,0,0,0,5,24,12,24,41,37,59,42,22,4,267,0,3,0,10,15,11,0,0,0,43,3,3,11,17,9,23,3,0,0,75,0,0,4,4,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,5,4,11,22,33,26,38,7,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121228,core,0,0,9,34,22,7,0,0,0,78,4,0,0,4,0,6,5,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,41,23,14,5,0,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,41,26,14,5,0,0,103,4,0,0,0,6,5,19,9,0,37,0,0,0,0,0,0,0,0,0,0,7,0,13,41,29,21,25,9,0,140,0,0,13,17,7,6,0,0,0,43,5,0,0,15,8,15,0,0,0,44,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,12,36,19,21,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
11101121229,core,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121230,core,0,0,0,6,7,6,0,0,0,18,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,4,0,0,32,0,0,0,0,0,3,7,8,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,11,15,6,0,54,0,0,0,0,3,3,0,0,0,15,5,0,0,0,5,4,4,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,12,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121231,core,0,5,10,23,12,14,0,0,0,67,3,5,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,14,25,15,16,3,0,0,82,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,14,26,20,21,3,0,0,87,4,0,0,0,5,7,11,0,0,31,0,0,0,3,0,0,0,0,0,3,4,8,14,28,21,26,13,0,0,118,0,4,9,5,12,3,0,0,0,39,6,4,6,16,10,4,5,0,0,48,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,3,15,25,24,9,9,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121232,core,0,5,15,25,9,3,0,0,0,60,5,0,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,19,30,9,5,5,0,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,19,30,12,4,5,0,0,77,0,0,0,0,0,9,5,0,0,13,0,0,0,0,0,0,0,0,0,0,3,8,19,28,14,13,7,0,0,98,0,3,9,10,9,0,0,0,0,28,0,3,4,14,0,9,0,0,0,30,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,16,21,13,7,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121233,core,0,0,7,24,23,17,7,0,0,72,12,4,0,0,3,5,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,5,7,20,34,18,11,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,20,34,20,11,0,0,110,0,0,0,0,0,8,44,15,3,72,0,0,0,4,0,0,0,0,0,3,10,5,7,25,34,31,55,11,3,188,0,4,3,9,19,3,0,0,0,42,5,4,3,10,19,16,10,0,0,58,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,23,34,21,6,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121234,core,0,0,0,5,5,9,0,0,0,24,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,4,9,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,4,7,0,0,0,40,5,0,0,0,0,4,13,8,0,27,0,0,0,0,3,0,4,0,0,14,5,8,9,11,10,13,14,8,0,76,0,0,5,5,3,4,0,0,0,15,3,0,4,9,5,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,4,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121235,core,0,4,6,4,12,11,0,0,0,36,0,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,5,4,19,9,0,0,0,49,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,6,5,4,21,9,0,0,0,59,3,0,0,4,0,12,13,14,4,53,0,0,0,0,0,0,0,3,0,5,7,9,13,5,25,22,21,20,4,114,0,0,8,3,10,4,0,0,0,19,5,0,4,3,3,4,0,0,0,22,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,4,6,7,10,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121236,core,0,4,3,3,9,8,0,0,0,30,0,0,0,0,4,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,13,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,13,10,0,0,0,45,3,3,0,3,4,9,15,3,0,31,0,0,0,0,0,4,3,0,0,7,9,9,8,7,19,22,16,7,0,83,0,0,3,5,11,0,0,0,0,20,5,0,6,8,4,7,0,0,0,30,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,5,10,18,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
11101121237,core,0,8,11,12,6,11,7,0,0,51,3,5,0,3,5,0,8,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,6,8,17,12,11,11,0,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,11,8,20,17,14,14,0,0,80,0,0,4,0,4,4,22,24,11,77,3,0,0,0,0,7,0,0,0,9,8,12,17,19,19,23,40,25,18,167,0,8,7,3,4,8,0,0,0,29,3,10,3,10,11,8,6,0,0,50,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,12,15,18,17,6,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121238,core,0,0,3,8,5,9,0,0,0,24,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,9,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,8,11,9,0,0,0,36,5,0,0,0,3,10,13,3,0,29,0,0,0,0,0,0,0,0,0,0,5,4,6,8,15,9,13,3,0,68,0,0,0,0,9,0,0,0,0,10,6,0,0,4,4,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121301,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121302,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121303,core,6,8,19,30,19,17,4,0,0,95,5,0,0,0,5,8,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,21,29,21,24,4,0,0,121,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,14,12,21,32,21,24,4,0,0,125,8,0,4,0,4,14,37,17,7,81,0,0,0,0,0,0,0,0,0,3,16,12,23,38,29,38,41,17,7,212,0,0,12,7,19,4,3,0,0,49,8,0,8,18,10,8,4,0,0,51,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,3,23,32,27,16,3,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
11101121304,core,3,5,9,24,24,20,7,0,0,94,7,0,6,6,4,0,4,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,9,20,28,29,17,7,0,0,127,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,13,9,21,30,29,24,7,0,0,130,3,0,0,0,0,0,22,16,0,40,0,0,0,0,0,0,0,0,0,0,16,10,23,32,29,22,27,16,0,177,0,3,3,14,9,11,0,0,0,43,11,8,3,15,21,7,6,0,0,66,0,0,0,3,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,15,13,30,33,21,6,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
11101121305,core,0,3,12,21,31,18,3,0,0,87,4,6,3,3,7,7,4,0,0,32,0,8,0,0,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,15,17,24,40,29,12,0,0,133,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,6,5,15,17,22,39,29,12,0,0,142,3,0,0,0,0,9,17,6,0,39,0,0,0,0,0,0,0,0,0,3,9,13,17,30,39,38,25,6,0,187,0,0,6,15,10,11,3,0,0,50,11,7,8,14,16,22,7,0,0,74,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,17,7,14,30,31,34,7,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
11101121306,core,4,3,12,23,23,10,0,0,0,71,8,0,0,3,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,11,4,19,27,23,14,5,0,0,105,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,11,4,18,27,27,14,5,0,0,106,8,0,0,0,0,3,24,16,3,58,0,0,4,0,0,0,0,3,0,5,18,4,19,27,32,20,29,17,4,169,0,0,7,10,8,7,0,0,0,33,10,4,10,13,10,3,5,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,6,14,22,22,11,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
11101121307,core,4,8,11,28,24,14,4,0,0,92,14,4,5,0,3,8,3,0,0,35,4,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,5,15,37,31,26,3,0,0,141,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,19,13,15,37,31,26,3,0,0,146,8,0,4,0,0,8,24,16,8,64,0,0,0,3,0,3,0,0,0,4,24,13,21,36,35,41,27,16,8,215,0,5,13,11,15,7,3,0,0,57,6,7,5,17,11,9,4,0,0,56,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,5,22,31,26,18,8,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11101121308,core,3,7,12,36,29,10,4,0,0,101,5,3,3,5,4,6,0,0,0,35,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,9,13,37,32,22,4,0,0,140,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,18,12,13,41,35,22,4,0,0,142,8,0,3,3,0,12,25,25,5,86,0,0,0,0,0,0,0,3,0,7,20,12,17,43,37,36,37,27,5,236,0,3,7,22,17,7,0,0,0,59,14,8,8,14,21,14,0,0,0,89,0,7,3,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,18,17,40,43,25,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4
11101121309,core,3,3,0,10,13,8,0,0,0,39,3,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,13,12,12,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,10,7,5,13,12,13,3,0,0,56,0,0,0,0,0,3,7,3,0,25,0,0,0,0,0,0,0,0,0,0,10,4,5,11,12,15,14,3,0,85,0,0,0,4,9,12,0,0,0,21,8,0,0,10,4,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,18,13,9,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
11101121310,core,0,3,4,30,19,22,0,0,0,82,9,5,0,0,0,5,3,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,10,6,34,25,20,7,0,0,111,0,0,0,4,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11,11,10,12,34,25,25,4,0,0,125,0,0,0,3,0,7,29,11,6,56,0,0,0,0,0,0,0,0,0,0,11,10,12,43,24,33,35,12,6,174,0,0,0,17,13,11,5,0,0,51,10,4,3,17,5,10,6,0,0,49,0,0,5,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,6,5,36,24,19,7,0,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,4,3,0,0,0,0,0,0,10
11101121311,core,0,7,9,13,31,13,0,0,0,79,4,3,3,5,0,3,4,0,0,18,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,6,13,17,19,38,23,10,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,13,17,20,38,20,10,0,0,115,7,0,0,0,0,7,25,20,0,68,0,0,0,0,0,0,0,0,0,3,16,14,19,16,37,28,35,23,0,189,0,6,0,10,18,11,0,0,0,46,7,4,8,6,17,5,5,0,0,55,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,8,12,19,37,18,9,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5
