SA1_CODE_2021,zone_tier,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
10601111101,core,3,6,9,0,3,7,4,4,7,0,0,0,11,4,11,21,17,34,3,7,6,7,5,7,3,0,9,5,0,9,3,5,8,22,19,42,3,4,8,0,7,10,7,3,8,0,3,7,0,3,8,16,20,32,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,9,3,15,4,3,5,6,0,9,0,0,0,0,5,4,0,3,5,15,14,28,0,6,8,0,3,3,0,5,5,4,5,7,6,0,8,12,12,25,3,9,12,5,0,5,11,4,13,3,0,5,5,8,8,23,22,42,0,6,4,0,8,8,5,0,4,8,4,9,4,0,10,10,18,29,3,5,8,3,0,10,0,0,0,0,0,0,7,0,6,16,7,24,0,0,3,4,3,3,0,6,9,0,3,3,10,8,9,16,18,32,3,0,11,3,0,5,5,0,9,3,0,0,0,6,5,14,8,29,0,4
10601111102,core,0,3,3,0,3,3,0,0,0,4,5,4,4,0,4,5,11,17,0,0,0,0,0,0,0,4,3,0,0,0,3,0,8,3,11,14,0,0,0,0,0,0,6,0,3,0,0,0,0,4,3,5,6,11,4,3,4,0,5,3,0,3,5,0,0,0,0,0,0,6,8,19,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,7,0,10,0,5,5,0,0,5,5,3,4,0,0,4,3,0,5,9,7,22,3,0,3,0,0,3,0,4,4,0,0,0,3,0,3,7,3,11,5,0,4,0,0,0,0,0,4,0,0,0,0,3,3,3,11,14,0,0,0,0,0,0,0,0,4,3,0,3,0,3,6,8,9,14,3,4,8,4,0,4,0,0,0,0,6,4,0,3,5,3,5,16,0,4,6,3,4,4,8,3,8,0,0,0,0,0,0,11,12,21,0,5
10601111103,core,0,0,0,3,3,3,0,0,0,3,0,3,3,6,3,15,7,23,3,0,8,0,4,4,0,4,5,0,5,8,5,0,5,14,12,21,8,3,5,0,4,7,3,5,7,4,0,6,0,0,5,18,7,31,0,3,5,4,0,3,0,5,5,0,4,4,3,5,3,7,12,17,0,0,5,0,0,6,0,4,0,0,0,4,3,0,10,15,8,18,4,0,5,3,3,5,3,4,7,0,0,0,6,5,5,12,6,19,0,4,0,0,0,6,0,0,0,0,0,5,3,5,7,7,6,17,4,0,4,0,0,0,0,4,3,3,0,8,0,0,3,9,7,16,0,3,3,0,0,0,0,0,0,6,0,6,0,0,5,3,10,14,0,9,9,0,4,4,0,0,3,0,0,0,0,4,4,3,10,18,0,4,4,0,4,4,0,0,0,0,0,0,0,3,5,3,15,14,0,0
10601111104,core,4,0,3,0,0,0,0,3,5,4,0,8,0,0,0,6,3,9,0,0,0,0,0,0,0,3,9,4,0,4,0,0,0,8,9,11,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,7,7,4,0,6,0,0,0,3,0,3,0,0,0,0,0,0,11,3,17,0,0,3,5,4,3,0,0,5,0,3,3,0,5,4,9,5,10,0,0,4,0,3,3,0,4,8,5,0,6,3,0,4,10,9,20,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,3,4,9,0,5,0,0,0,0,3,0,0,3,0,3,0,0,0,4,8,12,0,0,0,0,0,4,0,6,0,4,0,4,0,3,3,9,9,11,0,0,5,0,3,3,0,0,0,0,5,3,3,0,5,4,10,13,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,10,12,0,0
10601111105,core,0,6,4,8,7,7,3,3,8,0,12,12,3,3,6,14,22,37,3,0,5,3,3,7,4,0,8,0,3,3,3,5,3,7,17,24,3,3,7,0,0,4,5,0,5,0,0,4,0,0,0,10,3,14,5,5,3,0,4,8,0,0,0,0,3,6,5,0,5,8,15,22,5,0,3,0,0,0,6,0,0,3,5,5,5,5,10,11,12,23,5,4,5,5,8,9,7,4,7,3,7,13,3,11,14,26,28,54,5,0,7,6,4,5,0,0,6,8,3,8,5,0,7,25,14,38,0,4,4,0,4,3,0,0,4,0,4,3,0,6,4,4,13,21,3,0,7,5,0,5,4,0,4,0,0,0,0,0,0,8,10,17,0,3,5,3,0,5,3,0,3,5,0,6,0,0,0,11,7,19,3,0,4,0,0,3,0,6,8,3,3,7,0,0,0,12,11,25,0,7
10601111106,core,0,0,8,0,7,7,4,3,3,0,4,3,0,0,6,15,15,22,3,0,3,3,0,4,0,0,6,0,0,4,3,6,4,14,4,20,0,0,3,3,0,3,3,6,4,0,6,7,6,0,6,15,9,22,0,0,0,0,4,3,0,0,3,0,0,0,4,3,5,4,8,11,0,0,0,0,3,4,0,4,0,7,0,7,4,3,7,11,11,26,0,5,4,5,3,4,4,3,4,3,0,7,4,4,11,10,23,29,3,0,6,6,3,4,3,10,10,0,0,0,4,5,4,8,16,21,4,6,13,0,0,0,5,0,4,3,0,4,0,0,0,11,12,24,0,0,0,6,0,6,0,3,4,3,5,10,0,0,0,11,11,17,0,3,6,5,0,0,4,0,4,3,0,0,3,4,9,11,4,19,8,0,8,4,0,4,7,0,5,6,4,6,0,4,4,20,13,28,5,3
10601111107,core,4,0,0,0,3,3,0,3,4,0,0,0,4,4,5,10,10,21,4,0,0,0,3,5,0,3,3,0,0,0,3,0,7,11,8,14,0,4,8,0,0,4,0,0,3,0,0,4,3,4,8,6,12,19,9,3,9,6,4,0,0,0,4,0,0,0,5,0,5,8,10,19,0,4,4,0,0,4,4,0,6,0,4,0,0,0,3,9,13,19,4,0,7,0,4,4,0,0,0,0,5,5,0,0,0,5,9,13,0,4,4,3,3,5,0,0,0,3,0,5,6,7,8,11,11,25,0,0,0,7,0,7,3,0,3,0,4,4,0,0,0,12,7,19,3,0,3,0,0,0,4,4,5,0,3,7,0,5,5,9,10,15,3,0,4,0,0,0,0,0,4,0,0,4,0,0,0,9,5,11,4,4,9,0,0,3,0,0,0,3,3,5,0,0,5,13,12,20,3,0
10601111108,core,4,5,4,0,0,0,0,0,5,3,5,8,3,5,8,15,14,25,0,3,6,3,3,3,0,0,4,0,4,9,0,0,4,12,15,28,0,5,7,0,0,4,4,0,0,6,0,4,0,3,5,8,14,17,0,0,0,0,0,0,0,0,7,5,4,9,4,6,3,12,8,20,3,3,4,7,0,7,6,0,8,5,6,11,0,5,4,14,20,39,9,7,13,3,5,8,3,0,3,3,8,12,6,0,8,28,18,41,5,10,11,3,0,3,4,0,7,5,0,5,0,4,8,12,15,24,5,6,9,6,4,7,0,0,0,0,3,3,0,0,0,8,11,18,3,3,8,0,4,0,8,0,9,6,8,8,3,0,3,18,10,28,4,0,6,3,0,5,0,5,6,3,3,4,3,0,3,12,6,21,3,4,9,0,0,0,5,3,5,5,9,8,0,6,6,15,15,31,0,7
10601111109,core,5,0,5,4,0,4,0,0,0,0,0,5,0,3,9,17,10,20,4,0,6,3,3,3,3,0,4,0,0,0,5,0,5,12,7,20,0,0,3,0,0,7,0,0,0,0,0,0,4,4,4,3,6,13,0,0,0,4,0,3,5,4,3,0,6,0,0,0,5,12,11,15,5,0,3,4,0,3,5,0,3,0,4,6,4,0,4,15,5,21,3,6,6,0,0,8,0,0,3,5,0,3,0,0,4,6,18,25,0,5,8,5,0,4,9,4,9,5,4,8,0,3,5,14,11,27,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,8,5,13,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,3,3,10,0,0,0,0,0,6,0,5,7,0,0,3,7,3,7,8,10,16,0,3,0,6,0,9,5,0,5,5,0,4,0,0,0,9,7,20,0,3
10601111110,core,0,0,0,0,0,6,3,4,10,3,0,8,5,6,12,16,13,29,3,0,8,3,3,4,0,0,0,7,5,6,0,5,9,18,9,29,0,3,3,0,5,3,0,0,3,0,0,5,3,0,0,4,9,12,0,0,0,0,3,6,3,3,4,5,0,3,3,0,3,9,7,17,3,5,10,4,4,6,7,5,11,0,0,3,5,4,8,21,16,39,3,8,11,0,3,3,4,8,10,8,0,13,0,7,7,27,15,44,3,3,6,0,4,6,0,8,10,0,4,7,0,0,9,9,24,34,6,0,10,7,0,8,0,0,0,0,0,4,0,0,0,13,7,29,0,0,5,0,0,0,0,5,3,4,3,8,0,0,0,7,9,16,5,4,7,0,0,0,0,3,5,0,7,10,0,0,0,12,18,19,0,7,8,0,4,3,5,0,10,4,3,4,5,5,8,21,12,37,0,3
10601111111,core,4,3,8,8,0,6,0,4,4,4,7,9,5,0,6,19,18,34,7,7,17,0,3,8,0,5,6,0,6,7,0,0,4,12,19,33,3,8,17,3,0,6,7,4,16,4,4,7,0,3,7,20,31,45,8,4,7,3,4,6,4,3,4,10,0,4,0,0,3,16,18,37,7,3,15,3,6,7,0,0,3,0,3,5,5,6,15,20,27,45,6,4,14,0,0,3,3,0,8,6,0,5,9,9,14,28,22,47,4,3,12,5,3,6,4,4,10,6,0,6,3,0,7,22,16,39,0,5,5,4,0,3,0,0,0,0,3,9,6,10,12,13,17,27,8,3,12,3,3,5,8,4,11,8,7,15,3,3,9,25,20,45,3,10,7,3,5,9,5,4,5,6,0,3,4,4,9,17,21,36,4,3,7,0,4,4,3,3,6,0,0,3,4,4,6,11,12,21,0,0
10601111112,core,0,8,5,3,11,17,7,8,13,4,12,14,6,5,8,27,33,64,9,3,13,10,5,14,11,3,14,11,4,17,9,4,12,41,27,66,7,9,15,4,8,11,7,12,18,9,5,11,4,10,12,36,39,73,7,4,12,11,0,14,6,7,12,11,6,12,3,4,7,31,24,56,9,4,9,3,3,3,10,8,14,0,0,10,5,0,6,17,16,34,0,3,3,0,3,6,5,4,10,4,6,13,5,7,11,12,22,36,0,0,7,5,3,5,6,6,10,8,8,11,11,9,21,27,27,56,3,8,11,9,8,18,5,4,12,0,11,15,3,7,8,24,37,60,4,3,10,7,5,19,0,9,13,7,3,11,5,3,13,35,26,58,4,3,7,5,4,7,10,8,13,0,6,11,10,3,13,26,30,59,0,0,6,4,9,8,7,6,8,3,3,5,4,0,5,22,17,38,3,0
10601111113,core,0,6,6,3,6,13,0,6,9,3,4,3,4,4,10,17,29,39,0,4,5,0,3,8,4,0,5,3,3,5,9,5,7,15,18,37,0,0,3,6,0,6,0,3,5,9,4,9,0,6,6,15,16,29,4,5,3,0,0,4,3,4,5,4,11,12,4,4,3,15,17,30,0,5,0,8,0,3,7,4,7,0,3,3,10,11,12,19,19,36,0,9,9,4,8,11,3,4,10,6,4,10,0,0,3,12,25,41,3,8,8,5,4,6,3,3,5,3,6,10,7,4,13,17,21,38,0,3,3,0,0,4,5,0,5,0,4,8,5,4,12,11,12,27,6,3,11,0,6,3,8,4,8,5,0,7,0,0,3,22,16,33,6,4,10,4,0,4,0,3,3,5,10,12,3,4,6,19,22,39,0,9,10,6,0,9,0,5,5,0,7,6,3,8,8,23,22,41,0,0
10601111114,core,3,0,3,3,0,6,4,0,6,0,0,5,6,5,6,10,12,25,3,3,3,6,0,10,0,3,3,6,7,12,0,9,7,20,13,35,6,0,8,7,0,7,6,0,11,0,4,4,5,0,8,25,7,31,3,0,4,3,3,7,0,0,0,0,0,3,6,3,6,17,10,24,10,4,13,3,0,0,7,0,6,0,3,4,0,0,0,19,7,29,3,4,8,0,4,4,6,0,3,0,0,0,3,6,3,15,15,25,0,4,7,4,0,8,5,5,11,7,3,9,4,6,8,15,23,34,3,5,12,6,0,3,3,0,6,0,3,3,0,6,6,18,15,35,0,0,0,0,0,0,0,3,3,3,9,10,0,0,3,12,7,21,0,4,3,3,0,3,3,0,5,0,0,3,0,3,10,13,17,31,3,0,0,0,7,9,5,5,7,0,3,4,3,3,10,14,18,30,0,0
10601111115,core,0,3,8,0,4,4,9,6,7,0,0,0,5,0,4,14,16,29,3,6,11,3,3,3,6,0,5,9,5,15,4,5,9,24,21,43,5,7,9,3,4,7,4,5,14,0,6,8,4,0,7,24,17,40,4,0,4,3,6,11,4,4,6,3,3,10,4,6,10,21,20,45,5,3,9,0,4,9,4,5,9,9,3,12,4,3,5,24,20,45,5,4,8,5,0,7,3,10,13,3,0,7,4,3,6,18,20,35,7,7,14,7,5,10,4,10,14,0,0,5,4,4,5,21,24,42,0,3,9,6,3,8,5,0,9,5,3,5,4,0,0,17,16,33,0,3,5,0,5,0,6,4,8,0,0,0,4,0,4,10,11,18,0,3,12,0,5,7,10,0,16,4,7,11,3,3,11,19,26,44,0,3,9,3,11,17,6,4,9,0,7,9,0,8,8,16,24,41,3,0
10601111116,core,3,4,3,5,6,10,3,0,5,5,3,8,3,5,7,16,18,29,0,6,6,0,0,5,4,0,4,0,5,5,3,4,7,11,16,30,4,0,4,0,0,0,7,8,19,4,6,8,0,4,8,17,22,35,7,4,7,7,0,6,8,0,4,0,4,5,12,0,12,19,8,33,3,4,4,4,8,6,4,4,3,0,3,4,0,5,4,12,19,29,0,3,6,5,0,3,0,0,0,5,0,7,6,0,5,13,14,32,5,5,5,5,6,3,0,0,3,0,5,7,0,3,4,6,17,27,0,3,3,0,4,4,5,0,8,0,4,4,9,5,10,16,16,28,0,10,10,5,3,7,0,3,4,0,0,3,0,0,0,8,16,24,7,3,6,6,10,12,0,4,8,10,3,10,5,0,4,17,17,36,6,0,10,6,5,8,5,0,9,5,0,9,0,3,5,21,11,35,0,3
10601111117,core,0,5,5,4,3,6,6,0,7,0,6,8,3,0,5,13,14,23,3,10,12,0,0,3,3,3,3,3,0,6,0,4,4,7,15,21,3,3,3,0,0,3,0,0,0,0,4,4,3,0,4,9,11,20,3,3,3,0,0,0,6,0,6,0,3,3,3,6,7,10,13,19,0,4,6,5,0,3,0,0,0,0,0,0,0,0,0,7,8,9,5,0,8,0,3,4,4,3,3,0,5,10,0,3,6,11,16,30,0,3,7,5,0,0,0,4,4,0,5,4,0,6,6,7,15,18,0,0,0,4,6,8,3,3,10,3,0,5,3,0,4,19,9,27,0,0,0,0,4,4,0,6,7,4,0,5,3,0,3,9,12,17,0,0,5,0,5,3,0,0,3,0,0,0,4,0,5,10,3,16,0,0,3,3,0,9,0,7,8,0,6,8,4,0,3,5,13,22,0,0
10601111118,core,0,0,3,0,0,0,0,5,6,4,4,8,0,0,3,11,14,19,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,6,3,9,0,0,7,0,3,3,0,3,4,0,0,0,0,0,5,8,11,20,0,0,4,4,0,4,0,3,0,0,0,4,0,0,4,13,6,19,4,0,4,0,5,5,0,3,5,3,0,3,4,4,9,9,7,15,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,8,4,11,0,0,4,0,0,0,0,5,5,7,0,7,0,5,0,8,8,11,0,0,4,0,0,0,0,3,3,0,3,6,3,3,7,11,12,18,0,0,3,4,0,4,0,0,5,0,0,0,0,0,0,12,7,9,0,0,9,0,0,7,4,0,8,0,8,3,0,0,0,12,11,19,3,4,7,0,3,3,3,4,13,0,0,0,3,0,3,12,7,24,0,7
10601111121,core,4,0,3,0,3,7,0,0,0,0,0,0,0,0,0,14,5,21,3,3,5,0,0,5,0,3,0,0,0,0,0,0,5,8,12,16,3,0,5,6,0,4,3,3,7,0,7,11,6,4,8,14,14,27,4,0,5,0,0,4,0,0,0,0,0,0,3,6,9,8,12,21,4,0,6,3,0,3,4,0,4,0,0,0,5,3,3,13,11,21,0,0,5,0,0,0,3,0,0,3,0,7,0,0,0,11,8,14,0,0,5,6,0,6,0,3,4,3,0,10,0,0,0,10,10,20,0,0,0,0,4,5,0,0,0,0,0,5,0,4,3,3,10,15,0,0,0,4,6,4,0,0,0,0,0,0,0,0,3,5,5,12,0,0,3,4,0,3,0,5,5,3,4,13,0,4,5,8,10,20,0,3,7,0,0,0,3,3,9,3,0,3,0,0,0,5,9,16,5,0
10601111122,core,0,0,4,3,3,7,5,0,5,4,0,6,0,0,0,14,4,19,3,5,6,5,0,5,0,0,0,0,4,4,3,3,4,11,14,24,4,4,8,3,4,6,4,3,6,5,0,5,6,0,7,22,11,24,0,3,3,0,0,0,5,0,3,0,0,0,0,4,4,3,6,5,0,0,0,0,0,5,3,0,3,0,0,0,4,0,3,9,9,15,3,5,4,0,0,7,3,0,3,0,3,6,3,0,3,11,8,21,0,0,6,0,0,3,0,0,0,0,0,5,3,4,9,5,9,18,0,4,6,0,0,0,0,0,0,0,4,5,4,0,5,8,9,23,0,0,0,0,3,3,5,0,4,6,0,6,0,4,5,9,10,16,0,0,4,0,0,3,0,0,0,5,0,8,0,0,5,8,9,14,0,0,0,0,0,0,3,0,0,0,5,3,3,0,3,10,9,17,0,0
10601111123,core,4,0,3,0,0,3,3,4,6,3,0,7,6,3,7,15,16,24,5,8,10,3,0,3,0,0,3,5,6,11,0,5,3,13,16,31,5,0,3,3,3,3,5,3,11,4,6,4,0,5,10,14,15,31,4,0,0,0,0,0,0,0,0,0,3,8,0,0,7,9,11,22,3,0,4,0,3,3,4,9,10,0,0,0,3,3,7,12,14,27,0,3,3,0,3,4,8,5,10,0,0,4,0,5,11,8,15,31,3,7,12,8,5,13,0,3,6,7,5,12,4,11,9,22,23,46,0,4,4,4,0,5,0,5,3,4,0,10,0,0,0,9,10,20,3,0,3,0,0,3,5,0,7,5,0,0,3,0,3,11,8,21,0,0,0,0,0,6,0,4,7,0,0,3,7,3,10,12,10,22,4,0,7,4,0,8,3,3,9,0,0,3,3,0,7,17,13,28,0,0
10601111124,core,6,3,11,3,0,4,3,3,9,0,3,7,0,0,6,21,18,36,0,0,3,0,3,3,0,4,6,4,4,0,0,4,4,8,18,25,6,3,10,6,7,10,0,0,4,6,6,16,7,0,4,19,18,46,7,0,7,4,0,8,3,0,3,7,0,7,6,0,7,25,6,32,10,3,13,8,4,4,3,3,4,0,4,5,4,0,3,17,16,41,6,5,8,5,7,6,0,0,7,0,7,7,3,3,9,18,14,38,5,4,3,3,4,9,0,0,0,4,0,4,0,0,0,9,13,21,0,0,6,3,4,4,0,9,9,4,0,8,0,7,7,15,19,36,0,6,9,3,3,3,3,0,5,0,0,0,4,6,8,12,19,25,0,0,0,7,0,8,4,0,7,3,0,3,4,0,7,15,9,26,3,6,9,3,0,3,5,0,3,3,0,3,10,4,7,23,15,35,3,0
10601111125,core,3,6,8,0,0,0,3,0,5,3,0,4,0,0,0,14,8,21,0,0,0,0,4,4,0,0,0,4,0,3,4,0,4,6,5,12,4,0,3,0,0,7,0,0,0,0,4,7,3,0,4,11,8,19,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,4,3,10,0,4,3,0,0,0,3,0,3,0,0,3,12,7,22,0,3,4,0,0,0,3,0,3,0,0,0,0,3,7,7,6,18,0,0,4,3,0,5,3,3,3,0,3,3,0,0,3,17,13,25,0,6,6,0,0,0,0,3,0,4,0,8,0,0,3,9,13,21,0,3,7,0,4,3,0,0,0,3,0,3,0,3,0,3,10,14,3,0,3,0,4,3,3,3,7,0,0,0,0,0,5,7,12,16,0,3,4,5,6,4,6,0,6,4,0,9,0,6,6,17,14,30,6,3
10601111126,core,0,3,4,0,6,6,5,0,8,3,5,0,0,0,0,7,10,23,4,5,4,4,0,8,3,0,4,0,6,6,7,5,14,17,20,36,0,0,9,7,6,9,9,4,8,8,0,11,5,7,11,25,22,43,7,4,10,3,0,5,10,5,12,4,5,5,3,3,5,24,18,40,0,0,0,4,3,3,0,6,7,4,3,7,3,3,8,15,16,31,0,3,3,0,5,0,6,0,6,0,3,4,3,0,11,20,13,29,0,0,4,5,0,6,0,4,10,0,0,3,0,0,6,11,8,23,0,0,0,0,0,0,3,3,7,9,0,8,4,3,3,13,13,25,4,3,9,0,0,0,0,5,5,5,0,12,5,8,14,15,20,34,5,5,4,5,3,5,3,0,3,0,8,4,5,7,9,16,22,34,5,0,6,4,0,3,4,4,5,0,3,3,3,4,6,16,14,34,4,0
10601111127,core,3,0,3,0,3,3,5,6,17,4,4,6,6,0,10,22,13,41,0,4,5,0,4,6,3,4,8,0,4,3,5,9,11,9,23,31,4,0,10,0,4,10,9,4,10,0,0,3,4,5,3,26,15,36,4,0,8,4,3,10,4,3,5,0,3,6,0,3,4,10,19,26,0,3,3,4,6,8,0,0,0,5,0,7,3,4,3,9,15,25,3,10,13,3,4,9,3,9,13,5,0,7,3,0,3,20,23,45,7,0,9,7,7,14,7,0,3,3,3,12,7,4,10,31,24,51,0,6,6,6,0,6,3,0,5,6,0,5,0,0,3,14,14,26,0,3,3,5,4,4,0,5,5,4,4,10,5,0,5,16,10,28,5,5,4,4,6,9,0,0,4,0,8,9,3,0,4,6,15,24,5,8,8,0,0,4,5,0,10,6,0,14,5,4,4,20,16,34,0,0
10601111128,core,3,3,10,4,0,4,3,0,7,6,0,6,4,0,6,18,11,33,5,8,7,3,0,3,0,3,8,0,0,3,5,0,10,14,14,30,4,5,10,6,5,10,3,0,4,5,5,7,4,4,9,23,18,46,5,0,4,4,0,4,3,4,5,8,5,12,0,4,4,17,21,38,0,0,8,4,4,9,9,4,8,5,0,9,0,0,5,16,16,30,0,0,0,3,5,13,9,8,10,0,3,5,9,0,9,19,12,32,5,6,7,0,5,4,9,4,9,0,4,7,3,7,9,16,20,40,5,0,3,0,4,6,0,9,10,4,0,9,3,0,3,13,10,23,0,6,6,0,0,4,0,4,3,0,4,4,0,0,0,7,20,25,4,3,8,3,6,7,4,6,13,4,7,8,6,4,6,21,22,38,5,4,9,0,3,5,0,3,8,0,0,4,0,8,3,8,20,31,0,0
10601111129,core,0,3,3,5,5,9,3,8,4,0,3,5,0,0,0,5,13,22,3,3,7,0,5,5,4,0,4,3,3,8,0,0,4,9,10,20,0,5,4,4,3,3,0,0,5,0,0,0,0,4,9,10,12,21,7,4,9,0,6,4,0,0,0,0,0,4,0,5,4,15,6,20,3,0,6,0,5,5,0,4,3,0,0,5,0,0,0,10,12,21,0,6,6,5,4,11,7,7,11,5,4,8,6,4,8,20,25,47,0,0,7,0,0,3,4,3,4,6,0,5,3,3,6,14,15,29,0,0,0,0,4,4,3,3,3,4,0,3,0,0,0,12,10,20,7,8,11,4,0,6,0,0,0,0,4,4,0,5,8,11,13,28,5,3,3,7,0,10,3,0,3,7,4,7,0,0,0,14,7,25,0,3,3,0,9,6,0,6,7,0,0,3,4,3,8,5,19,26,4,3
10601111130,core,0,0,7,5,3,4,3,3,3,0,7,4,7,3,10,16,19,37,0,0,8,7,7,7,5,10,11,0,3,3,7,5,6,12,18,37,8,4,7,0,0,6,7,0,7,0,4,5,3,4,9,18,16,30,0,0,5,3,3,8,4,0,5,3,0,10,0,0,3,16,15,34,6,4,5,0,7,11,3,5,9,9,0,9,0,3,4,22,14,35,3,3,5,0,7,6,4,0,9,0,0,5,0,0,0,15,10,28,3,3,9,0,3,3,4,8,9,3,7,14,8,7,16,18,28,46,0,3,3,3,3,11,6,3,6,5,0,8,4,0,4,17,9,29,0,0,0,4,8,6,0,3,3,0,0,0,3,5,8,10,14,24,0,7,7,6,4,9,0,0,5,4,5,13,0,7,6,15,17,34,4,5,12,6,0,6,6,6,13,5,5,14,0,5,4,21,21,38,0,0
10601111131,core,0,5,5,0,4,4,0,4,3,3,0,3,3,4,8,9,15,25,3,0,4,7,0,7,0,6,6,0,0,0,0,8,12,6,13,21,0,3,5,0,0,0,6,7,6,0,0,0,0,0,0,4,11,13,0,0,0,3,0,3,8,0,3,0,5,8,4,4,7,9,11,21,5,0,9,0,6,6,4,7,7,3,5,10,0,0,4,17,18,31,3,0,6,3,3,7,5,5,9,4,3,6,3,0,9,12,12,33,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,3,7,12,0,3,0,5,6,4,0,3,5,5,3,8,5,0,4,10,11,21,3,0,5,0,3,4,3,0,3,0,0,0,0,4,3,11,8,21,0,0,0,0,0,0,0,4,3,3,4,9,0,3,3,11,14,23,3,0,4,6,0,3,4,0,7,0,3,10,0,0,3,15,10,28,4,3
