from_stop,to_stop,from_name,to_name,from_modes,to_modes,straight_distance_m,walk_distance_m,walk_time_s,is_sheltered,requires_road_crossing,signalised_crossing_delay_s,total_transfer_time_s,in_interchange_group,source
regionbuses:2330269,sydneytrains:2330181,Glenridding Rd after Victoria St,Singleton Station Platform 1,other,heavy_rail,162.8,203.5,162.8,0,1,22,184.8,0,modelled
regionbuses:2330271,regionbuses:233043,Queen St opp St Catherine's Catholic College,"St Catherine's Catholic College, Queen St",other,other,26.0,32.6,26.0,0,0,0,26.0,0,modelled
regionbuses:2330275,regionbuses:2330322,Charlton Rd opp Fordwich Rd,Charlton Rd at Fordwich Rd,other,other,9.6,12.0,9.6,0,0,0,9.6,0,modelled
regionbuses:2330303,regionbuses:2330319,626 Wollombi Rd,621 Wollombi Rd,other,other,21.8,27.3,21.8,0,0,0,21.8,0,modelled
regionbuses:2330304,regionbuses:2330320,598 Wollombi Rd,587 Wollombi Rd,other,other,7.4,9.3,7.4,0,0,0,7.4,0,modelled
regionbuses:2330305,regionbuses:2330306,Singleton St at Howe St,Cochrane St before Archer St,other,other,133.8,167.3,133.8,0,1,22,155.8,0,modelled
regionbuses:2330305,regionbuses:2330317,Singleton St at Howe St,Cochrane St after Archer St,other,other,142.1,177.6,142.1,0,1,22,164.1,0,modelled
regionbuses:2330305,regionbuses:2330318,Singleton St at Howe St,Singleton St before Howe St,other,other,14.3,17.8,14.3,0,0,0,14.3,0,modelled
regionbuses:2330306,regionbuses:2330317,Cochrane St before Archer St,Cochrane St after Archer St,other,other,11.5,14.4,11.5,0,0,0,11.5,0,modelled
regionbuses:2330306,regionbuses:2330318,Cochrane St before Archer St,Singleton St before Howe St,other,other,133.6,167.0,133.6,0,1,22,155.6,0,modelled
regionbuses:2330307,regionbuses:2330308,Nelson St after Archer St,Nelson St at Adair St,other,other,105.6,132.0,105.6,0,1,22,127.6,0,modelled
regionbuses:2330307,regionbuses:2330321,Nelson St after Archer St,Nelson St before Archer St,other,other,11.9,14.9,11.9,0,0,0,11.9,0,modelled
regionbuses:2330308,regionbuses:2330309,Nelson St at Adair St,Nelson St after Adair St,other,other,88.8,111.0,88.8,0,1,22,110.8,0,modelled
regionbuses:2330308,regionbuses:2330316,Nelson St at Adair St,Nelson St before Adair St,other,other,103.3,129.2,103.3,0,1,22,125.3,0,modelled
regionbuses:2330308,regionbuses:2330321,Nelson St at Adair St,Nelson St before Archer St,other,other,98.0,122.5,98.0,0,1,22,120.0,0,modelled
regionbuses:2330309,regionbuses:2330316,Nelson St after Adair St,Nelson St before Adair St,other,other,15.8,19.8,15.8,0,0,0,15.8,0,modelled
regionbuses:2330311,regionbuses:2330315,53 Wollombi St,Wollombi St opp 53,other,other,17.1,21.4,17.1,0,0,0,17.1,0,modelled
regionbuses:2330312,regionbuses:2330314,337 Putty Rd,337 Putty Rd,other,other,13.1,16.3,13.1,0,0,0,13.1,0,modelled
regionbuses:2330317,regionbuses:2330318,Cochrane St after Archer St,Singleton St before Howe St,other,other,141.0,176.3,141.0,0,1,22,163.0,0,modelled
regionbuses:2330324,regionbuses:2330325,Old Goorangoola Rd at Bowmans Creek Rd,332 Old Goorangoola Rd,other,other,140.9,176.1,140.9,0,1,22,162.9,0,modelled
regionbuses:2330326,regionbuses:2330338,1104 Goorangoola Rd,1139 Goorangoola Rd,other,other,9.9,12.4,9.9,0,0,0,9.9,0,modelled
regionbuses:2330327,regionbuses:2330335,518 Goorangoola Rd,615A Goorangoola Rd,other,other,9.4,11.7,9.4,0,0,0,9.4,0,modelled
regionbuses:2330328,regionbuses:2330337,Goorangoola Rd opp Roselands Lane,Goorangoola Rd at Roselands Lane,other,other,11.4,14.2,11.4,0,0,0,11.4,0,modelled
regionbuses:2330329,regionbuses:2330334,390 Goorangoola Rd,395 Goorangoola Rd,other,other,58.5,73.1,58.5,0,0,0,58.5,0,modelled
regionbuses:2330330,regionbuses:2330468,226 Goorangoola Rd,301 Gorrangoola Rd,other,other,8.2,10.2,8.2,0,0,0,8.2,0,modelled
regionbuses:2330331,regionbuses:2330333,226 Goorangoola Rd,299 Goorangoola Rd,other,other,18.8,23.4,18.8,0,0,0,18.8,0,modelled
regionbuses:2330332,regionbuses:2330467,257 Goorangoola Rd,Goorangoola Rd opp 257,other,other,17.4,21.7,17.4,0,0,0,17.4,0,modelled
regionbuses:2330343,regionbuses:2330361,91 Hambledon Hill Rd,Hambledon Hill Rd at The Brow,other,other,138.9,173.6,138.9,0,1,22,160.9,0,modelled
regionbuses:2330344,regionbuses:2330347,183 Hambledon Hill Rd,Hambledon Hill Rd before The Old Crossing,other,other,89.8,112.2,89.8,0,1,22,111.8,0,modelled
regionbuses:2330348,regionbuses:2330353,9 Llanrian Dr,10 Llanrian Dr,other,other,141.6,177.0,141.6,0,1,22,163.6,0,modelled
regionbuses:2330348,regionbuses:2330357,9 Llanrian Dr,13 Llanrian Dr,other,other,91.6,114.5,91.6,0,1,22,113.6,0,modelled
regionbuses:2330348,regionbuses:2330360,9 Llanrian Dr,6 Llanrian Dr,other,other,24.2,30.3,24.2,0,0,0,24.2,0,modelled
regionbuses:2330349,regionbuses:2330350,21 Llanrian Dr,27 Llanrian Dr,other,other,114.2,142.7,114.2,0,1,22,136.2,0,modelled
regionbuses:2330349,regionbuses:2330353,21 Llanrian Dr,10 Llanrian Dr,other,other,145.0,181.3,145.0,0,1,22,167.0,0,modelled
regionbuses:2330349,regionbuses:2330358,21 Llanrian Dr,17 Llanrian Dr,other,other,86.9,108.7,86.9,0,1,22,108.9,0,modelled
regionbuses:2330350,regionbuses:2330359,27 Llanrian Dr,20 Llanrian Dr,other,other,50.5,63.1,50.5,0,0,0,50.5,0,modelled
regionbuses:2330351,regionbuses:2330352,33 Llanrian Dr,28 Llanrian Dr,other,other,73.3,91.6,73.3,0,1,22,95.3,0,modelled
regionbuses:2330351,regionbuses:2330359,33 Llanrian Dr,20 Llanrian Dr,other,other,137.9,172.4,137.9,0,1,22,159.9,0,modelled
regionbuses:2330353,regionbuses:2330357,10 Llanrian Dr,13 Llanrian Dr,other,other,50.9,63.6,50.9,0,0,0,50.9,0,modelled
regionbuses:2330353,regionbuses:2330358,10 Llanrian Dr,17 Llanrian Dr,other,other,58.8,73.5,58.8,0,0,0,58.8,0,modelled
regionbuses:2330353,regionbuses:2330360,10 Llanrian Dr,6 Llanrian Dr,other,other,118.6,148.3,118.6,0,1,22,140.6,0,modelled
regionbuses:2330354,regionbuses:233044,"Singleton High School, King St","Singleton High School, King St",other,other,103.7,129.6,103.7,0,1,22,125.7,0,modelled
regionbuses:2330354,regionbuses:233046,"Singleton High School, King St","King Street Public School, King St",other,other,12.0,15.0,12.0,0,0,0,12.0,0,modelled
regionbuses:2330356,regionbuses:2330362,27 Hambledon Hill Rd,Hambledon Hill Rd opp 27,other,other,10.8,13.5,10.8,0,0,0,10.8,0,modelled
regionbuses:2330357,regionbuses:2330358,13 Llanrian Dr,17 Llanrian Dr,other,other,107.7,134.6,107.7,0,1,22,129.7,0,modelled
regionbuses:2330357,regionbuses:2330360,13 Llanrian Dr,6 Llanrian Dr,other,other,69.7,87.1,69.7,0,1,22,91.7,0,modelled
regionbuses:2330364,regionbuses:2330366,Maison Dieu Rd at Knodlers Lane,Maison Dieu Rd after Knodlers Lane,other,other,98.3,122.9,98.3,0,1,22,120.3,0,modelled
regionbuses:2330368,regionbuses:2330378,232 Maison Dieu Rd,229 Maison Dieu Rd,other,other,16.4,20.4,16.4,0,0,0,16.4,0,modelled
regionbuses:2330370,regionbuses:2330373,The Glade after Maison Dieu Rd,The Glade before Maison Dieu Rd,other,other,144.2,180.2,144.2,0,1,22,166.2,0,modelled
regionbuses:2330371,regionbuses:2330372,11 The Glade,9 The Glade,other,other,95.2,119.1,95.2,0,1,22,117.2,0,modelled
regionbuses:2330371,regionbuses:2330374,11 The Glade,18 The Glade,other,other,51.6,64.5,51.6,0,0,0,51.6,0,modelled
regionbuses:2330371,regionbuses:2330376,11 The Glade,13 The Glade,other,other,87.4,109.2,87.4,0,1,22,109.4,0,modelled
regionbuses:2330372,regionbuses:2330373,9 The Glade,The Glade before Maison Dieu Rd,other,other,141.3,176.7,141.3,0,1,22,163.3,0,modelled
regionbuses:2330372,regionbuses:2330374,9 The Glade,18 The Glade,other,other,142.8,178.5,142.8,0,1,22,164.8,0,modelled
regionbuses:2330374,regionbuses:2330375,18 The Glade,15 The Glade,other,other,125.2,156.5,125.2,0,1,22,147.2,0,modelled
regionbuses:2330374,regionbuses:2330376,18 The Glade,13 The Glade,other,other,36.7,45.8,36.7,0,0,0,36.7,0,modelled
regionbuses:2330375,regionbuses:2330376,15 The Glade,13 The Glade,other,other,89.3,111.6,89.3,0,1,22,111.3,0,modelled
regionbuses:2330380,regionbuses:2330426,Carrowbrook Rd opp 1513,1513 Carrowbrook Rd,other,other,15.7,19.7,15.7,0,0,0,15.7,0,modelled
regionbuses:2330381,regionbuses:2330425,170 Carrowbrook Rd,Carrowbrook Rd opp 170,other,other,15.1,18.9,15.1,0,0,0,15.1,0,modelled
regionbuses:2330382,regionbuses:2330424,Carrowbrook Rd opp Mount Olive Hall,"Mount Olive Hall, Carrowbrook Rd",other,other,9.0,11.3,9.0,0,0,0,9.0,0,modelled
regionbuses:2330384,regionbuses:2330423,1312 Bridgman Rd,1307 Bridgman Rd,other,other,57.2,71.5,57.2,0,0,0,57.2,0,modelled
regionbuses:2330385,regionbuses:2330422,Bridgman Rd after Sunnyside Lane,Bridgman Rd at Thomas Lane,other,other,56.3,70.4,56.3,0,0,0,56.3,0,modelled
regionbuses:2330388,regionbuses:2330420,Bridgman Rd at Boxtree Lane,Bridgman Rd opp Boxtree Lane,other,other,8.8,11.0,8.8,0,0,0,8.8,0,modelled
regionbuses:2330391,regionbuses:2330392,402 Bridgman Rd,386 Bridgman Rd,other,other,96.1,120.1,96.1,0,1,22,118.1,0,modelled
regionbuses:2330391,regionbuses:2330419,402 Bridgman Rd,Bridgman Rd opp 402,other,other,11.8,14.7,11.8,0,0,0,11.8,0,modelled
regionbuses:2330392,regionbuses:2330419,386 Bridgman Rd,Bridgman Rd opp 402,other,other,94.9,118.6,94.9,0,1,22,116.9,0,modelled
regionbuses:2330393,regionbuses:2330418,368 Bridgman Rd,367 Bridgman Rd,other,other,26.6,33.2,26.6,0,0,0,26.6,0,modelled
regionbuses:2330400,regionbuses:2330417,9 Morris Rd,7 Morris Rd,other,other,144.9,181.1,144.9,0,1,22,166.9,0,modelled
regionbuses:2330409,regionbuses:2330410,Lester Cl opp 20,Lester Cl opp 21,other,other,84.6,105.8,84.6,0,1,22,106.6,0,modelled
regionbuses:2330409,regionbuses:2330415,Lester Cl opp 20,21 Lester Cl,other,other,144.0,180.0,144.0,0,1,22,166.0,0,modelled
regionbuses:2330409,regionbuses:2330416,Lester Cl opp 20,19 Lester Cl,other,other,136.1,170.2,136.1,0,1,22,158.1,0,modelled
regionbuses:2330410,regionbuses:2330411,Lester Cl opp 21,Lester Cl opp 22,other,other,96.3,120.4,96.3,0,1,22,118.3,0,modelled
regionbuses:2330410,regionbuses:2330415,Lester Cl opp 21,21 Lester Cl,other,other,67.1,83.8,67.1,0,1,22,89.1,0,modelled
regionbuses:2330411,regionbuses:2330412,Lester Cl opp 22,Lester Cl before Retreat Rd,other,other,84.4,105.5,84.4,0,1,22,106.4,0,modelled
regionbuses:2330411,regionbuses:2330415,Lester Cl opp 22,21 Lester Cl,other,other,40.1,50.1,40.1,0,0,0,40.1,0,modelled
regionbuses:2330411,regionbuses:2330429,Lester Cl opp 22,Retreat Rd at Freeman Cl,other,other,147.4,184.3,147.4,0,1,22,169.4,0,modelled
regionbuses:2330412,regionbuses:2330415,Lester Cl before Retreat Rd,21 Lester Cl,other,other,123.6,154.5,123.6,0,1,22,145.6,0,modelled
regionbuses:2330413,regionbuses:2330428,Retreat Rd at Bridgman Rd,Retreat Rd at Bridgman Rd,other,other,11.8,14.7,11.8,0,0,0,11.8,0,modelled
regionbuses:2330415,regionbuses:2330429,21 Lester Cl,Retreat Rd at Freeman Cl,other,other,149.4,186.8,149.4,0,1,22,171.4,0,modelled
regionbuses:2330430,regionbuses:2330431,119 Retreat Rd,133 Retreat Rd,other,other,147.0,183.8,147.0,0,1,22,169.0,0,modelled
regionbuses:2330430,regionbuses:2330449,119 Retreat Rd,106 Retreat Rd,other,other,131.4,164.2,131.4,0,1,22,153.4,0,modelled
regionbuses:2330432,regionbuses:2330433,Retreat Rd after Wattle Ponds Rd,193 Retreat Rd,other,other,136.8,171.0,136.8,0,1,22,158.8,0,modelled
regionbuses:2330434,regionbuses:2330448,Retreat Rd opp Governor Martin Cl,Retreat Rd at Governor Martin Cl,other,other,23.8,29.7,23.8,0,0,0,23.8,0,modelled
regionbuses:2330435,regionbuses:2330436,Brigadier Hammett Rd before Clayworth Rd,Brigadier Hammett Rd opp Clayworth Rd,other,other,77.6,97.0,77.6,0,1,22,99.6,0,modelled
regionbuses:2330437,regionbuses:2330438,75 Brigadier Hammett Rd,83 Brigadier Hammett Rd,other,other,108.1,135.1,108.1,0,1,22,130.1,0,modelled
regionbuses:2330440,regionbuses:2330441,Brigadier Hammett Rd at Stacy Cl,Brigadier Hammett Rd opp Stacy Cl,other,other,38.8,48.6,38.8,0,0,0,38.8,0,modelled
regionbuses:2330442,regionbuses:2330443,Wanaruah Cl at Brigadier Hammett Rd,Wanaruah Cl after Brigadier Hammett Rd,other,other,115.5,144.4,115.5,0,1,22,137.5,0,modelled
regionbuses:2330444,regionbuses:2330445,6 Wanaruah Cl,9 Wanaruah Cl,other,other,111.6,139.5,111.6,0,1,22,133.6,0,modelled
regionbuses:2330444,regionbuses:2330447,6 Wanaruah Cl,16 Wanaruah Cl,other,other,129.3,161.6,129.3,0,1,22,151.3,0,modelled
regionbuses:2330445,regionbuses:2330447,9 Wanaruah Cl,16 Wanaruah Cl,other,other,24.2,30.2,24.2,0,0,0,24.2,0,modelled
regionbuses:2330469,regionbuses:2330470,Charlton Rd at Cobcroft Rd,Charlton Rd opp Cobcroft Rd,other,other,22.6,28.2,22.6,0,0,0,22.6,0,modelled
regionbuses:2330487,regionbuses:2330488,Carrowbrook Rd at Gaerys Crossing Rd,Gaerys Crossing Rd at Carrowbrook Rd,other,other,22.3,27.8,22.3,0,0,0,22.3,0,modelled
regionbuses:2330489,regionbuses:2330490,"Lake St Clair Recreation, Carrowbrook Rd","Lake St Clair Recreation, Carrowbrook Rd",other,other,21.1,26.4,21.1,0,0,0,21.1,0,modelled
regionbuses:2330491,regionbuses:2330492,Carrowbrook Rd opp Old Carrowbrook Rd,Carrowbrook Rd at Old Carrowbrook Rd,other,other,43.1,53.9,43.1,0,0,0,43.1,0,modelled
regionbuses:2330495,regionbuses:2330496,Church St opp 20,20 Church St,other,other,13.8,17.2,13.8,0,0,0,13.8,0,modelled
regionbuses:2335109,regionbuses:233519,Fleet St before Cessnock Rd,Bridge St at Fleet St,other,other,93.4,116.7,93.4,0,1,22,115.4,0,modelled
regionbuses:2335117,regionbuses:2335130,Wedgetail Cl at Lambs Valley Rd,Lambs Valley Rd opp Wedgetail Cl,other,other,40.7,50.9,40.7,0,0,0,40.7,0,modelled
regionbuses:2335118,regionbuses:2335137,262 Lambs Valley Rd,245 Lambs Valley Rd,other,other,16.4,20.5,16.4,0,0,0,16.4,0,modelled
regionbuses:2335119,regionbuses:2335126,207 Lambs Valley Rd,79 Lambs Valley Rd,other,other,15.6,19.5,15.6,0,0,0,15.6,0,modelled
regionbuses:2335120,regionbuses:2335124,Luskintyre Rd after Maitland Vale Rd,Luskintyre Rd before Maitland Vale Rd,other,other,9.2,11.5,9.2,0,0,0,9.2,0,modelled
regionbuses:2335121,regionbuses:2335136,1148 Luskintyre Rd,1133 Luskintyre Rd,other,other,11.8,14.8,11.8,0,0,0,11.8,0,modelled
regionbuses:2335122,regionbuses:2335123,1006 Luskintyre Rd,1009 Luskintyre Rd,other,other,11.8,14.7,11.8,0,0,0,11.8,0,modelled
regionbuses:2335125,regionbuses:2335133,Lambs Valley Rd opp 40,40 Lambs Valley Rd,other,other,17.0,21.3,17.0,0,0,0,17.0,0,modelled
regionbuses:2335128,regionbuses:2335132,585 Lambs Valley Rd,572 Lambs Valley Rd,other,other,149.5,186.9,149.5,0,1,22,171.5,0,modelled
regionbuses:2335128,regionbuses:2335138,585 Lambs Valley Rd,Lambs Valley Rd opp 572,other,other,122.5,153.1,122.5,0,1,22,144.5,0,modelled
regionbuses:2335132,regionbuses:2335138,572 Lambs Valley Rd,Lambs Valley Rd opp 572,other,other,28.6,35.7,28.6,0,0,0,28.6,0,modelled
regionbuses:2335134,regionbuses:2335135,Luskintyre Rd opp 1099,1099 Luskintyre Rd,other,other,14.4,18.0,14.4,0,0,0,14.4,0,modelled
regionbuses:2420126,regionbuses:2420127,Clarence Town Rd opp 3490,3490 Clarence Town Rd,other,other,16.6,20.7,16.6,0,0,0,16.6,0,modelled
regionbuses:2420157,regionbuses:2420160,Alison Rd opp 693,693 Alison Rd,other,other,35.8,44.8,35.8,0,0,0,35.8,0,modelled
regionbuses:2420181,regionbuses:2420227,Lord St at Myles St,Lord St before Mary St,other,other,119.1,148.9,119.1,0,1,22,141.1,0,modelled
regionbuses:2420181,regionbuses:2420228,Lord St at Myles St,Lord St after Mary St,other,other,43.1,53.8,43.1,0,0,0,43.1,0,modelled
regionbuses:2420182,regionbuses:2420187,Dungog Rd opp 1597,1597 Dungog Rd,other,other,18.3,22.8,18.3,0,0,0,18.3,0,modelled
regionbuses:2420183,regionbuses:242058,Dungog Rd at Wallarobba-Brookfield Rd,Dungog Rd after Wallarobba-Brookfield Rd,other,other,106.7,133.4,106.7,0,1,22,128.7,0,modelled
regionbuses:2420184,regionbuses:2420186,1332 Dungog Rd,1329 Dungog Rd,other,other,32.8,41.0,32.8,0,0,0,32.8,0,modelled
regionbuses:2420209,regionbuses:2420210,333 Alison Rd,Alison Rd opp 333,other,other,25.1,31.4,25.1,0,0,0,25.1,0,modelled
regionbuses:2420211,sydneytrains:2420101,Dungog Rd after Clarence Town Rd,Wirragulla Station Platform 1,other,heavy_rail,301.0,376.3,301.0,0,1,22,323.0,0,modelled
regionbuses:2420214,regionbuses:242034,"Martin Creek Public School, Cook St","Anglican Church, Cory St",other,other,91.8,114.7,91.8,0,1,22,113.8,0,modelled
regionbuses:2420214,regionbuses:242073,"Martin Creek Public School, Cook St",Cory St opp Martins Creek Public School,other,other,100.1,125.2,100.1,0,1,22,122.1,0,modelled
regionbuses:2420216,regionbuses:242090,Clarence Town Rd opp Wade St,Clarence Town Rd at Wade St,other,other,21.6,27.0,21.6,0,0,0,21.6,0,modelled
regionbuses:2420227,regionbuses:2420228,Lord St before Mary St,Lord St after Mary St,other,other,92.8,116.0,92.8,0,1,22,114.8,0,modelled
regionbuses:2421100,regionbuses:2421103,Gresford Rd opp 150,150 Gresford Rd,other,other,28.8,36.0,28.8,0,0,0,28.8,0,modelled
regionbuses:2421101,sydneytrains:242141,Main St after Victoria St,Paterson Station Platform 1,other,heavy_rail,170.2,212.7,170.2,0,1,22,192.2,0,modelled
regionbuses:2421102,regionbuses:242198,1508 Paterson Rd,1549 Paterson Rd,other,other,48.8,61.0,48.8,0,0,0,48.8,0,modelled
regionbuses:2421104,sydneytrains:242141,Maitland Rd after Prince St,Paterson Station Platform 1,other,heavy_rail,302.8,378.5,302.8,0,1,22,324.8,0,modelled
regionbuses:2421105,regionbuses:2421108,Lomandra Cct before Brisbane Gr,87 Lomandra Cct,other,other,90.7,113.4,90.7,0,1,22,112.7,0,modelled
regionbuses:2421106,regionbuses:2421110,Martins Creek Rd opp Keppies Rd,Martins Creek Rd before Keppies Rd,other,other,121.2,151.5,121.2,0,1,22,143.2,0,modelled
regionbuses:2421107,regionbuses:242179,Martins Creek Rd at Woodglen Cl,Martins Creek Rd after Woodglen Cl,other,other,62.1,77.7,62.1,0,1,22,84.1,0,modelled
regionbuses:2421110,regionbuses:242178,Martins Creek Rd before Keppies Rd,Martins Creek Rd after Keppies Rd,other,other,73.7,92.2,73.7,0,1,22,95.7,0,modelled
regionbuses:2421111,regionbuses:242177,Martins Creek Rd opp Brisbane Gr,Martins Creek Rd after Brisbane Gr,other,other,85.6,107.0,85.6,0,1,22,107.6,0,modelled
regionbuses:2421112,regionbuses:242176,128 Martins Creek Rd,129 Martins Creek Rd,other,other,14.9,18.6,14.9,0,0,0,14.9,0,modelled
regionbuses:2421115,regionbuses:242165,View St before Horns Crossing Rd,Horns Crossing Rd at View St,other,other,56.8,71.0,56.8,0,0,0,56.8,0,modelled
regionbuses:2421116,regionbuses:242180,Martins Creek Rd at Black Rock Rd,Martins Creek Rd opp Black Rock Rd,other,other,14.4,18.0,14.4,0,0,0,14.4,0,modelled
regionbuses:2428160,regionbuses:24286,Boomerang Dr before Croll St,Boomerang Dr after Croll St,other,other,106.2,132.8,106.2,0,1,22,128.2,0,modelled
regionbuses:2428161,regionbuses:24284,The Lakes Way opp Sundowner Tiona Tourist Park,"Sundowner Tiona Tourist Park, The Lakes Way",other,other,14.3,17.9,14.3,0,0,0,14.3,0,modelled
regionbuses:2428172,regionbuses:24285,The Lakes Way opp Macwood Rd,The Lakes Way at Macwood Rd,other,other,27.9,34.9,27.9,0,0,0,27.9,0,modelled
sydneytrains:206451,sydneytrains:206452,Artarmon Station Platform 1,Artarmon Station Platform 2,heavy_rail,heavy_rail,5.1,6.4,5.1,0,0,0,5.1,0,modelled
sydneytrains:2131121,sydneytrains:2131122,Ashfield Station Platform 1,Ashfield Station Platform 2,heavy_rail,heavy_rail,7.6,9.6,7.6,0,0,0,7.6,0,modelled
sydneytrains:2131121,sydneytrains:2131123,Ashfield Station Platform 1,Ashfield Station Platform 3,heavy_rail,heavy_rail,14.7,18.4,14.7,0,0,0,14.7,0,modelled
sydneytrains:2131121,sydneytrains:2131125,Ashfield Station Platform 1,Ashfield Station Platform 5,heavy_rail,heavy_rail,35.1,43.9,35.1,0,0,0,35.1,0,modelled
sydneytrains:2131122,sydneytrains:2131123,Ashfield Station Platform 2,Ashfield Station Platform 3,heavy_rail,heavy_rail,7.1,8.8,7.1,0,0,0,7.1,0,modelled
sydneytrains:2131122,sydneytrains:2131125,Ashfield Station Platform 2,Ashfield Station Platform 5,heavy_rail,heavy_rail,28.0,35.1,28.0,0,0,0,28.0,0,modelled
sydneytrains:2131123,sydneytrains:2131125,Ashfield Station Platform 3,Ashfield Station Platform 5,heavy_rail,heavy_rail,21.9,27.4,21.9,0,0,0,21.9,0,modelled
sydneytrains:2077291,sydneytrains:2077292,Asquith Station Platform 1,Asquith Station Platform 2,heavy_rail,heavy_rail,12.0,15.0,12.0,0,0,0,12.0,0,modelled
sydneytrains:2289331,sydneytrains:2289332,Adamstown Station Platform 1,Adamstown Station Platform 2,heavy_rail,heavy_rail,10.4,13.0,10.4,0,0,0,10.4,0,modelled
sydneytrains:2283221,sydneytrains:2283222,Awaba Station Platform 1,Awaba Station Platform 2,heavy_rail,heavy_rail,10.4,13.0,10.4,0,0,0,10.4,0,modelled
sydneytrains:211981,sydneytrains:211982,Beecroft Station Platform 1,Beecroft Station Platform 2,heavy_rail,heavy_rail,6.8,8.5,6.8,0,0,0,6.8,0,modelled
