SA1_CODE_2021,zone_tier,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
11103122301,core,0,4,0,0,0,5,5,0,0,16,3,0,0,0,0,6,4,4,0,12,0,0,0,0,0,5,0,0,0,7,0,4,6,0,0,5,3,0,0,11,0,0,4,3,5,0,0,0,0,7,0,4,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,9,12,13,10,16,7,9,0,86,0,0,0,0,3,4,0,0,0,10,5,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,7,7,0,0,24,4,0,0,0,0,5,4,4,0,18,3,0,0,0,0,6,0,0,0,10
11103122302,core,0,0,0,0,0,0,7,4,0,12,3,0,3,0,8,3,3,3,3,24,0,7,4,0,7,0,3,0,0,24,0,6,8,11,3,6,4,0,0,27,0,3,8,0,3,0,0,0,0,16,0,0,0,4,5,0,0,0,0,15,0,0,3,5,0,0,0,0,0,7,0,0,3,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,11,12,16,36,34,33,16,16,14,0,178,10,0,0,0,0,6,0,0,0,19,5,0,0,0,0,0,4,0,0,13,0,3,0,5,0,3,0,0,0,12,0,0,6,0,0,3,6,8,0,34,3,0,6,3,6,3,3,8,3,34,0,3,4,4,7,0,3,8,0,29
11103122303,core,0,3,3,4,0,4,10,6,0,20,3,0,0,3,3,3,3,9,8,34,0,5,0,8,0,6,7,0,0,26,0,0,11,9,5,3,5,0,0,27,0,5,10,0,8,9,0,0,0,28,0,0,7,0,0,9,0,0,0,18,0,3,0,0,0,3,0,0,0,8,0,0,6,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,15,18,41,31,24,39,28,18,13,214,6,0,5,7,0,3,6,0,0,29,3,3,0,0,0,5,0,4,0,16,5,0,3,5,0,4,0,0,0,14,0,3,5,9,0,8,17,8,0,45,3,0,0,6,6,7,12,9,10,53,0,3,5,3,4,5,8,4,0,39
11103122304,core,0,0,0,0,3,0,9,5,0,18,0,0,0,0,0,0,7,4,0,20,0,0,0,5,6,0,6,4,0,13,0,0,3,0,0,3,5,0,0,19,0,0,5,0,10,6,0,0,0,20,0,0,3,0,4,7,0,0,0,10,0,0,0,3,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,7,16,19,27,18,34,19,0,143,5,3,0,5,0,3,0,6,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,14,0,0,0,0,5,3,14,15,0,38,0,0,0,3,0,3,17,6,3,33,0,3,0,5,6,0,3,7,0,21
11103122306,core,0,3,3,0,0,0,3,6,0,22,0,0,0,0,4,3,3,5,0,21,0,0,5,0,4,3,10,9,0,32,0,0,0,3,3,3,0,0,0,13,0,0,4,0,0,0,0,0,0,12,0,0,0,3,4,3,0,0,0,17,0,0,3,6,3,0,0,0,0,10,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,31,22,25,22,27,30,0,171,11,0,3,0,6,7,0,0,0,24,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,0,5,3,0,30,0,3,7,0,0,0,7,20,0,42,0,0,3,0,0,3,11,12,0,44,3,0,8,0,5,0,14,5,0,51
11103122307,core,0,0,0,0,0,3,6,12,0,20,0,0,4,0,3,0,5,11,0,23,0,0,9,0,0,0,0,5,0,22,0,0,6,0,6,0,0,0,0,9,0,5,16,3,5,3,0,0,0,35,0,5,4,0,4,0,0,0,0,17,0,0,0,7,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,10,14,12,40,24,27,16,17,39,0,186,10,0,0,0,3,6,3,0,0,21,3,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,5,0,12,0,0,0,0,0,3,9,23,4,38,0,0,3,4,5,0,4,21,3,37,3,0,9,0,0,6,4,9,0,34
11103122308,core,0,0,4,0,5,4,3,4,0,16,0,0,4,4,0,0,4,0,0,9,4,0,6,0,5,5,0,0,0,15,0,0,0,3,5,3,0,0,0,17,0,0,3,4,3,3,0,0,0,19,0,0,3,3,3,0,3,0,0,11,0,0,0,4,0,4,0,0,0,12,0,0,0,0,3,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,26,20,29,18,26,5,0,145,7,0,3,0,3,3,3,0,0,27,3,0,0,0,0,0,4,0,0,11,0,5,6,0,0,0,6,3,0,20,0,0,4,0,5,7,7,0,4,28,0,0,4,4,0,0,4,0,0,12,3,0,6,0,4,10,5,0,0,29
11103122309,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3
11103122310,core,0,0,3,0,0,0,4,9,0,23,0,4,0,0,0,0,7,4,0,31,0,3,4,4,4,0,7,3,0,19,0,0,6,4,4,4,5,0,0,21,0,0,13,8,0,3,0,0,0,21,0,0,7,0,5,4,0,0,0,23,0,0,0,6,4,3,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,38,30,22,29,31,21,9,204,16,0,5,3,3,0,3,0,0,25,5,0,0,0,4,0,0,0,0,9,3,5,0,0,4,7,3,0,0,22,0,0,3,5,0,4,11,18,3,49,0,4,0,3,0,5,17,10,3,50,0,6,4,12,4,0,7,3,0,36
11103122311,core,0,0,3,3,0,3,0,7,0,19,0,0,0,3,0,4,9,10,8,46,0,0,4,0,0,10,4,0,0,20,0,0,4,6,0,3,5,0,0,20,0,3,16,7,0,10,0,0,0,36,0,0,13,3,0,0,0,0,0,25,0,0,9,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,19,8,21,69,40,13,36,17,28,11,245,4,0,9,0,5,0,0,3,0,28,3,0,0,0,0,0,4,0,0,12,4,0,5,0,4,5,3,0,0,23,0,4,7,5,0,3,4,13,0,47,0,3,7,8,4,13,17,12,10,74,5,3,8,7,3,5,4,5,6,39
11103122312,core,0,3,0,0,0,3,11,3,0,23,0,0,5,4,5,7,10,4,0,29,0,0,0,4,6,0,0,3,0,13,0,5,5,7,8,6,6,0,0,24,0,5,0,6,3,6,0,0,0,23,0,5,5,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,0,8,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,18,27,29,24,29,30,12,4,180,6,0,0,0,4,3,3,0,0,25,0,0,0,0,0,0,0,0,0,8,0,9,0,4,0,0,4,4,0,23,0,3,0,3,0,9,17,11,0,40,0,0,3,4,5,7,8,9,0,41,3,0,5,8,6,8,3,5,0,31
11103122313,core,0,0,0,0,4,4,9,13,0,31,0,5,3,0,0,12,14,11,10,42,0,5,5,4,0,4,14,11,5,46,0,0,0,4,0,4,8,6,0,25,0,0,4,4,0,7,3,0,0,22,0,0,12,0,0,5,0,0,0,19,0,0,0,4,5,0,0,0,0,13,0,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,7,4,24,7,19,26,24,15,48,60,56,19,280,3,4,3,0,4,7,4,0,0,29,3,3,0,0,0,4,4,0,0,8,4,0,0,0,3,0,5,6,0,24,0,0,3,4,6,8,20,32,0,67,0,7,5,0,0,16,21,16,6,66,3,5,4,4,0,5,20,20,5,68
11103122314,core,0,0,0,3,3,5,3,0,0,15,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,4,0,0,0,7,0,0,0,4,4,3,0,0,0,12,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,4,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,7,17,13,18,29,25,23,12,0,134,15,3,3,0,0,3,6,0,0,29,10,0,0,0,0,3,0,0,0,13,0,3,3,0,0,0,0,0,0,11,0,0,6,3,8,3,9,0,0,26,0,3,0,0,3,0,3,0,0,18,0,4,0,0,6,4,3,0,3,16
11103122315,core,0,0,0,6,4,3,9,3,0,19,0,0,3,0,6,0,4,0,0,17,0,0,0,0,0,4,0,0,0,11,0,7,0,0,4,0,0,0,0,16,0,3,0,4,4,6,0,0,0,17,0,0,0,3,4,0,0,0,0,9,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,15,7,18,17,31,27,14,8,0,137,12,0,4,3,5,6,0,0,0,27,6,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,3,10,6,0,26,0,0,3,0,3,0,6,0,0,22,0,3,4,0,3,5,6,0,0,18
11103122316,core,0,0,0,0,0,4,5,0,0,8,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,0,0,10,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,8,3,11,12,12,15,8,0,5,73,9,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,3,9,0,0,23,0,0,3,0,0,0,0,0,5,13,0,0,4,0,6,0,3,0,0,18
11103122317,core,3,5,0,3,3,4,9,0,0,19,0,5,3,0,0,0,6,0,0,17,0,0,8,6,0,0,3,4,0,16,0,0,4,4,0,0,0,0,0,16,0,0,3,0,3,10,0,0,0,14,0,4,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,16,12,34,23,16,22,19,9,3,154,12,0,4,3,0,5,6,0,0,32,10,0,0,0,0,0,0,0,0,10,6,3,6,4,0,0,0,0,0,25,7,0,4,6,10,9,10,0,0,46,3,4,6,6,3,0,9,5,0,38,0,6,8,5,0,0,4,4,0,28
11103122318,core,4,0,3,3,0,0,5,7,3,23,0,6,4,0,0,0,5,3,3,22,0,0,3,0,0,0,3,5,0,12,0,3,4,0,0,5,0,0,0,15,0,0,4,0,0,5,0,0,0,11,0,0,7,0,0,4,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,20,23,12,26,23,19,9,146,7,0,6,3,0,5,6,3,0,19,3,0,0,0,0,4,0,0,0,12,4,0,0,0,0,0,6,3,0,12,4,0,3,3,0,4,16,12,3,45,3,6,3,0,0,0,3,3,3,27,0,0,3,6,0,0,3,5,5,20
11103122319,core,0,0,0,4,5,6,4,6,0,18,0,0,7,3,3,4,5,3,0,28,0,0,7,4,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,13,13,7,36,19,11,17,19,13,0,144,7,4,0,0,0,0,0,0,0,17,3,3,0,0,0,0,3,0,0,16,8,3,4,4,0,3,3,0,0,28,0,0,3,6,5,4,5,6,0,33,0,0,7,3,3,4,10,7,0,35,0,0,8,8,0,3,7,5,0,27
11103122320,core,0,0,3,0,6,3,12,0,0,22,0,4,0,0,7,6,7,3,0,23,0,0,4,6,0,3,9,0,0,19,0,0,3,4,0,5,0,0,0,21,0,0,10,0,3,0,0,0,0,19,0,0,9,0,5,5,4,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,24,21,30,24,39,10,0,161,9,4,6,0,3,7,0,0,0,24,4,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,3,0,7,8,22,5,0,48,0,5,0,0,7,5,13,7,3,46,0,0,3,4,0,5,9,0,0,25
11103122321,core,0,0,3,5,0,0,4,0,0,11,0,0,5,0,0,0,4,0,0,16,0,0,6,7,4,3,0,0,0,13,0,0,3,0,4,3,0,0,0,16,0,4,6,3,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10,5,14,27,20,13,11,13,8,0,106,4,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,8,3,3,0,0,0,5,0,0,0,17,0,4,6,6,4,0,5,3,0,28,4,0,5,0,0,0,8,0,0,23,0,0,6,3,4,5,0,0,0,16
11103122322,core,5,5,5,4,7,0,5,0,0,24,0,0,0,3,7,3,5,3,0,22,0,0,5,4,4,5,4,0,0,25,3,0,4,3,5,3,0,0,0,18,0,0,3,3,5,4,0,0,0,9,0,0,10,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,8,0,0,0,0,17,14,9,34,37,41,28,9,3,6,188,15,4,0,0,4,5,0,0,0,36,6,0,3,0,0,0,0,0,0,11,9,0,0,6,9,4,0,0,0,27,3,3,10,9,6,7,4,0,0,45,0,6,3,5,11,5,9,3,5,36,0,0,5,3,8,12,4,0,0,38
11103122323,core,0,0,0,0,0,3,5,3,0,11,6,0,0,0,4,7,8,5,0,19,0,4,7,0,3,0,0,0,0,13,0,4,4,0,3,0,0,0,0,9,0,0,3,0,0,0,3,0,0,7,0,0,5,3,4,6,0,0,0,15,0,0,0,0,3,0,5,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,11,12,18,10,23,15,22,13,0,129,7,5,4,0,0,5,0,5,0,19,3,0,0,0,0,0,0,0,0,5,5,0,3,0,0,4,0,0,0,14,0,0,0,0,0,3,9,6,0,23,4,0,0,0,7,9,8,4,0,27,0,8,7,0,3,0,5,0,0,21
11103122324,core,0,0,0,0,0,3,9,0,0,17,0,6,0,0,3,0,5,0,0,18,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,5,4,0,0,9,0,0,0,0,4,0,0,0,0,11,0,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,10,11,16,9,14,12,29,3,4,110,10,0,0,0,0,3,0,0,0,15,0,4,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,0,0,9,0,0,0,0,6,3,11,6,0,29,0,6,0,0,3,6,8,0,0,28,0,5,4,0,0,0,3,0,0,13
11103122325,core,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,11,0,8,9,7,10,0,42,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,4,0,15,0,4,3,0,0,0,0,0,0,7
11103122401,core,0,0,0,0,0,3,0,3,4,9,0,0,0,0,3,0,5,0,0,19,0,0,0,0,3,6,3,0,3,12,0,4,0,0,0,0,0,0,3,6,0,0,3,3,6,3,5,4,0,18,0,0,3,3,7,0,3,0,0,22,0,0,9,9,0,6,0,0,0,25,0,0,4,3,7,5,4,0,0,20,0,0,3,5,0,0,0,0,0,14,0,0,3,5,10,0,0,0,0,17,0,0,0,0,3,3,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,6,9,33,40,35,35,26,17,11,213,9,0,0,6,0,5,6,0,0,28,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,5,0,0,13,0,0,0,0,0,3,0,9,5,22,0,4,0,0,3,0,5,7,7,26,0,4,0,0,3,6,3,0,3,22
11103122402,core,0,0,0,0,0,0,3,3,0,8,0,4,0,0,0,0,0,0,3,8,0,5,0,0,4,0,0,0,0,17,0,5,3,0,0,0,3,0,0,11,0,0,0,3,0,0,5,0,0,12,0,9,8,9,0,0,0,0,0,19,0,0,0,4,0,5,0,0,0,14,0,0,4,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,8,0,4,6,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,7,26,18,21,30,21,20,10,0,160,3,3,0,5,6,7,3,0,0,28,9,0,0,0,0,0,0,0,0,13,3,0,0,0,0,6,5,0,0,16,0,4,0,0,0,0,4,3,0,14,0,5,0,0,0,0,6,3,3,19,6,10,0,0,4,0,3,3,0,27
11103122403,core,0,0,0,0,3,4,9,0,0,26,0,0,0,0,0,10,12,7,4,32,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,6,0,11,9,15,9,14,5,0,70,11,0,18,15,28,30,40,25,4,173,0,0,0,0,4,0,3,0,0,9,0,0,0,0,8,4,0,0,0,13,3,0,5,0,14,11,3,3,0,40,0,0,0,3,8,15,13,9,0,62,0,0,3,4,8,16,21,13,5,71,0,0,4,0,4,11,3,0,0,24
