SA1_CODE_2021,zone_tier,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
11103122306,core,..,56,56,60,0,65,25,0,26,18,0,18,11,0,11,0,0,0,120,58,181
11103122307,core,..,37,37,59,8,69,25,0,25,28,0,28,6,0,6,3,0,7,118,46,164
11103122308,core,..,25,25,40,3,45,24,0,22,23,0,23,9,0,9,7,0,7,103,30,129
11103122309,core,..,4,4,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,9,4,16
11103122310,core,..,49,49,72,11,83,26,0,28,23,0,27,9,0,9,7,0,5,136,61,197
11103122311,core,..,83,83,56,7,59,44,0,47,24,0,24,16,3,19,0,0,0,138,90,231
11103122312,core,..,52,52,59,4,62,30,0,32,19,0,19,9,0,6,3,0,3,118,58,173
11103122313,core,..,140,140,80,4,90,26,0,26,21,0,19,3,0,3,8,0,8,136,147,281
11103122314,core,..,5,5,28,0,28,19,0,19,20,0,18,18,0,18,5,0,5,89,12,97
11103122315,core,..,19,19,42,3,44,18,0,14,13,0,13,8,0,8,4,0,4,79,20,103
11103122316,core,..,27,27,22,4,27,9,0,9,10,0,13,4,0,4,0,0,0,51,32,85
11103122317,core,..,55,55,43,7,43,19,0,21,22,0,22,7,0,7,10,0,10,102,60,160
11103122318,core,..,33,33,51,3,53,23,0,23,14,0,14,3,0,3,7,0,7,94,33,125
11103122319,core,..,23,23,37,4,43,20,0,20,23,0,23,10,0,10,5,0,5,91,29,121
11103122320,core,..,48,48,60,5,65,28,0,27,7,0,7,10,0,10,6,0,6,110,50,158
11103122321,core,..,14,14,25,3,25,21,0,21,10,0,10,4,0,4,14,0,14,70,13,81
11103122322,core,..,41,41,44,8,54,40,0,40,20,0,20,12,0,12,8,0,8,126,43,170
11103122323,core,..,25,25,40,0,41,21,0,19,10,0,10,7,0,7,0,0,0,81,31,112
11103122324,core,..,28,28,34,3,38,11,0,11,11,0,11,4,0,4,6,0,6,69,31,97
11103122325,core,..,9,9,12,0,14,7,0,7,3,0,3,7,0,7,0,0,0,27,14,41
11103122401,core,..,44,44,56,7,56,27,3,34,35,0,35,15,0,15,8,0,8,136,54,192
11103122402,core,..,16,16,45,3,42,29,0,28,27,3,35,7,0,5,3,0,3,106,27,128
11103122403,core,..,179,179,35,4,40,0,0,0,0,0,0,0,0,0,0,0,0,43,191,226
11103122404,core,..,103,103,48,7,56,18,5,25,27,0,26,6,0,7,0,0,0,100,117,215
11103122405,core,..,96,96,36,4,41,19,0,15,12,0,14,3,0,3,0,0,0,66,111,171
11103122406,core,..,15,15,21,0,19,5,4,9,4,0,4,7,0,7,3,0,8,39,21,63
11103122407,core,..,163,163,87,17,102,17,4,22,14,0,14,0,0,6,0,0,0,114,181,299
11103122408,core,..,27,27,18,3,26,10,0,16,14,0,16,3,0,3,5,0,5,49,36,82
11103122409,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11103122410,core,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11103122411,core,..,47,47,40,4,48,16,0,20,9,0,9,3,0,4,4,0,4,69,57,130
11103122412,core,..,65,65,58,15,76,34,5,42,34,0,32,13,0,8,0,0,0,137,91,230
11103122413,core,..,77,77,52,13,63,31,0,33,16,0,16,4,0,4,0,0,0,110,94,204
11103122414,core,..,44,44,43,3,53,27,3,33,21,0,21,3,0,3,0,0,0,97,63,156
11103122415,core,..,60,60,51,9,58,40,6,42,23,4,28,8,0,8,0,0,0,122,70,194
11103122416,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122417,core,..,34,34,41,6,45,11,6,10,6,0,6,0,0,0,0,0,0,60,44,103
11103122418,core,..,85,85,87,16,107,23,8,30,30,3,33,8,0,8,4,0,4,146,114,259
11103122419,core,..,48,48,59,13,72,24,10,30,9,6,15,0,0,3,0,0,0,95,69,167
11103122420,core,..,24,24,25,9,25,4,4,16,4,3,0,0,0,0,0,0,0,34,41,78
11103122421,core,..,107,107,94,14,115,37,12,52,31,3,34,7,0,3,3,3,4,178,140,323
11103122422,core,..,70,70,75,14,84,35,7,42,46,0,43,8,0,14,9,0,3,169,96,259
11103122423,core,..,80,80,57,15,68,11,4,20,16,3,23,5,0,3,0,0,0,87,99,190
11103122424,core,..,50,50,50,17,69,26,7,37,13,3,18,0,0,0,0,0,0,96,75,171
11103122425,core,..,72,72,60,5,66,22,14,35,19,5,23,3,0,3,0,0,0,103,97,200
11103122426,core,..,130,130,81,9,93,29,3,36,24,7,33,5,0,5,0,0,0,143,150,292
11103122427,core,..,55,55,69,3,69,27,8,35,36,0,36,21,0,21,4,0,4,150,66,220
11103122428,core,..,23,23,36,3,38,23,0,23,24,0,26,5,0,5,3,0,3,96,26,123
11103122429,core,..,31,31,57,0,60,30,0,31,29,0,34,17,0,17,3,0,3,138,37,179
11103122430,core,..,35,35,40,3,47,21,5,22,26,0,26,12,0,12,4,0,4,104,39,141
11103122431,core,..,34,34,53,0,55,30,0,33,29,0,29,25,4,23,3,0,3,133,38,171
11103122432,core,..,20,20,31,4,30,19,0,19,20,0,18,5,0,5,0,0,0,69,24,90
11103122501,core,..,39,39,69,7,81,25,0,25,31,0,31,18,0,18,4,0,4,155,52,202
11103122502,core,..,24,24,32,7,35,20,0,20,23,0,22,8,0,8,0,0,0,76,27,109
11103122503,core,..,26,26,56,4,59,24,0,28,24,0,22,15,0,15,0,0,0,113,34,149
11103122504,core,..,97,97,75,18,97,43,7,49,33,0,35,11,0,11,0,0,0,163,121,285
11103122505,core,..,27,27,44,6,46,23,0,21,28,0,28,15,0,15,0,0,0,110,32,141
11103122506,core,..,17,17,36,0,34,22,0,21,25,0,25,4,0,4,0,0,0,90,22,108
11103122507,core,..,80,80,70,0,69,23,0,23,23,0,23,9,0,9,4,0,4,130,78,204
11103122508,core,..,40,40,58,4,57,26,3,25,50,0,50,22,0,22,6,0,6,154,47,195
11103122509,core,..,57,57,40,6,46,12,0,12,25,0,25,12,0,12,0,0,0,93,59,151
11103122510,core,..,45,45,40,0,39,16,0,16,23,0,23,7,0,7,0,0,0,79,49,129
11103122511,core,..,30,30,27,5,30,21,6,24,29,0,30,10,0,10,5,0,5,89,42,129
11103122512,core,..,42,42,44,0,44,26,0,26,22,0,26,6,0,6,5,0,5,101,43,145
11103122513,core,..,63,63,76,0,71,34,0,40,54,0,54,12,0,12,4,0,4,176,63,242
11103122514,core,..,77,77,79,10,89,30,0,30,30,0,30,6,0,6,5,0,5,152,84,235
11103122515,core,..,28,28,31,7,32,17,0,19,22,0,24,9,0,9,5,0,5,79,30,113
11103122516,core,..,83,83,63,10,69,28,4,33,25,0,22,5,4,8,4,0,4,122,98,226
11103122517,core,..,48,48,41,8,47,22,0,25,18,0,18,7,0,7,0,0,0,84,57,142
11103122518,core,..,69,69,63,5,68,18,3,27,36,0,36,10,0,6,8,0,8,129,75,208
11103122519,core,..,66,66,77,3,80,21,0,28,30,0,30,8,0,8,4,0,4,137,73,212
11103122520,core,..,16,16,26,0,26,14,0,14,15,0,14,7,0,7,0,0,0,64,20,88
11103122521,core,..,19,19,45,6,45,33,4,35,36,0,36,14,0,10,3,0,3,126,26,147
11103122522,core,..,5,5,28,0,30,18,0,17,29,0,29,9,0,9,0,0,0,86,7,93
11103122523,core,..,111,111,68,14,80,29,0,31,19,0,13,7,0,7,3,0,3,128,123,252
11103122524,core,..,50,50,64,8,71,27,0,28,28,0,30,10,3,13,3,0,3,134,64,204
11103122525,core,..,66,66,60,5,64,24,3,27,21,0,21,12,0,12,0,0,0,120,75,191
11103122526,core,..,40,40,57,7,63,35,3,39,44,0,44,20,0,20,0,0,0,156,55,204
11103122527,core,..,40,40,37,0,35,12,0,12,13,0,13,3,0,3,0,0,0,68,43,110
11103122528,core,..,25,25,46,0,41,17,0,17,26,0,26,14,0,14,0,0,0,108,20,127
11103122529,core,..,23,23,41,5,36,19,0,19,18,0,18,14,0,14,0,0,0,77,24,103
11103122530,core,..,57,57,62,13,75,26,3,31,35,0,40,3,0,3,5,0,5,142,75,208
11103122531,core,..,34,34,39,10,45,13,5,14,31,0,31,0,0,0,0,0,0,87,43,128
11103122532,core,..,42,42,33,6,33,26,0,26,22,0,26,4,0,4,0,0,0,87,45,129
11103122533,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122534,core,..,16,16,49,0,55,34,0,34,31,0,37,15,0,15,7,0,7,140,23,161
11103122535,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122536,core,..,13,13,34,3,40,25,0,25,22,3,23,9,0,9,5,0,5,94,18,117
11103122537,core,..,23,23,34,4,37,28,0,28,44,0,44,3,0,3,0,0,0,107,26,134
11103122538,core,..,103,103,48,5,51,25,0,26,25,0,25,6,0,6,5,0,5,109,109,217
11103122539,core,..,121,121,59,0,62,35,0,35,22,0,25,9,0,9,7,0,7,130,123,255
11103122540,core,..,50,50,38,7,44,26,6,36,40,0,40,5,0,5,0,0,0,114,68,183
11103122541,core,..,39,39,42,10,47,14,3,17,16,0,16,8,0,8,5,0,5,80,47,125
11103122542,core,..,21,21,26,4,33,13,0,11,12,0,12,7,0,7,5,0,5,63,30,86
11103122543,core,..,64,64,48,7,54,28,0,28,32,0,32,8,0,8,4,0,4,118,72,194
11103122601,core,..,41,41,58,11,64,26,0,26,21,0,21,8,0,8,4,0,4,122,47,173
11103122602,core,..,11,11,27,0,27,12,0,16,15,0,15,10,0,10,5,0,5,64,9,74
11103122603,core,..,27,27,73,4,80,45,9,54,50,0,49,14,0,15,7,0,7,197,38,236
11103122604,core,..,16,16,33,0,31,21,0,21,14,0,15,4,0,4,9,0,9,80,15,93
11103122605,core,..,21,21,61,6,64,29,0,29,38,0,38,24,0,24,6,0,6,152,26,178
11103122606,core,..,8,8,25,0,31,15,0,15,28,0,28,0,0,0,4,0,4,80,15,96
11103122608,core,..,44,44,41,4,46,37,0,37,29,0,29,6,0,6,7,0,7,122,48,169
11103122609,core,..,14,14,47,3,50,28,0,31,34,0,34,16,0,16,3,0,3,132,20,155
11103122610,core,..,30,30,35,0,37,27,0,30,17,0,17,7,0,7,0,0,0,90,31,121
11103122611,core,..,19,19,31,10,38,17,4,21,19,0,19,6,0,14,3,0,3,80,31,113
11103122613,core,..,17,17,29,3,37,28,0,28,20,0,20,10,0,10,3,0,3,91,19,114
11103122614,core,..,11,11,46,6,46,26,0,26,35,0,35,20,0,20,3,0,3,121,13,135
11103122615,core,..,18,18,51,4,54,23,0,26,30,0,30,17,0,17,8,0,8,124,28,153
11103122616,core,..,5,5,23,0,23,18,0,18,20,0,19,9,0,9,0,0,0,71,7,77
11103122617,core,..,19,19,38,4,38,18,0,18,18,0,18,8,0,8,4,0,4,82,23,107
11103122618,core,..,37,37,52,0,52,36,0,36,19,0,19,4,0,4,3,0,3,122,37,155
11103122619,core,..,33,33,39,0,39,28,4,31,16,0,15,13,0,13,6,0,6,94,39,132
11103122620,core,..,24,24,32,0,39,21,0,24,11,0,11,7,0,7,0,0,0,73,23,95
11103122621,core,..,9,9,26,0,26,14,0,14,9,0,9,10,0,10,0,0,0,56,9,63
11103122622,core,..,8,8,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,5,14
11103122623,core,..,23,23,37,0,37,17,0,17,32,0,32,9,0,9,0,0,0,96,21,114
11103122624,core,..,20,20,28,0,28,28,0,28,30,0,30,5,0,5,4,0,4,100,20,113
11103122625,core,..,39,39,49,0,51,23,0,24,28,0,33,12,0,12,9,0,9,115,44,164
11103122626,core,..,19,19,58,3,55,28,0,28,18,0,18,12,0,14,0,0,0,120,23,144
11103122627,core,..,20,20,34,0,37,15,0,15,13,0,13,8,0,8,3,0,3,75,20,97
11103122628,core,..,40,40,41,3,45,26,0,26,32,0,32,8,0,8,4,0,4,113,48,161
11103122629,core,..,10,10,49,3,51,27,0,24,47,0,42,24,0,24,6,0,6,145,17,160
11103122631,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
11103122632,core,..,10,10,20,0,20,15,0,15,23,0,23,15,0,15,11,0,11,90,10,98
11103122633,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122634,core,..,11,11,46,4,54,35,4,34,39,0,39,19,3,17,7,0,7,141,24,164
11103122635,core,..,7,7,25,0,28,30,5,27,44,0,46,18,0,18,9,0,9,118,6,127
11103122636,core,..,21,21,41,6,47,49,4,54,52,0,56,21,0,21,7,0,7,172,33,200
11103122637,core,..,28,28,89,7,95,67,4,75,88,4,88,36,0,33,13,0,13,297,48,342
11103122638,core,..,18,18,58,0,66,41,0,41,73,3,80,27,0,27,10,0,10,220,26,238
11103122639,core,..,15,15,22,3,29,34,0,34,51,0,51,26,0,26,4,0,4,136,17,148
11103122640,core,..,33,33,68,6,74,44,0,45,89,0,85,33,0,34,15,0,15,239,49,289
11103122641,core,..,14,14,25,0,24,28,0,35,63,0,62,18,0,18,18,0,18,148,15,165
11103122642,core,..,12,12,51,3,55,43,5,45,63,0,70,30,0,30,10,0,10,198,20,216
11103122701,core,..,23,23,28,0,32,19,0,19,17,0,18,4,0,4,0,0,0,67,25,93
11103122702,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122703,core,..,41,41,28,6,41,23,0,23,14,0,14,10,0,10,0,0,0,72,45,121
11103122704,core,..,40,40,44,13,54,24,6,30,8,0,8,0,0,0,0,0,0,83,54,143
11103122705,core,..,47,47,46,8,48,25,3,26,18,0,23,4,0,4,0,0,0,92,60,151
11103122706,core,..,75,75,59,8,70,27,3,36,28,0,28,9,3,10,0,0,0,129,86,216
11103122707,core,..,85,85,77,21,91,47,0,53,23,0,23,5,0,5,0,0,0,163,99,263
11103122708,core,..,60,60,64,12,74,30,4,30,20,0,20,10,0,10,4,0,4,126,78,204
11103122709,core,..,31,31,52,9,56,24,0,30,18,0,25,6,0,6,0,0,0,103,49,145
11103122710,core,..,52,52,51,5,62,30,0,30,18,0,21,11,0,11,6,0,6,106,64,175
11103122711,core,..,71,71,66,10,78,22,0,28,24,0,24,5,0,7,0,0,0,119,93,210
11103122712,core,..,23,23,28,3,30,12,4,15,10,0,10,6,0,6,0,0,0,50,32,86
11103122713,core,..,92,92,55,11,65,33,10,39,31,6,35,12,0,12,0,0,0,139,104,247
11103122714,core,..,81,81,61,10,73,42,0,43,26,0,26,13,0,13,5,0,5,153,93,244
11103122715,core,..,27,27,52,0,56,14,0,17,14,0,14,3,0,3,5,0,4,92,37,128
11103122716,core,..,56,56,30,3,33,16,0,16,5,0,6,10,0,10,0,0,0,71,57,129
11103122717,core,..,33,33,59,6,63,41,6,41,25,0,25,8,0,8,5,0,5,132,45,182
11103122718,core,..,77,77,67,13,78,28,10,33,14,0,14,8,0,8,0,0,0,111,91,208
11103122719,core,..,57,57,41,14,57,24,3,30,29,0,28,6,0,6,0,0,0,107,74,183
11103122720,core,..,54,54,47,10,56,33,12,43,25,0,27,8,0,8,0,0,0,120,79,194
11103122721,core,..,55,55,49,17,69,12,6,20,11,3,15,0,0,4,3,0,3,85,88,168
11103122722,core,..,54,54,26,7,35,11,0,6,3,0,4,6,0,6,0,0,0,43,62,108
11103122723,core,..,91,91,52,6,61,9,3,17,14,0,14,3,0,3,3,0,3,85,102,193
11103122724,core,..,117,117,78,10,87,33,4,35,23,3,28,3,0,3,3,0,3,144,134,281
11103122725,core,..,50,50,53,3,59,26,5,28,15,0,17,10,0,10,5,0,5,108,62,170
11103122726,core,..,51,51,43,5,47,17,3,22,16,5,14,7,0,7,0,0,0,85,65,147
11103122727,core,..,10,10,32,3,35,23,4,21,19,0,19,0,0,0,5,0,6,79,15,95
11103122728,core,..,37,37,59,3,66,34,0,32,20,0,20,10,0,16,6,0,7,134,53,183
11103122729,core,..,67,67,60,8,71,35,3,41,27,0,25,3,0,3,5,0,5,132,74,206
11103122730,core,..,72,72,61,7,71,40,4,44,19,0,25,10,0,10,0,0,0,132,88,221
11103122731,core,..,92,92,71,12,88,35,3,40,13,0,14,11,0,11,4,0,6,137,107,245
11103122732,core,..,94,94,54,15,64,26,3,31,22,0,22,7,0,7,3,0,3,122,109,230
11103122733,core,..,51,51,46,10,58,24,0,24,19,3,20,9,0,9,3,0,3,98,72,159
11103122734,core,..,54,54,60,13,71,22,9,32,22,0,22,14,0,9,0,0,0,118,73,193
11103122735,core,..,59,59,67,11,79,15,0,21,26,0,26,0,0,0,4,0,4,116,80,189
11103122736,core,..,70,70,82,15,94,32,4,37,32,0,36,11,0,11,0,0,0,158,88,247
11103122801,core,..,23,23,39,0,39,19,0,27,55,4,57,15,0,15,3,0,3,142,35,168
11103122802,core,..,29,29,55,0,61,25,0,25,40,0,40,23,0,24,5,0,5,147,38,183
11103122803,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122804,core,..,22,22,35,0,35,16,0,16,20,0,20,9,0,9,5,0,5,88,23,111
11103122805,core,..,23,23,38,7,48,15,0,17,11,0,11,3,0,3,0,0,0,78,30,107
11103122806,core,..,23,23,65,4,66,32,0,34,30,0,30,22,0,22,4,0,4,155,25,174
11103122807,core,..,46,46,76,3,80,43,4,42,41,0,41,25,0,25,6,0,6,183,54,243
11103122808,core,..,18,18,43,6,51,24,0,28,30,0,31,8,3,8,4,0,4,117,30,147
11103122809,core,..,87,87,48,11,67,18,7,26,20,0,19,8,0,8,0,0,0,101,109,213
11103122810,core,..,85,85,85,9,90,28,4,28,23,3,23,5,0,5,3,0,3,142,100,243
11103122811,core,..,26,26,43,3,45,26,0,26,43,0,43,28,0,28,3,0,3,147,24,171
11103122812,core,..,27,27,54,3,57,18,3,26,43,3,46,14,0,14,5,0,5,133,36,177
11103122813,core,..,36,36,58,7,69,30,7,34,30,0,30,11,4,10,0,0,0,126,51,182
11103122814,core,..,43,43,70,14,78,15,4,22,25,4,28,9,0,9,0,0,0,125,66,193
11103122815,core,..,58,58,47,13,54,15,8,19,15,3,14,4,0,4,0,0,0,74,72,148
11103122816,core,..,88,88,33,7,41,12,0,9,16,0,12,8,0,8,0,0,0,66,96,163
11103122817,core,..,108,108,76,20,95,29,16,43,26,4,30,7,0,7,0,0,0,139,144,287
11103122818,core,..,40,40,51,0,57,41,5,42,50,5,55,25,0,25,3,0,3,176,52,223
11103122819,core,..,22,22,29,4,37,11,3,19,25,5,25,3,0,3,3,0,3,77,32,105
11103122820,core,..,44,44,45,0,47,30,0,27,37,8,43,17,0,22,0,0,0,136,48,188
11103122821,core,..,23,23,50,0,45,26,0,26,43,0,43,5,0,5,0,0,0,123,25,146
11103122822,core,..,29,29,46,5,51,24,5,33,13,3,18,4,0,8,4,0,4,95,48,138
11103122823,core,..,67,67,43,5,53,12,5,15,10,0,10,6,0,6,0,0,0,68,80,152
11103122824,core,..,52,52,39,3,40,21,4,26,9,0,10,0,0,0,0,0,0,73,67,135
11103122825,core,..,46,46,61,10,66,11,3,12,21,0,23,3,0,3,0,0,0,97,60,163
11103122826,core,..,92,92,95,13,109,37,4,40,28,0,29,15,0,20,0,0,0,179,113,292
11103122827,core,..,89,89,41,12,52,23,3,24,19,0,19,12,0,13,3,0,3,96,104,205
11103122828,core,..,29,29,41,9,46,9,0,12,19,0,19,10,0,10,7,0,7,78,39,113
11103122829,core,..,74,74,84,13,96,26,15,41,29,0,33,10,0,10,7,0,7,162,100,257
11103122830,core,..,61,61,65,13,80,13,3,14,16,3,23,4,0,4,4,0,4,100,77,178
11103122831,core,..,49,49,65,4,68,23,3,30,29,0,28,15,0,15,4,0,4,136,56,187
11103122832,core,..,53,53,76,9,88,28,0,26,18,0,25,8,0,11,3,0,3,138,64,199
11103122901,core,..,113,113,61,27,88,15,14,28,10,0,8,0,0,0,0,0,0,92,145,240
11103122902,core,..,95,95,82,18,102,23,9,30,23,0,20,5,0,5,0,0,0,128,119,254
11103122903,core,..,249,249,189,20,209,44,3,43,15,0,15,0,0,0,0,0,0,245,271,517
11103122905,core,..,215,215,167,30,197,47,8,51,21,3,20,3,0,5,0,3,7,235,260,493
11103122906,core,..,68,68,44,12,59,19,8,26,6,0,7,0,0,0,0,0,0,67,89,162
11103122908,core,..,57,57,55,11,62,13,13,28,14,0,14,6,0,6,0,0,0,92,84,170
11103122909,core,..,44,44,63,11,74,15,6,18,15,3,20,8,0,8,0,0,0,101,62,161
11103122910,core,..,66,66,55,18,72,19,5,21,9,0,9,3,0,3,0,0,0,81,89,167
11103122911,core,..,109,109,93,30,125,27,14,44,26,3,28,7,0,7,4,0,3,150,160,313
11103122912,core,..,42,42,56,5,64,18,3,23,10,0,11,0,0,0,0,0,0,93,56,141
11103122913,core,..,74,74,28,11,41,7,5,16,14,0,15,8,0,8,4,0,4,64,84,145
11103122914,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122916,core,..,59,59,51,16,69,25,14,37,20,0,22,5,3,10,5,0,5,95,98,195
11103122917,core,..,48,48,51,19,64,16,9,27,13,3,16,4,0,9,0,0,0,82,82,159
11103122918,core,..,51,51,54,18,73,16,14,31,5,7,13,5,0,5,0,0,0,86,90,171
11103122919,core,..,56,56,77,21,96,23,7,29,18,0,25,0,0,4,3,0,4,120,88,213
11103122920,core,..,19,19,27,0,34,12,3,16,18,0,23,5,0,5,0,0,0,62,28,92
11103122921,core,..,16,16,25,4,34,14,0,12,18,0,18,3,0,3,0,0,0,56,25,79
11103122922,core,..,35,35,56,3,65,16,0,19,16,0,16,14,0,14,4,0,6,111,38,149
11103122923,core,..,151,151,48,24,72,17,8,20,17,0,17,14,0,10,0,0,0,92,173,269
11103122924,core,..,42,42,38,10,52,18,0,22,20,0,20,8,0,8,0,0,0,83,56,138
11103122925,core,..,134,134,96,12,106,34,4,41,21,5,26,9,0,9,0,0,0,157,161,321
11103122926,core,..,60,60,46,14,58,19,3,23,11,0,11,6,0,7,0,0,0,82,81,165
11103122927,core,..,66,66,71,13,87,17,5,23,9,0,10,3,0,4,0,0,0,102,86,195
11103122928,core,..,120,120,62,6,67,9,3,12,6,0,6,5,0,5,0,0,0,84,127,207
11103122929,core,..,97,97,81,14,97,20,7,18,12,0,12,0,0,0,0,0,0,114,115,227
11103122930,core,..,181,181,101,0,95,8,0,12,0,0,0,0,0,0,0,0,0,109,184,294
11103122931,core,..,138,138,91,18,107,18,4,25,5,0,5,0,0,0,0,0,0,115,154,270
11103122932,core,..,89,89,91,21,108,19,6,17,9,0,9,0,0,0,0,0,0,112,114,229
11103123001,core,..,4,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,7,7,14
11103123101,core,..,77,77,43,13,58,23,9,31,9,8,13,6,0,6,8,4,10,86,104,186
11103123102,core,..,41,41,52,0,56,22,4,24,21,0,21,12,0,10,3,3,7,107,54,161
11103123103,core,..,57,57,46,9,51,9,20,33,5,9,15,3,3,5,0,4,7,67,104,171
11103123104,core,..,55,55,63,21,80,39,21,57,27,6,34,10,0,11,12,0,15,145,107,254
11103123105,core,..,37,37,19,0,20,3,0,3,4,0,4,0,0,0,6,0,6,32,39,75
11103123106,core,..,41,41,86,0,87,0,0,0,0,0,0,0,0,0,0,0,0,89,43,130
11103123107,core,..,10,10,9,0,10,3,0,3,7,0,7,0,0,0,0,0,0,21,11,30
11103123108,core,..,54,54,62,8,67,26,4,29,34,0,34,14,0,14,11,0,11,137,59,204
11103123109,core,..,58,58,97,17,113,35,3,36,26,0,26,13,0,13,6,0,6,179,79,256
11103123110,core,..,77,77,59,16,76,37,17,52,19,0,22,3,0,3,9,0,9,128,108,233
11103123111,core,..,69,69,71,11,73,39,0,38,20,0,18,8,5,9,0,0,0,142,79,224
11103123112,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103123113,core,..,73,73,75,10,84,47,11,58,23,0,22,11,0,11,7,0,7,157,93,251
11103123114,core,..,76,76,47,22,67,23,12,40,17,17,36,16,10,24,12,0,17,123,136,255
11103123115,core,..,59,59,64,10,77,26,0,21,18,0,21,3,3,10,3,0,3,122,72,190
11103123116,core,..,51,51,49,4,51,27,5,25,30,3,33,6,5,12,6,0,7,116,71,190
11103123117,core,..,19,19,20,5,30,25,0,21,7,4,14,3,0,3,0,0,0,57,24,80
11103123118,core,..,31,31,22,3,24,18,0,20,4,0,8,0,3,3,4,0,4,45,39,87
11103123119,core,..,65,65,37,16,55,23,10,37,13,5,16,11,7,15,10,3,10,95,108,201
11103123120,core,..,60,60,33,7,40,14,3,14,7,0,7,0,0,0,10,0,10,66,71,139
11103123121,core,..,40,40,35,7,43,24,8,29,17,0,20,9,0,7,4,0,4,85,60,144
11103123122,core,..,39,39,64,13,75,16,5,23,29,0,32,5,0,5,3,0,0,119,58,179
11103123123,core,..,66,66,57,9,67,27,8,32,24,5,31,18,0,18,12,4,15,132,93,229
11103123124,core,..,57,57,59,14,72,20,19,40,12,13,29,7,3,13,8,12,15,110,119,232
11103123125,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103123126,core,..,76,76,27,5,32,17,3,21,7,0,10,6,6,8,0,0,0,64,92,151
11103123201,core,..,32,32,64,6,66,24,0,26,13,0,20,8,0,14,3,0,3,116,39,148
11103123202,core,..,49,49,57,8,64,23,0,23,23,0,27,9,0,9,7,0,7,119,53,178
11103123203,core,..,56,56,58,4,64,16,0,16,16,0,16,6,0,6,0,0,0,108,58,163
11103123204,core,..,106,106,70,6,78,14,5,15,17,0,17,4,0,4,3,0,3,110,114,224
11103123205,core,..,75,75,68,0,71,16,0,18,26,0,26,13,0,10,4,0,4,125,77,208
11103123206,core,..,27,27,47,3,51,20,0,20,12,0,12,11,0,11,0,0,0,92,34,128
11103123207,core,..,38,38,58,3,62,37,4,40,24,0,24,16,0,16,10,0,10,136,47,188
11103123208,core,..,24,24,37,4,38,16,0,16,14,0,16,7,0,12,0,0,0,80,34,114
11103123209,core,..,54,54,59,7,66,31,0,31,27,0,27,12,0,12,5,0,5,138,60,197
11103123210,core,..,19,19,19,0,17,8,0,8,4,0,4,5,0,5,0,0,0,37,17,54
11103123211,core,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
11103123213,core,..,265,265,154,8,158,15,0,15,3,0,3,0,0,0,0,0,0,171,271,445
11103123216,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103123217,core,..,95,95,144,0,148,0,0,0,0,0,0,0,0,0,0,0,0,148,102,245
11103123218,core,..,8,8,63,0,66,27,0,28,37,0,37,15,0,15,9,0,9,146,9,154
11103123219,core,..,31,31,61,3,64,57,0,57,45,0,48,10,0,10,9,0,9,186,39,222
11103123220,core,..,15,15,54,0,58,43,0,46,80,0,80,28,0,28,11,0,11,216,19,234
11103123221,core,..,51,51,140,0,146,0,0,0,0,0,0,0,0,0,0,0,0,140,55,196
11103123222,core,..,24,24,42,3,45,13,0,13,18,0,18,8,0,8,6,0,6,82,28,106
11103123223,core,..,12,12,56,0,60,23,0,23,48,0,48,15,0,15,4,0,4,150,13,161
