geography,source_file,FINANCIAL_YEAR,HH_LGA_ID,area_name,TRAVEL_PURPOSE,JOURNEYS_BY_MODE,PCT_OF_TOTAL_JOURNEYS,DISTANCE_BY_PURPOSE,PCT_OF_TOTAL_DISTANCE,JOURNEY_AVG_DISTANCE,JOURNEY_AVG_TIME,HH_SA3_ID
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Commute,64000,11.6,909000,20.6,14.2,21.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Education/childcare,43000,7.9,234000,5.3,5.4,17.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Other,10000,1.9,39000,0.9,3.7,10.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Personal business,42000,7.7,206000,4.7,4.8,13.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Serve passenger,96000,17.4,538000,12.2,5.6,11.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Shopping,117000,21.2,799000,18.1,6.8,15.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Social/recreation,132000,23.9,1007000,22.9,7.6,17.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Work related business,47000,8.5,675000,15.3,14.5,20.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Commute,30000,11.2,529000,16.3,17.6,23.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Education/childcare,27000,10.2,197000,6.1,7.2,19.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Other,3000,1.0,12000,0.4,4.1,6.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Personal business,28000,10.6,345000,10.6,12.1,18.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Serve passenger,46000,17.1,482000,14.9,10.5,14.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Shopping,48000,17.7,502000,15.5,10.5,16.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Social/recreation,57000,21.4,535000,16.5,9.3,18.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Work related business,29000,10.9,642000,19.8,22.0,27.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Commute,17000,11.5,202000,10.8,12.2,16.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Education/childcare,14000,9.9,134000,7.2,9.4,24.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Other,3000,1.9,12000,0.7,4.4,7.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Personal business,12000,8.3,149000,8.0,12.3,13.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Serve passenger,22000,15.0,152000,8.2,7.0,10.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Shopping,27000,18.4,340000,18.2,12.7,15.2,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Social/recreation,31000,21.4,494000,26.5,15.9,21.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Work related business,20000,13.5,380000,20.4,19.4,25.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Commute,24000,12.7,427000,23.1,17.7,21.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Education/childcare,11000,5.9,84000,4.5,7.5,15.0,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Other,3000,1.7,27000,1.4,8.3,13.0,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Personal business,15000,7.7,166000,9.0,11.3,19.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Serve passenger,24000,12.7,192000,10.3,8.0,12.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Shopping,38000,19.9,196000,10.6,5.2,12.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Social/recreation,53000,27.8,433000,23.4,8.2,15.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Work related business,22000,11.6,329000,17.7,15.0,26.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Commute,78000,13.8,725000,20.3,9.3,18.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Education/childcare,39000,7.0,212000,5.9,5.4,19.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Other,13000,2.2,152000,4.2,12.0,17.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Personal business,52000,9.1,335000,9.4,6.5,14.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Serve passenger,91000,16.1,492000,13.8,5.4,13.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Shopping,112000,19.8,596000,16.7,5.3,11.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Social/recreation,152000,26.9,787000,22.0,5.2,15.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Work related business,29000,5.2,274000,7.7,9.4,18.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Commute,27000,12.6,504000,20.6,18.8,20.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Education/childcare,18000,8.3,194000,7.9,10.9,19.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Other,6000,3.0,91000,3.7,14.3,22.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Personal business,14000,6.7,204000,8.3,14.2,22.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Serve passenger,34000,15.7,211000,8.6,6.3,10.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Shopping,31000,14.3,211000,8.6,6.9,10.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Social/recreation,52000,24.3,439000,17.9,8.4,13.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Work related business,32000,15.2,599000,24.4,18.5,24.2,10603.0
