geography,source_file,FINANCIAL_YEAR,HH_LGA_ID,area_name,TRAVEL_MODE,TRIPS_BY_MODE,PCT_OF_TOTAL_TRIPS,MODE_SHARE,DISTANCE_BY_MODE,PCT_OF_TOTAL_DISTANCE,TRIP_AVG_DISTANCE,TRIP_AVG_TIME,HH_SA3_ID
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Walk Only,17000,3.2,3.3,26000,0.4,1.5,16.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Bus,8000,2.8,2.9,68000,1.9,8.3,20.2,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Other,2000,0.6,0.6,5000,0.1,2.8,17.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Train,0,0.1,0.1,4000,0.1,17.2,20.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Vehicle Driver,93000,31.3,32.4,1387000,38.5,14.9,19.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Vehicle Passenger,31000,10.3,10.7,325000,9.0,10.6,14.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Walk Linked,5000,1.8,,5000,0.1,0.9,6.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Walk Only,10000,3.2,3.4,7000,0.2,0.7,8.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Bus,8000,2.1,2.2,47000,1.0,5.6,15.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Other,4000,0.9,0.9,130000,2.7,37.0,52.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Train,1000,0.4,0.4,32000,0.7,21.7,28.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Vehicle Driver,116000,29.1,30.4,1654000,33.7,14.2,19.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Vehicle Passenger,54000,13.5,14.1,576000,11.7,10.7,16.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Walk Linked,8000,2.1,,6000,0.1,0.7,6.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Walk Only,8000,2.0,2.0,5000,0.1,0.7,10.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Bus,15000,1.1,1.2,68000,0.8,4.7,18.3,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Other,13000,1.0,1.0,43000,0.5,3.4,17.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Train,5000,0.4,0.4,64000,0.8,12.2,18.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Vehicle Driver,337000,25.8,27.6,2802000,34.8,8.3,15.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Vehicle Passenger,138000,10.6,11.3,924000,11.5,6.7,13.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Walk Linked,41000,3.2,,30000,0.4,0.7,6.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Walk Only,104000,7.9,8.5,93000,1.2,0.9,12.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Bus,5000,1.0,1.1,43000,0.6,9.2,19.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Vehicle Driver,140000,30.8,31.8,2301000,34.1,16.4,19.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Vehicle Passenger,54000,11.9,12.2,1013000,15.0,18.8,20.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Walk Linked,7000,1.6,,5000,0.1,0.7,4.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Walk Only,22000,4.7,4.9,15000,0.2,0.7,8.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Bus,20000,1.7,1.8,125000,1.4,6.3,24.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Other,9000,0.7,0.8,107000,1.2,11.9,16.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Train,3000,0.3,0.3,292000,3.3,93.0,100.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Vehicle Driver,330000,27.5,29.4,2817000,32.0,8.5,14.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Vehicle Passenger,135000,11.3,12.1,983000,11.1,7.3,14.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Walk Linked,39000,3.3,,29000,0.3,0.7,7.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - East,Walk Only,63000,5.3,5.6,53000,0.6,0.8,12.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Bus,14000,2.5,2.6,93000,1.4,6.5,22.3,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Other,4000,0.6,0.7,3000,0.0,0.7,8.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Train,5000,0.8,0.8,153000,2.4,33.7,34.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Vehicle Driver,162000,27.9,29.6,2079000,32.0,12.8,17.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Vehicle Passenger,68000,11.7,12.4,879000,13.5,12.9,17.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Walk Linked,17000,2.9,,15000,0.2,0.9,9.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lake Macquarie - West,Walk Only,22000,3.7,3.9,30000,0.5,1.4,15.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Bus,7000,2.4,2.5,80000,2.1,10.9,32.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Other,5000,1.6,1.6,13000,0.3,2.6,11.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Vehicle Driver,100000,33.2,33.9,1478000,39.6,14.7,18.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Vehicle Passenger,28000,9.4,9.6,289000,7.8,10.2,13.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Walk Linked,3000,1.1,,1000,0.0,0.4,3.9,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Lower Hunter,Walk Only,7000,2.3,2.4,4000,0.1,0.5,6.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Bus,5000,1.4,1.4,21000,0.6,3.8,15.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Other,5000,1.2,1.2,8000,0.2,1.6,10.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Train,1000,0.2,0.2,17000,0.5,20.8,27.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Vehicle Driver,109000,28.4,28.9,1383000,37.3,12.6,18.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Vehicle Passenger,49000,12.7,12.9,397000,10.7,8.1,15.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Walk Linked,3000,0.8,,3000,0.1,0.9,10.0,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Maitland,Walk Only,20000,5.3,5.4,25000,0.7,1.2,10.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Bus,19000,1.6,1.7,87000,1.2,4.5,19.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Other,12000,1.0,1.0,41000,0.6,3.5,19.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Train,2000,0.1,0.1,55000,0.8,34.6,41.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Vehicle Driver,318000,25.9,27.9,2427000,33.9,7.6,14.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Vehicle Passenger,139000,11.3,12.2,885000,12.4,6.4,13.3,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Walk Linked,43000,3.5,,24000,0.3,0.6,5.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Newcastle,Walk Only,81000,6.6,7.1,61000,0.9,0.8,11.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Bus,6000,1.3,1.3,51000,1.0,9.1,22.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Other,1000,0.2,0.2,1000,0.0,2.2,17.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Vehicle Driver,143000,32.1,33.0,1935000,39.4,13.6,17.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Vehicle Passenger,57000,12.7,13.1,448000,9.1,7.9,12.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Walk Linked,7000,1.5,,5000,0.1,0.8,4.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2009/10,,Port Stephens,Walk Only,10000,2.3,2.4,12000,0.3,1.2,12.3,10603.0
