parking_facility_id,lat,lon,type,osm_parking,capacity_spaces,capacity_source,fee,charge,max_stay_min,access,operator,surface,levels,name,scenario_variant_ref
pw929987302,-32.894919,151.7115452,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987303,-32.894932,151.7115658,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987304,-32.8949451,151.7115863,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987305,-32.8949581,151.7116068,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987306,-32.8949711,151.7116274,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987307,-32.8949842,151.7116479,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987308,-32.8949972,151.7116684,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987309,-32.8950103,151.711689,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987310,-32.8950233,151.7117095,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987311,-32.8950494,151.7117505,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987312,-32.8950625,151.7117711,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987313,-32.8950755,151.7117916,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987314,-32.8950886,151.7118121,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987315,-32.8951016,151.7118327,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987316,-32.8951147,151.7118532,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987317,-32.8951277,151.7118737,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987318,-32.8951408,151.7118943,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987319,-32.8951538,151.7119148,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987320,-32.8951668,151.7119353,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987321,-32.8951799,151.7119558,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987322,-32.8951929,151.7119764,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987323,-32.895206,151.7119969,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987324,-32.895219,151.7120174,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987325,-32.8952321,151.712038,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987326,-32.8952451,151.7120585,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987327,-32.8952582,151.712079,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987328,-32.8952712,151.7120995,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987329,-32.8952269,151.7123258,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987330,-32.8952057,151.7123123,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987331,-32.8951606,151.7123208,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987332,-32.8951473,151.7123005,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987333,-32.8951342,151.7122801,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987334,-32.895121,151.7122597,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987335,-32.8951079,151.7122394,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987336,-32.8950947,151.712219,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987337,-32.8950816,151.7121986,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987338,-32.8950684,151.7121782,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987339,-32.8950553,151.7121579,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987340,-32.8950421,151.7121375,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987341,-32.895029,151.7121171,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987342,-32.8950158,151.7120968,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987343,-32.8950027,151.7120764,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987344,-32.8949895,151.712056,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987345,-32.8949764,151.7120356,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987346,-32.8949632,151.7120153,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987347,-32.8949501,151.7119949,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987348,-32.8949369,151.7119745,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987349,-32.8949238,151.7119541,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987350,-32.8949106,151.7119338,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987351,-32.8948975,151.7119134,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987352,-32.8948843,151.711893,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987353,-32.8952,151.7122847,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987354,-32.8951736,151.712244,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987355,-32.8951605,151.7122236,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987356,-32.8951473,151.7122033,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987357,-32.8951342,151.7121829,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987358,-32.895121,151.7121625,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987359,-32.8951079,151.7121421,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987360,-32.8950947,151.7121218,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987361,-32.8950816,151.7121014,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987362,-32.8950684,151.712081,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987363,-32.8950553,151.7120606,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987364,-32.8950421,151.7120403,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987365,-32.895029,151.7120199,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987366,-32.8950158,151.7119995,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987367,-32.8950027,151.7119792,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987368,-32.8949895,151.7119588,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987369,-32.8949764,151.7119384,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987370,-32.8949632,151.711918,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987371,-32.8949501,151.7118977,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987372,-32.8949369,151.7118773,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987373,-32.8949238,151.7118569,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987374,-32.894859,151.7118501,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987375,-32.8948459,151.7118298,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987376,-32.8948328,151.7118094,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987377,-32.8948196,151.7117891,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987378,-32.8948065,151.7117688,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987379,-32.8947933,151.7117484,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987380,-32.8947802,151.7117281,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987381,-32.8947671,151.7117078,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987382,-32.8947539,151.7116874,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987383,-32.8947408,151.7116671,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987384,-32.8947276,151.7116468,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987385,-32.8947145,151.7116264,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987386,-32.8947014,151.7116061,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987387,-32.8946882,151.7115857,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987388,-32.8946751,151.7115654,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987389,-32.8948989,151.7118136,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987390,-32.8948858,151.7117932,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987391,-32.8948726,151.7117729,offstreet_public,,1,osm,,,,,,,,,base2026
pw929987392,-32.8948595,151.7117526,offstreet_public,,1,osm,,,,,,,,,base2026
