node_id,lat,lon,direction,signal_type,ped_phase_flag,button_operated,name
11265816233,-32.9261175,151.7182107,forward,,-1,,
12387424804,-32.926127,151.7183549,backward,signal,-1,,
12387424805,-32.9259498,151.7183784,backward,signal,-1,,
1956532192,-32.9230453,151.7229238,forward,signal,-1,,
8695638034,-32.9236951,151.7279638,forward,signal,-1,,
8695638035,-32.92386,151.7280741,forward,signal,-1,,
11265849224,-32.9232746,151.7224793,forward,signal,-1,,
11265849225,-32.92325,151.7228932,forward,signal,-1,,
11265849226,-32.923102,151.7225619,forward,signal,-1,,
7252416722,-32.917225,151.7036126,forward,,1,,
8727224156,-32.9168125,151.7033782,forward,,1,,
8727224158,-32.9167488,151.7035531,backward,,1,,
11982726068,-32.9169353,151.703512,forward,,-1,,
11982734669,-32.9171193,151.7034728,backward,,-1,,
11982734670,-32.9173024,151.7034457,forward,,1,,
1843667388,-32.9219764,151.7133827,forward,signal,-1,,
3377791208,-32.9169158,151.7116853,backward,,1,,
7246819506,-32.9168352,151.7114888,forward,,1,,
7246819508,-32.9169921,151.711387,forward,,1,,
7246819524,-32.9170557,151.7115727,backward,,1,,
7252212532,-32.9131996,151.7046794,backward,,1,,
11337958532,-32.9092999,151.7051203,forward,signal,-1,,
11337958533,-32.9094554,151.7049918,forward,signal,-1,,
11337958536,-32.9091769,151.7053782,forward,signal,-1,,
11337958538,-32.9089712,151.7049723,forward,signal,-1,,
11823821593,-32.9130816,151.7045786,backward,,1,,
11823821595,-32.9132665,151.7045355,forward,,1,,
12038726496,-32.9113999,151.7049233,backward,signal,-1,,
12038726497,-32.911566,151.7048901,forward,signal,-1,,
11518482498,-32.9100224,151.7129828,forward,signal,-1,,
11846954830,-32.9098503,151.709532,forward,signal,-1,,
11846954831,-32.9097551,151.7096835,forward,signal,-1,,
11846954833,-32.9095927,151.709456,forward,signal,-1,,
11846954834,-32.9095057,151.7096036,forward,signal,-1,,
13240687662,-32.9100941,151.7133922,forward,signal,-1,,
12465132656,-32.918315,151.7243535,forward,signal,-1,,
12465132657,-32.9180591,151.7245915,forward,signal,-1,,
12465132658,-32.9181241,151.7243008,forward,signal,-1,,
13194724288,-32.9196625,151.7239676,forward,signal,-1,,
13194724289,-32.9195257,151.7241488,forward,signal,-1,,
2664628514,-32.9092551,151.7176014,forward,signal,-1,,
7129647977,-32.9091327,151.7177384,backward,signal,-1,,
9967847895,-32.9101787,151.7168392,forward,signal,-1,,
11518482478,-32.9121452,151.7208788,forward,signal,-1,,
11518482479,-32.9118709,151.7210611,backward,signal,-1,,
11518482480,-32.9117955,151.7207724,forward,signal,-1,,
11518482482,-32.9120755,151.7206332,forward,signal,-1,,
11518482490,-32.9103543,151.7170859,forward,signal,-1,,
11518482491,-32.9101236,151.7170427,backward,signal,-1,,
11245053324,-32.9149428,151.7257513,forward,signal,-1,,
11245053332,-32.9153057,151.7258359,forward,signal,-1,,
11245117639,-32.9153255,151.7255371,forward,signal,-1,,
11245117640,-32.9149821,151.7254628,forward,signal,-1,,
11337948265,-32.9106415,151.7264978,forward,signal,-1,,
11337948266,-32.9107651,151.7265802,forward,signal,-1,,
11337952682,-32.9105544,151.7267385,forward,signal,-1,,
11337952683,-32.9106831,151.7268503,backward,signal,-1,,
12842021742,-32.913173,151.726035,forward,signal,-1,,
13026627168,-32.9130207,151.7259658,backward,signal,-1,,
13026627169,-32.9129505,151.7262011,forward,signal,-1,,
13026627170,-32.9130846,151.7263069,backward,signal,-1,,
12128949190,-32.9367091,151.7407037,forward,signal,-1,,
12128949191,-32.93674,151.7409218,backward,signal,-1,,
6824589953,-32.9399676,151.7432451,backward,,-1,,
11266320840,-32.9379096,151.7485908,,,-1,,
11266320841,-32.937783,151.748471,forward,,-1,,
11982734671,-32.9399417,151.74313,backward,,-1,,
11982734672,-32.9397887,151.7431393,backward,,-1,,
11982734673,-32.9398073,151.7433174,forward,,-1,,
11266320827,-32.937844,151.7489094,backward,,-1,,
12092650758,-32.9377364,151.7487597,,,1,,
12530503293,-32.9385077,151.753694,forward,signal,-1,,
12530503294,-32.9386277,151.7538308,forward,signal,-1,,
12530503295,-32.9384067,151.7538923,forward,signal,-1,,
12530503296,-32.938531,151.7540363,backward,signal,-1,,
12953922031,-32.9382615,151.7511554,forward,signal,-1,,
12953922032,-32.9381408,151.7510353,forward,signal,-1,,
12953922033,-32.9381811,151.7513391,backward,signal,-1,,
771402111,-32.9388572,151.7606252,backward,signal,-1,,
771402117,-32.9386501,151.7606226,forward,signal,-1,,
3141292882,-32.9387122,151.7583808,forward,,1,,
8313441999,-32.9387507,151.7604368,forward,signal,-1,,
8320025087,-32.9388183,151.7584504,backward,,1,,
8323916943,-32.9353945,151.7615744,backward,,1,,
8326749824,-32.937886,151.759313,backward,,1,,
8326749826,-32.9378721,151.7594776,backward,,1,,
8326749827,-32.9377426,151.75929,forward,,1,,
8326749840,-32.9377256,151.7594574,forward,,1,,
11245265022,-32.9387196,151.7587215,backward,,1,,
11245265023,-32.9385963,151.7586556,forward,,1,,
13104824417,-32.9387561,151.7607909,backward,signal,-1,,
11985079499,-32.9353684,151.761759,forward,signal,-1,,
8307495850,-32.9241656,151.7307526,forward,,1,,
8307495852,-32.9240057,151.7305082,forward,,1,,
8307495853,-32.9239048,151.7306555,forward,,1,,
5967824452,-32.9241092,151.7377363,forward,signal,-1,,
6457203284,-32.924633,151.7369677,forward,traffic_lights,-1,,
8212606866,-32.9244387,151.7370731,forward,traffic_lights,-1,,
8212606880,-32.9243264,151.7368491,backward,signal,-1,,
8212606890,-32.9244859,151.7367671,forward,traffic_lights,-1,,
8356843395,-32.9239102,151.7418722,forward,,1,,
8356843405,-32.9237264,151.7417759,forward,,1,,
8356843407,-32.9235464,151.7419325,forward,,1,,
11263697770,-32.9242165,151.7379197,forward,signal,-1,,
7739961585,-32.9323504,151.7526115,forward,pedestrian_crossing,-1,,
8038754245,-32.9302834,151.7544195,forward,signal,-1,,
8327006521,-32.9322834,151.7527927,forward,pedestrian_crossing,-1,,
12212687606,-32.9306301,151.7545247,forward,signal,-1,,
12732385704,-32.9306066,151.7543324,backward,signal,-1,,
12732385705,-32.9303024,151.7546126,forward,signal,-1,,
8353719415,-32.9235345,151.7439175,forward,,1,,
8353719416,-32.9234531,151.7440719,backward,,1,,
8353756017,-32.9236745,151.7441551,forward,,1,,
8353756018,-32.9237531,151.7440027,forward,,1,,
8356843411,-32.9237174,151.7420679,forward,,-1,,
11224373440,-32.9241094,151.7470021,forward,,1,,
11224373441,-32.9241875,151.7468467,backward,,1,,
11224373442,-32.9239758,151.7467614,forward,,1,,
11224373443,-32.923889,151.7469099,forward,,1,,
11240711920,-32.9243337,151.7543288,forward,signal,-1,,
11240711921,-32.9241834,151.7544912,forward,signal,-1,,
11240711922,-32.9240501,151.7540732,forward,signal,-1,,
11240711923,-32.9242027,151.7538485,forward,signal,-1,,
11332612311,-32.9248629,151.7513275,forward,signal,-1,,
11332612312,-32.9247313,151.7515927,forward,signal,-1,,
11332612313,-32.9245429,151.7514849,forward,signal,-1,,
11332612314,-32.9246617,151.7512353,forward,signal,-1,,
11464401301,-32.9224677,151.7520629,forward,signal,-1,,
11464401303,-32.9222386,151.7522187,forward,signal,-1,,
11464401304,-32.9223869,151.7524165,forward,signal,-1,,
11464401305,-32.9226135,151.7522388,forward,signal,-1,,
11512414754,-32.9168324,151.7323097,forward,signal,-1,,
11512414755,-32.9165611,151.7320425,forward,signal,-1,,
11512414756,-32.9164939,151.7321917,backward,signal,-1,,
11512414757,-32.9167412,151.7324716,forward,signal,-1,,
11982606007,-32.917496,151.736286,forward,,-1,,
12305249212,-32.9172479,151.7359585,forward,signal,-1,,
12305249213,-32.9175191,151.7360275,forward,signal,-1,,
8200592521,-32.9190353,151.7430194,forward,,1,,
8200592542,-32.9190398,151.7428271,forward,,-1,,
8200592586,-32.9187906,151.742909,forward,,1,,
11535325440,-32.9196534,151.7476558,forward,signal,-1,,
11535325450,-32.9198621,151.747753,backward,,-1,,
11535325454,-32.9197944,151.7479186,forward,signal,-1,,
11535325455,-32.9195725,151.747816,forward,signal,-1,,
11982606006,-32.9155342,151.7485403,forward,,-1,,
11982704169,-32.9188682,151.7427614,forward,,-1,,
8195808140,-32.9183644,151.7503786,forward,signal,-1,,
8195808141,-32.9183731,151.7506046,backward,signal,-1,,
8195808142,-32.918559,151.7507709,backward,signal,-1,,
8195808143,-32.918704,151.7506267,backward,signal,-1,,
8195808146,-32.9172288,151.7496301,backward,signal,-1,,
8195808149,-32.9172005,151.7494438,backward,signal,-1,,
8195826954,-32.9156617,151.7486238,backward,,1,,
8695766991,-32.9155466,151.7486859,forward,,1,,
11243246307,-32.9170366,151.7495041,forward,signal,-1,,
2669519480,-32.9111745,151.7459572,backward,,-1,,
6676945810,-32.9089679,151.7465536,forward,signal,-1,,
8474211413,-32.9110209,151.7457824,backward,signal,-1,,
8474219326,-32.9108747,151.7458946,forward,signal,-1,,
12417647847,-32.9090105,151.7465938,forward,signal,-1,,
12417647848,-32.9089392,151.746852,forward,signal,-1,,
13302881710,-32.9103698,151.7422196,forward,signal,-1,,
13302881711,-32.9103714,151.7424509,forward,signal,-1,,
13302881712,-32.9105636,151.7421945,backward,signal,-1,,
13302881713,-32.9105781,151.742441,backward,signal,-1,,
1840986891,-32.9350693,151.7617086,forward,signal,-1,,
13183618647,-32.9350338,151.7619028,forward,signal,-1,,
728663814,-32.9244638,151.7599371,forward,signal,-1,,
728668598,-32.9245544,151.7597134,forward,,-1,,
8038754148,-32.9274413,151.7606365,forward,signal,-1,,
8229466262,-32.9244535,151.7596528,backward,signal,-1,,
8229640816,-32.9236884,151.7558505,forward,,-1,,
9066561668,-32.9234715,151.7606965,forward,signal,-1,,
9682456460,-32.9245922,151.7575762,forward,,-1,,
9682456461,-32.9247203,151.7579704,backward,,-1,,
9682456466,-32.9237568,151.7602234,forward,signal,-1,,
9682456467,-32.9234537,151.7605763,forward,signal,-1,,
9682456472,-32.9237376,151.760579,forward,signal,-1,,
11278589109,-32.9240196,151.7558927,forward,signal,-1,,
11278589110,-32.923876,151.7559166,backward,signal,-1,,
11278589111,-32.9238637,151.7555792,forward,signal,-1,,
11278589118,-32.9237115,151.7555777,forward,signal,-1,,
11359660261,-32.9246215,151.7599656,forward,signal,-1,,
11359660267,-32.9244239,151.7596701,forward,signal,-1,,
11359660268,-32.9245941,151.7599875,forward,signal,-1,,
11359685069,-32.9245634,151.7600004,backward,signal,-1,,
11359691776,-32.9268298,151.7579434,forward,signal,-1,,
11359691777,-32.9268175,151.7583032,forward,signal,-1,,
11359691778,-32.926583,151.7583735,forward,signal,-1,,
11359691782,-32.9265638,151.7580235,forward,signal,-1,,
11359755338,-32.924542,151.7578695,forward,signal,-1,,
11359755339,-32.9245529,151.7579049,forward,signal,-1,,
11524337252,-32.9253102,151.7592405,forward,signal,-1,,
11524337259,-32.9252589,151.7595567,backward,signal,-1,,
11524337262,-32.9250894,151.7595109,forward,signal,-1,,
11524337267,-32.9251194,151.7591744,forward,signal,-1,,
12223202999,-32.9272152,151.7606891,forward,signal,-1,,
12223203000,-32.9273963,151.7608825,forward,signal,-1,,
12223203001,-32.9271535,151.7609109,backward,signal,-1,,
12327731151,-32.9259442,151.7569365,forward,signal,-1,,
12327731152,-32.9259199,151.7571244,backward,signal,-1,,
12327731153,-32.9261736,151.7570788,forward,signal,-1,,
360031629,-32.9256878,151.764542,forward,signal,-1,,
2505417004,-32.9261896,151.7619334,backward,signal,-1,,
4120915681,-32.9281246,151.7672273,forward,,-1,,
5094852661,-32.926134,151.7643884,forward,,-1,,
5987320740,-32.9262785,151.7617194,forward,signal,-1,,
6111843446,-32.9254961,151.7643295,forward,signal,-1,,
6277728507,-32.9271796,151.7681692,forward,,-1,,
8332895399,-32.9274674,151.7673739,forward,,1,,
8332895405,-32.9274206,151.7671785,forward,,1,,
9239464131,-32.9257251,151.7643553,backward,signal,-1,,
9239464139,-32.9261444,151.7641901,forward,signal,-1,,
9239464140,-32.9260021,151.7643044,forward,signal,-1,,
11224401677,-32.9284252,151.7673543,forward,signal,-1,,
11224401678,-32.9284994,151.7670957,backward,signal,-1,,
11224401679,-32.9281961,151.7669973,forward,signal,-1,,
11240829462,-32.9263524,151.7620761,backward,signal,-1,,
11247055668,-32.9275572,151.767276,backward,,1,,
11359659321,-32.926018,151.7641192,forward,,-1,,
11402617242,-32.9280219,151.7634382,forward,signal,-1,,
11402617243,-32.9277726,151.7633957,forward,signal,-1,,
11402617244,-32.9276952,151.7637385,backward,signal,-1,,
11402617260,-32.9279625,151.7637627,forward,signal,-1,,
11513808166,-32.9269026,151.7640033,forward,signal,-1,,
11513808167,-32.9267388,151.7639091,forward,signal,-1,,
11513808168,-32.926637,151.7641255,forward,signal,-1,,
11513820969,-32.9267763,151.7641876,backward,,-1,,
11989946658,-32.9273312,151.7681264,forward,,-1,,
8200322451,-32.9298584,151.7730131,forward,,1,,
8200322455,-32.9297741,151.7732131,backward,,1,,
8200322456,-32.9299153,151.7732569,forward,,1,,
8204012400,-32.9299814,151.7730558,forward,,1,,
12000196130,-32.9319056,151.7712757,forward,signal,-1,,
12000196131,-32.9317628,151.771403,backward,signal,-1,,
186656730,-32.9279142,151.7743313,backward,,1,,
1839756831,-32.9269959,151.7722396,forward,signal,-1,,
5094852648,-32.9273395,151.7684793,forward,,-1,,
5952817237,-32.9270299,151.7722442,forward,signal,-1,,
6226501148,-32.9268474,151.7728059,forward,,-1,,
6277728509,-32.9268954,151.7728126,forward,,-1,,
8038576900,-32.9279384,151.7740726,backward,,1,,
8041130369,-32.9278364,151.7742313,backward,,1,,
8041130377,-32.9280844,151.7741008,forward,,-1,,
8067222360,-32.9267625,151.7729495,forward,signal,-1,,
8189131444,-32.926878,151.7747451,forward,,-1,,
8189131453,-32.9266709,151.7745587,forward,signal,-1,,
10167781830,-32.9271769,151.7684575,forward,,-1,,
10167781847,-32.9273898,151.7684439,forward,,-1,,
11359537712,-32.9267175,151.7745632,forward,,-1,,
11359537713,-32.9269001,151.773118,forward,signal,-1,,
11359537714,-32.9269548,151.7720042,forward,,-1,,
11359537715,-32.9270886,151.7706921,forward,,-1,,
11359659170,-32.9269403,151.773125,forward,signal,-1,,
11359659173,-32.9269241,151.7720022,forward,,-1,,
11359659195,-32.9270623,151.7706912,forward,,-1,,
11359659196,-32.927115,151.7709679,forward,signal,-1,,
11359659197,-32.927153,151.7709742,forward,signal,-1,,
11370554784,-32.9272513,151.7708388,backward,signal,-1,,
11929668317,-32.9283319,151.7709943,backward,signal,-1,,
11929668318,-32.9282391,151.7708602,backward,signal,-1,,
11929668319,-32.928118,151.7709629,forward,signal,-1,,
11929668320,-32.9282166,151.7711095,forward,,-1,,
5952817230,-32.9262724,151.7811282,forward,signal,-1,,
6131757204,-32.926242,151.7811292,forward,signal,-1,,
6228690326,-32.9264933,151.7770525,forward,signal,-1,,
11359537707,-32.9262932,151.7792135,forward,signal,-1,,
11359537708,-32.9262459,151.7790152,forward,,-1,,
11359537709,-32.9264631,151.7770467,forward,signal,-1,,
11359537710,-32.9264304,151.7768362,forward,,-1,,
11359537711,-32.9267213,151.7749486,forward,signal,-1,,
11359597691,-32.9263263,151.7792118,forward,signal,-1,,
11359597692,-32.9262173,151.7790188,forward,signal,-1,,
11359597726,-32.926403,151.7768328,forward,signal,-1,,
11359597768,-32.9267506,151.7749554,forward,signal,-1,,
11985082565,-32.9270347,151.7767949,backward,signal,-1,,
12000549543,-32.9270206,151.7766138,forward,signal,-1,,
12644373869,-32.9214017,151.7599249,forward,signal,-1,,
12644373870,-32.9212334,151.7601669,forward,signal,-1,,
12644373871,-32.9215137,151.7601273,forward,signal,-1,,
1839778555,-32.9124956,151.7586536,forward,,-1,,
11982606013,-32.9125712,151.7583384,backward,,-1,,
11982606014,-32.912634,151.7587428,backward,,-1,,
11982606015,-32.9127317,151.7584545,forward,,-1,,
12259539401,-32.9088897,151.7596077,forward,signal,-1,,
5952817263,-32.9263635,151.7814315,forward,signal,-1,,
5952824124,-32.9263979,151.7814261,forward,signal,-1,,
6131985992,-32.9271049,151.7847511,forward,,-1,,
6228690331,-32.927432,151.7857564,backward,,1,,
8250210106,-32.9265382,151.782441,forward,signal,-1,,
8250210107,-32.9264973,151.7824553,forward,signal,-1,,
10167781817,-32.9272812,151.7856461,forward,,-1,,
10167781819,-32.9272787,151.7856474,forward,,-1,,
11359498758,-32.9271431,151.7845985,backward,signal,-1,,
11359498759,-32.9269333,151.7846727,forward,signal,-1,,
11359498760,-32.926992,151.7844775,forward,signal,-1,,
11359537669,-32.9263821,151.7822074,forward,signal,-1,,
11359537670,-32.9263533,151.7822221,forward,signal,-1,,
11359537682,-32.9265897,151.7822956,forward,signal,-1,,
11359537729,-32.9274126,151.7860061,forward,,-1,,
13245541658,-32.9273778,151.7859989,forward,signal,-1,,
9046731010,-32.8107973,151.431418,forward,signal,-1,,
12740723485,-32.8108345,151.4317693,backward,signal,-1,,
13302823086,-32.8106916,151.431612,forward,signal,-1,,
11980584658,-32.8150323,151.4587635,backward,,-1,,
11980584659,-32.8148578,151.4586202,forward,,-1,,
11980584660,-32.8147571,151.4588245,backward,,-1,,
11980584661,-32.8149142,151.4589671,backward,,-1,,
13172507887,-32.8138722,151.4588689,forward,signal,-1,,
13172507888,-32.8137836,151.4590505,forward,signal,-1,,
13172507889,-32.8139267,151.4592029,backward,signal,-1,,
13172507890,-32.8140118,151.4589974,forward,signal,-1,,
6635239324,-32.8172943,151.4832073,forward,signal,-1,,
8827194046,-32.8176111,151.483166,forward,signal,-1,,
8827194047,-32.8177589,151.4831121,forward,signal,-1,,
11980593277,-32.81317,151.4807202,forward,,-1,,
11980593278,-32.8129775,151.480877,forward,signal,-1,,
11980593279,-32.8132422,151.4808795,forward,,-1,,
11980593280,-32.8130527,151.4810458,backward,,-1,,
5179409963,-32.8947118,151.6068128,forward,signal,-1,,
5179410009,-32.8945159,151.6075394,forward,signal,-1,,
5179410026,-32.8944622,151.6073499,forward,signal,-1,,
5179410034,-32.8949072,151.6071586,forward,signal,-1,,
6699773921,-32.894256,151.6071174,forward,signal,-1,,
8696944012,-32.8944153,151.6070469,forward,signal,-1,,
8696944013,-32.8947135,151.6069565,forward,signal,-1,,
8696944014,-32.894766,151.6072202,forward,signal,-1,,
706952508,-32.8787907,151.6167845,forward,,1,,
8460079366,-32.878697,151.6169563,forward,,-1,,
11989946652,-32.8785311,151.6169016,forward,,-1,,
12438178991,-32.8160294,151.6235674,,signal,-1,,
13188143540,-32.8161208,151.6235422,,signal,-1,,
13188143541,-32.8161048,151.6236541,,signal,-1,,
13188143544,-32.8161676,151.6234938,forward,signal,-1,,
13188143547,-32.8161368,151.6237285,forward,signal,-1,,
11980593273,-32.8022408,151.5135374,backward,,-1,,
11980593274,-32.8024666,151.513481,forward,,-1,,
11980593275,-32.8025072,151.5137304,backward,,-1,,
11980593276,-32.8023034,151.5137838,backward,,-1,,
12612425995,-32.6996709,151.4511,backward,signal,-1,,
12612425996,-32.6996094,151.451279,forward,signal,-1,,
9347906407,-32.6992743,151.4564075,forward,signal,-1,,
9347906408,-32.699239,151.4561773,backward,signal,-1,,
10024280475,-32.7006437,151.4637838,forward,signal,-1,,
10024280476,-32.7008446,151.4640955,forward,signal,-1,,
10024280477,-32.7009158,151.4638576,forward,signal,-1,,
10024280478,-32.7005433,151.4639868,backward,signal,-1,,
8692090267,-32.7910617,151.5192751,forward,signal,-1,,
8692090265,-32.7907751,151.5192651,forward,signal,-1,,
8692090266,-32.790781,151.5195887,forward,signal,-1,,
29549592,-32.7646801,151.5276803,forward,signal,-1,,
7791315177,-32.7646003,151.527997,forward,,1,,
13236256488,-32.7644209,151.5278438,forward,signal,-1,,
13236256489,-32.7644956,151.5275555,backward,signal,-1,,
11980584662,-32.758106,151.5314861,backward,,-1,,
11980584663,-32.7579205,151.5314798,forward,,-1,,
11980584664,-32.7579068,151.5317274,forward,,-1,,
13095401837,-32.7581305,151.531746,backward,signal,-1,,
346499082,-32.7610492,151.5911647,forward,signal,-1,,
9708890141,-32.7611207,151.5907632,forward,signal,-1,,
9708890142,-32.761253,151.5910646,forward,signal,-1,,
1842536882,-32.760256,151.5935953,forward,signal,-1,,
2479759540,-32.7615762,151.5932863,forward,,1,yes,
2479759597,-32.7617613,151.5932077,forward,,-1,,
4990119246,-32.7622907,151.5963353,forward,signal,-1,,
6413000845,-32.7638613,151.5976703,forward,,-1,,
6413164197,-32.7599047,151.5938497,forward,signal,-1,,
6976217497,-32.7599798,151.5930909,forward,signal,-1,,
7018758111,-32.7624681,151.5956957,forward,signal,-1,,
7018758118,-32.7626605,151.5960779,forward,signal,-1,,
7169726375,-32.7620914,151.5959501,forward,signal,-1,,
7739956776,-32.7641049,151.5978142,forward,,-1,,
7739956777,-32.7640388,151.5975733,forward,,-1,,
7739956778,-32.7640153,151.5975088,forward,,-1,,
8362819260,-32.7625528,151.5960889,forward,signal,-1,,
8362819261,-32.7624674,151.5958161,forward,signal,-1,,
8362819262,-32.7622042,151.5959421,forward,signal,-1,,
8362819263,-32.7623101,151.5962024,forward,signal,-1,,
9175587799,-32.7601441,151.5936332,forward,signal,-1,,
9175587800,-32.7600582,151.5933373,forward,signal,-1,,
9175587801,-32.7598534,151.5937822,forward,signal,-1,,
9175587802,-32.7597048,151.5933829,forward,signal,-1,,
11980593281,-32.7618762,151.593408,forward,,-1,,
5499576363,-32.7528305,151.5868925,forward,signal,-1,,
8419839947,-32.753089,151.5869797,forward,signal,-1,,
8419839948,-32.7530378,151.5867928,forward,signal,-1,,
8419839949,-32.7528708,151.5870748,backward,signal,-1,,
11980593269,-32.7732368,151.6074307,backward,,-1,,
11980593270,-32.7732044,151.6076271,forward,,-1,,
11980593271,-32.7729155,151.6074423,forward,,-1,,
8478895745,-32.7753702,151.6121873,forward,,-1,,
8478895746,-32.7753428,151.6124042,forward,,-1,,
13172548504,-32.7755914,151.6123315,forward,signal,-1,,
11980584665,-32.7655766,151.6232772,forward,,-1,,
11980584667,-32.7655795,151.623551,forward,,-1,,
13238812055,-32.7658675,151.6235723,forward,,-1,,
6770827042,-32.738841,151.5516157,forward,signal,-1,,
6770994224,-32.7392389,151.551209,forward,signal,-1,,
6413187605,-32.7437279,151.5692433,forward,signal,-1,,
8419839939,-32.7437167,151.5690018,forward,signal,-1,,
8419839940,-32.743997,151.5691987,forward,signal,-1,,
6771703418,-32.7339149,151.5543995,forward,signal,-1,,
6771703494,-32.7338113,151.5528706,backward,signal,-1,,
6771703610,-32.7339491,151.5541763,backward,signal,-1,,
11607240038,-32.7338093,151.5543176,forward,signal,-1,,
11607253281,-32.7339081,151.5529394,forward,signal,-1,,
11607253290,-32.7338259,151.5531072,forward,signal,-1,,
11630345065,-32.7343649,151.5562121,backward,signal,-1,,
11630345066,-32.7344904,151.556395,forward,signal,-1,,
11630345067,-32.734347,151.5563934,forward,signal,-1,,
6771806761,-32.7319388,151.5547881,forward,signal,-1,,
9892618918,-32.7298607,151.5524452,forward,,-1,,
9892618919,-32.7297613,151.5526194,forward,,-1,,
9892618920,-32.7295981,151.5523599,forward,,-1,,
9892618921,-32.7296846,151.5522324,forward,signal,-1,,
11294828878,-32.7318752,151.5546246,forward,signal,-1,,
346210213,-32.7362883,151.560078,backward,signal,-1,,
8540509573,-32.7364484,151.5599213,backward,signal,-1,,
11294845260,-32.7362968,151.5599329,backward,signal,-1,,
11294845261,-32.736462,151.5600792,forward,signal,-1,,
346191586,-32.719461,151.5309516,forward,,-1,,
1842584482,-32.7194789,151.5313209,forward,,-1,,
8285365921,-32.7196089,151.5311488,backward,,-1,,
11091111819,-32.7198034,151.5281066,forward,signal,-1,,
11091111831,-32.7198573,151.5278706,backward,signal,-1,,
11091111832,-32.7195782,151.5279147,forward,signal,-1,,
346179468,-32.7135521,151.5226976,forward,,-1,,
346179473,-32.7150862,151.5251071,forward,,-1,,
1842584324,-32.7137995,151.5229388,forward,,-1,,
1842584403,-32.7154035,151.525204,forward,,-1,,
1842584405,-32.7152085,151.5253722,forward,,-1,,
8285289011,-32.7135403,151.5229228,forward,,-1,,
8285289012,-32.7138059,151.5227336,backward,,-1,,
346179799,-32.7175424,151.5265813,forward,,-1,,
1842584429,-32.7178295,151.5265868,forward,,-1,,
8285365917,-32.7177675,151.526422,backward,,-1,,
8285365918,-32.7176587,151.5267746,forward,,-1,,
11980593272,-32.7195918,151.5363571,forward,,-1,,
12305482848,-32.7193597,151.5363907,backward,signal,-1,,
12305482851,-32.7193922,151.5362266,forward,signal,-1,,
346191700,-32.7213783,151.5398031,forward,signal,-1,,
346194152,-32.7216276,151.5403812,forward,signal,-1,,
1842575736,-32.7218105,151.540577,forward,signal,-1,,
1842575739,-32.721566,151.5399954,forward,signal,-1,,
8285365927,-32.7213319,151.539952,forward,signal,-1,,
8285365928,-32.721593,151.5398549,backward,signal,-1,,
8285365931,-32.7218404,151.5404039,backward,signal,-1,,
8419839945,-32.7498231,151.5843176,forward,signal,-1,,
8419839946,-32.7500084,151.5843458,forward,signal,-1,,
13893562290,-32.7467358,151.5813399,forward,signal,-1,,
13893562291,-32.7465018,151.5814622,forward,signal,-1,,
13893562292,-32.7466214,151.5817183,forward,signal,-1,,
13893562293,-32.746834,151.5815804,forward,signal,-1,,
332949605,-32.7446484,151.5845624,backward,signal,-1,,
2447740303,-32.7449363,151.5846991,forward,signal,-1,,
12996823559,-32.7448527,151.5844283,forward,signal,-1,,
11368295877,-32.7512182,151.5900576,forward,signal,-1,,
11368295879,-32.7510492,151.5900916,backward,signal,-1,,
11368295880,-32.7511873,151.5898537,forward,signal,-1,,
11368295881,-32.7510167,151.5898838,backward,signal,-1,,
11980593282,-32.7471753,151.5866093,backward,,-1,,
11980593283,-32.7473487,151.5867571,forward,,-1,,
13107971987,-32.7471933,151.5867967,forward,signal,-1,,
12996823565,-32.7447677,151.5848241,forward,,1,,
6933485302,-32.9076402,151.6656016,forward,signal,-1,,
11989946643,-32.9030255,151.6696055,forward,,-1,,
11989946644,-32.9031015,151.6697367,forward,,-1,,
12162615544,-32.9031373,151.6695241,forward,signal,-1,,
12178060844,-32.9069943,151.668284,forward,signal,-1,,
12178060845,-32.90705,151.6686389,forward,signal,-1,,
12178060846,-32.9071781,151.6684901,forward,signal,-1,,
13227489671,-32.9076918,151.6651752,forward,signal,-1,,
13227489672,-32.9073037,151.6652747,forward,signal,-1,,
13227489673,-32.9074824,151.6649487,forward,signal,-1,,
13227489674,-32.9075106,151.6654814,forward,signal,-1,,
11823843112,-32.9061453,151.6710125,forward,signal,-1,,
11823843113,-32.9061116,151.6713171,forward,signal,-1,,
11823843114,-32.9059819,151.671079,forward,,-1,,
11823843115,-32.9062504,151.6712664,backward,signal,-1,,
11381151561,-32.9012984,151.6695515,backward,signal,-1,,
11381151562,-32.901151,151.6693583,forward,signal,-1,,
11381151563,-32.9012604,151.6692615,forward,signal,-1,,
11381151564,-32.9013855,151.6694242,backward,,-1,,
2668017883,-32.8980524,151.6764952,forward,signal,-1,,
7593205017,-32.8983006,151.6763866,backward,,1,,
12953932413,-32.8895472,151.663214,forward,signal,-1,,
7870989574,-32.891116,151.6681338,backward,,-1,,
12509095718,-32.8913715,151.6682311,forward,signal,-1,,
12509095719,-32.8911717,151.6679023,forward,signal,-1,,
12509095720,-32.8914236,151.6679855,forward,signal,-1,,
12953932414,-32.8897525,151.663429,forward,signal,-1,,
12953932415,-32.8895154,151.6634611,forward,signal,-1,,
5863553286,-32.8775187,151.6480221,forward,signal,-1,,
12688973434,-32.8777154,151.6478509,forward,signal,-1,,
12688973435,-32.8773671,151.6477767,forward,signal,-1,,
12688973436,-32.8775854,151.6476263,forward,signal,-1,,
