rel_id,restriction,from_way,via_member,to_way,lat,lon,located_by,source,dist_to_base2026_m,dist_to_S2c_m,dist_to_S4_m,dist_to_S5_m,corridor_flag
19288948,no_right_turn,1111930098,8584410498,1409639984,-32.9967069,151.686493,via_node,osm,inf,inf,inf,inf,0
19288987,no_right_turn,688542228,6456988518,580991109,-32.9995569,151.6855885,via_node,osm,inf,inf,inf,inf,0
19288993,no_right_turn,1409641201,5591102646,1409641200,-33.0185261,151.6689152,via_node,osm,inf,inf,inf,inf,0
19288994,no_right_turn,584983898,5591102661,584983895,-33.017009,151.6693684,via_node,osm,inf,inf,inf,inf,0
19288995,no_right_turn,1409641200,5591102652,584983895,-33.0169969,151.6692828,via_node,osm,inf,inf,inf,inf,0
19288997,no_right_turn,59901558,17383597,172707730,-33.0227113,151.6647597,via_node,osm,inf,inf,inf,inf,0
19288998,no_right_turn,1391091022,5589372495,584983904,-33.0251933,151.6623823,via_node,osm,inf,inf,inf,inf,0
19289001,no_right_turn,584784527,5589372495,1391091022,-33.0251933,151.6623823,via_node,osm,inf,inf,inf,inf,0
19289006,no_right_turn,584784529,276856802,172707741,-33.026656,151.6617735,via_node,osm,inf,inf,inf,inf,0
19289007,no_right_turn,584784475,5589372502,584784528,-33.0291234,151.661145,via_node,osm,inf,inf,inf,inf,0
19289010,no_right_turn,584784539,5589372502,584784475,-33.0291234,151.661145,via_node,osm,inf,inf,inf,inf,0
19289012,no_right_turn,580989937,249343248,580989615,-33.0061753,151.685006,via_node,osm,inf,inf,inf,inf,0
19326426,no_right_turn,1412691326,6241808239,666661921,-32.8985299,151.6759696,via_node,osm,inf,inf,inf,3141.6,0
19326427,no_u_turn,172654732,1835374997,1412691326,-32.8987015,151.6756808,via_node,osm,inf,inf,inf,3140.7,0
19326428,no_right_turn,1388104374,17088957,172654683,-32.8981798,151.676644,via_node,osm,inf,inf,inf,3140.3,0
19326429,no_u_turn,666661921,1835375001,172654732,-32.8988813,151.6759003,via_node,osm,inf,inf,inf,3112.8,0
19331023,no_u_turn,786121733,276583007,415393753,-32.9047742,151.6905393,via_node,osm,inf,inf,inf,1970.6,0
19378237,no_u_turn,51204259,653302920,1416512891,-32.7586945,151.7464299,via_node,osm,inf,inf,inf,inf,0
19669676,no_left_turn,1434789015,13188143541,1434802743,-32.8161048,151.6236541,via_node,osm,inf,inf,inf,inf,0
19669677,no_right_turn,1434802744,13188143540,1434802747,-32.8161208,151.6235422,via_node,osm,inf,inf,inf,inf,0
19669678,no_left_turn,1434789016,13188143540,1434802748,-32.8161208,151.6235422,via_node,osm,inf,inf,inf,inf,0
19669679,no_right_turn,1434802747,12438178991,1434789011,-32.8160294,151.6235674,via_node,osm,inf,inf,inf,inf,0
19669680,no_right_turn,1434789011,13188143541,1434802744,-32.8161048,151.6236541,via_node,osm,inf,inf,inf,inf,0
19669681,no_right_turn,1434789014,13188143535,1434789021,-32.8156237,151.6269271,via_node,osm,inf,inf,inf,inf,0
19669682,no_right_turn,1434802745,13188143536,1434789019,-32.8163563,151.6213325,via_node,osm,inf,inf,inf,inf,0
19764128,no_straight_on,315564684,285923813,1445695925,-32.9223824,151.7157502,via_node,osm,inf,inf,1717.7,0.0,0
19783943,no_right_turn,741577960,7775129877,1446801667,-33.1158945,151.4782163,via_node,osm,inf,inf,inf,inf,0
19872750,no_right_turn,1453012514,13325526588,1453012511,-32.7634531,151.7675649,via_node,osm,inf,inf,inf,inf,0
19872751,no_right_turn,1453012510,366120119,1453012514,-32.7634294,151.7673876,via_node,osm,inf,inf,inf,inf,0
19886442,no_u_turn,1453012511,13325526586,1453012510,-32.7635738,151.7674669,via_node,osm,inf,inf,inf,inf,0
19904612,no_right_turn,173574950,286621109,1322351351,-32.8951188,151.7211558,via_node,osm,inf,inf,3713.9,3055.2,0
19965281,no_right_turn,1458854709,245998211,1458854712,-32.8789494,151.7159226,via_node,osm,inf,inf,inf,inf,0
19965282,no_right_turn,1458854712,13379148755,1458854714,-32.8790393,151.7160456,via_node,osm,inf,inf,inf,inf,0
19965283,no_right_turn,1458854714,11541260177,1458854709,-32.8790895,151.7158723,via_node,osm,inf,inf,inf,inf,0
19965292,no_u_turn,22880857,13379216324,1458856304,-32.8884299,151.7196097,via_node,osm,inf,inf,inf,inf,0
20036461,only_straight_on,651999449,2630626753,1216172182,-32.7174914,152.1597311,via_node,osm,inf,inf,inf,inf,0
20036462,only_straight_on,651999447,6113327681,4296506,-32.7179139,152.1596573,via_node,osm,inf,inf,inf,inf,0
20036463,only_straight_on,651999448,6113327683,768490206,-32.7177461,152.160083,via_node,osm,inf,inf,inf,inf,0
20036464,only_straight_on,651999446,6113327682,1444465999,-32.7176941,152.1594173,via_node,osm,inf,inf,inf,inf,0
20038521,no_u_turn,403193345,4055666144,1463654609,-32.829244,151.3331583,via_node,osm,inf,inf,inf,inf,0
20038545,no_u_turn,569588718,5477537584,569588715,-32.5375834,151.1749637,via_node,osm,inf,inf,inf,inf,0
20038546,no_u_turn,569588711,5477537583,1463655610,-32.5379688,151.1744,via_node,osm,inf,inf,inf,inf,0
20038552,no_u_turn,831116188,4111182649,1463655729,-32.7663086,152.0125818,via_node,osm,inf,inf,inf,inf,0
20038620,no_u_turn,720122204,6061713226,720122203,-32.7897747,151.5168177,via_node,osm,inf,inf,inf,inf,0
20038621,no_u_turn,1092248327,10003363259,1463658695,-32.7902169,151.5165524,via_node,osm,inf,inf,inf,inf,0
20041972,no_u_turn,1463828729,824557450,1463828730,-32.8003587,151.4935425,via_node,osm,inf,inf,inf,inf,0
20042510,no_u_turn,1363994389,12630060787,1463857478,-33.1243508,151.6298485,via_node,osm,inf,inf,inf,inf,0
20042511,no_u_turn,1463857478,12630060769,1363994389,-33.1226992,151.6297336,via_node,osm,inf,inf,inf,inf,0
20042524,no_u_turn,847843563,277127286,1463857641,-32.9596895,151.6563663,via_node,osm,inf,inf,inf,inf,0
20042730,no_u_turn,1463872844,706983368,26236414,-32.8267026,151.6357548,via_node,osm,inf,inf,inf,inf,0
20042833,no_u_turn,1463878341,4870748748,1463878342,-32.6560291,151.3383968,via_node,osm,inf,inf,inf,inf,0
20042875,no_u_turn,1463882052,287256732,33095004,-32.911037,151.6779142,via_node,osm,inf,inf,inf,1980.7,0
20058592,no_u_turn,415394638,4164422846,415394637,-32.7382493,152.1089264,via_node,osm,inf,inf,inf,inf,0
20058593,no_u_turn,1465230786,28868508,709490523,-32.7370317,152.1096232,via_node,osm,inf,inf,inf,inf,0
20058808,no_u_turn,173683968,260540130,1465245943,-33.1867619,151.6213479,via_node,osm,inf,inf,inf,inf,0
20058845,no_u_turn,1472185342,6680967509,1465248456,-32.531976,151.1399442,via_node,osm,inf,inf,inf,inf,0
20058891,no_u_turn,4536621,28192999,1465250369,-32.7236207,152.1065536,via_node,osm,inf,inf,inf,inf,0
20059271,no_u_turn,578810680,2471699523,1416464491,-32.859972,151.5388453,via_node,osm,inf,inf,inf,inf,0
20059272,no_u_turn,578810676,5544894879,1465284632,-32.8600227,151.5382976,via_node,osm,inf,inf,inf,inf,0
20059273,no_u_turn,578810677,2471699531,578810678,-32.8604855,151.5381028,via_node,osm,inf,inf,inf,inf,0
20059274,no_u_turn,400355449,2471699671,1465284633,-32.8675186,151.5349123,via_node,osm,inf,inf,inf,inf,0
20062326,no_u_turn,1465550324,1835633360,172682642,-32.9313367,151.6670312,via_node,osm,inf,inf,inf,2725.3,0
20062499,no_u_turn,443338113,4409305644,443338108,-32.7898187,151.6353341,via_node,osm,inf,inf,inf,inf,0
20062500,no_u_turn,443338111,4409305643,443338107,-32.7904457,151.6353578,via_node,osm,inf,inf,inf,inf,0
20062501,no_u_turn,30212627,332948770,1465569508,-32.7877757,151.638366,via_node,osm,inf,inf,inf,inf,0
20062529,no_u_turn,1369912812,5477553887,1347694989,-32.5393373,151.1689571,via_node,osm,inf,inf,inf,inf,0
20062530,no_u_turn,569592082,5477553886,766230864,-32.5387336,151.1691111,via_node,osm,inf,inf,inf,inf,0
20062531,no_u_turn,1196688564,1160249939,1465572587,-32.5457481,151.1610481,via_node,osm,inf,inf,inf,inf,0
20062683,no_u_turn,173622712,1844006362,1465584870,-32.9965061,151.6646396,via_node,osm,inf,inf,inf,inf,0
20135425,no_u_turn,719689885,6755879949,719689884,-32.6681569,151.3489085,via_node,osm,inf,inf,inf,inf,0
20135426,no_u_turn,750685275,7018981724,1470192193,-32.6685989,151.3490868,via_node,osm,inf,inf,inf,inf,0
20135427,no_u_turn,719689883,6755879926,719689882,-32.6683169,151.3492286,via_node,osm,inf,inf,inf,inf,0
20135440,no_u_turn,1102519899,10088760260,1470192621,-33.1623446,151.6233848,via_node,osm,inf,inf,inf,inf,0
20135441,no_u_turn,746624404,6987054397,746624403,-33.1627297,151.6230053,via_node,osm,inf,inf,inf,inf,0
20135442,no_u_turn,746624398,6987054497,746624399,-33.1630174,151.6235581,via_node,osm,inf,inf,inf,inf,0
20135443,no_u_turn,746624400,6987054499,517807401,-33.1625969,151.6238226,via_node,osm,inf,inf,inf,inf,0
20135449,no_u_turn,741483169,7883670115,845012746,-33.0718462,151.4757252,via_node,osm,inf,inf,inf,inf,0
20135450,no_u_turn,845012746,105402930,11772939,-33.0724792,151.4773709,via_node,osm,inf,inf,inf,inf,0
20135451,no_u_turn,80124202,1270044066,1470196038,-33.07366,151.4753567,via_node,osm,inf,inf,inf,inf,0
20135526,no_u_turn,485739010,4785103834,1470200670,-32.7382869,152.1090521,via_node,osm,inf,inf,inf,inf,0
20171313,no_right_turn,1474115084,12054709086,1301467682,-32.7680131,151.7413881,via_node,osm,inf,inf,inf,inf,0
20171314,no_straight_on,43097482,345067279,578229246,-32.7685262,151.7414772,via_node,osm,inf,inf,inf,inf,0
20171315,no_right_turn,43097482,345067279,1456665488,-32.7685262,151.7414772,via_node,osm,inf,inf,inf,inf,0
20171316,no_right_turn,578229246,345067279,578229344,-32.7685262,151.7414772,via_node,osm,inf,inf,inf,inf,0
20171317,no_straight_on,578229246,345067279,43097482,-32.7685262,151.7414772,via_node,osm,inf,inf,inf,inf,0
20340611,no_u_turn,409216727,4111168329,409216728,-32.7888682,151.9117335,via_node,osm,inf,inf,inf,inf,0
20340612,no_u_turn,409216730,4111169764,409216729,-32.7896094,151.9114705,via_node,osm,inf,inf,inf,inf,0
20357050,no_u_turn,1491181430,11865915980,1278115201,-33.0284618,151.6042221,via_node,osm,inf,inf,inf,inf,0
20357051,no_u_turn,569591198,5477536520,1491181431,-32.5348598,151.1750485,via_node,osm,inf,inf,inf,inf,0
20357052,no_u_turn,1491181433,344918158,844685745,-32.745817,151.6088305,via_node,osm,inf,inf,inf,inf,0
20357053,no_u_turn,1491181435,3988040187,31238073,-33.0623221,151.5778559,via_node,osm,inf,inf,inf,inf,0
20357054,no_u_turn,31238073,347314953,1491181435,-33.0622828,151.5764067,via_node,osm,inf,inf,inf,inf,0
20357055,no_u_turn,173175027,1840020523,1491181436,-32.9479788,151.7038451,via_node,osm,inf,inf,3875.4,2553.8,0
20357056,no_u_turn,1491181437,5729205906,603524583,-32.8936962,151.7083049,via_node,osm,inf,inf,inf,3097.3,0
20357062,no_u_turn,548440033,2411618077,1491181443,-33.0283907,151.6425866,via_node,osm,inf,inf,inf,inf,0
20357063,no_u_turn,1491181445,9378454473,1016803157,-32.8822024,151.6923053,via_node,osm,inf,inf,inf,inf,0
20357064,no_u_turn,1491181446,9378454493,1016803158,-32.8820891,151.6925419,via_node,osm,inf,inf,inf,inf,0
20357065,no_u_turn,1016803158,9378454494,1491181446,-32.8818983,151.6929519,via_node,osm,inf,inf,inf,inf,0
20357068,no_u_turn,1491181449,706983805,56401238,-32.8246335,151.6445761,via_node,osm,inf,inf,inf,inf,0
20368347,no_u_turn,649150605,738432479,1492097496,-32.9334681,151.6403033,via_node,osm,inf,inf,inf,inf,0
20368348,no_u_turn,889028485,364821683,1492097497,-32.9350743,151.6837445,via_node,osm,inf,inf,inf,1532.4,0
20368349,no_u_turn,827334823,4236102426,1492097498,-33.0640947,151.4645187,via_node,osm,inf,inf,inf,inf,0
20368350,no_u_turn,339506557,824557444,339506568,-32.7999756,151.4955895,via_node,osm,inf,inf,inf,inf,0
20368351,no_u_turn,339506556,3467261670,339506566,-32.7999824,151.4959339,via_node,osm,inf,inf,inf,inf,0
20368352,no_u_turn,339506570,3467261612,1492097499,-32.7996979,151.4956361,via_node,osm,inf,inf,inf,inf,0
20368357,no_u_turn,744829781,364026312,1492097505,-32.8875783,151.6639211,via_node,osm,inf,inf,inf,inf,0
20500991,unspecified,1500745982,6945167517,31226525,-33.0110948,151.5936261,via_node,osm,inf,inf,inf,inf,0
20622334,no_u_turn,572181874,1106223340,1508779220,-32.6021876,152.1109292,via_way,osm,inf,inf,inf,inf,0
20658474,only_straight_on,1525670415,12843751694,1387469257,-32.9289772,151.6903317,via_node,osm,inf,inf,inf,625.4,0
20678603,only_straight_on,1415615236,10057911889,1512853611,-32.9291813,151.6923194,via_node,osm,inf,inf,inf,506.7,0
20678604,only_straight_on,1525670416,10057911889,1387469258,-32.9291813,151.6923194,via_node,osm,inf,inf,inf,506.7,0
20678605,only_straight_on,1510406175,10057911889,1512868497,-32.9291813,151.6923194,via_node,osm,inf,inf,inf,506.7,0
20690829,no_u_turn,1512081366,8733409454,1512081367,-32.9776521,151.7081419,via_node,osm,inf,inf,inf,inf,0
20690830,no_u_turn,1512081369,13818080145,1512081368,-32.9774918,151.7078087,via_node,osm,inf,inf,inf,inf,0
20690831,no_u_turn,1512081371,13818080150,1512081370,-32.9776285,151.707466,via_node,osm,inf,inf,inf,inf,0
20690832,no_u_turn,1512081373,13818080157,1512081372,-32.9780584,151.707571,via_node,osm,inf,inf,inf,inf,0
20773732,only_right_turn,172710291,1835859512,1524224588,-33.0161464,151.6444528,via_node,osm,inf,inf,inf,inf,0
20786326,no_right_turn,1500748408,347252913,1500748409,-33.0110788,151.5935018,via_node,osm,inf,inf,inf,inf,0
20786327,no_right_turn,1500748408,6945167517,1500748407,-33.0110948,151.5936261,via_node,osm,inf,inf,inf,inf,0
21177904,no_u_turn,607414939,50921366,69564080,-32.6821753,151.8147708,via_node,osm,inf,inf,inf,inf,0
21177905,no_u_turn,723565141,420503927,345718594,-32.6525922,151.8661458,via_node,osm,inf,inf,inf,inf,0
21177906,no_u_turn,723565139,171471029,1244507273,-32.6526581,151.8662091,via_way,osm,inf,inf,inf,inf,0
2312179,no_right_turn,30807920,1839186399,638742014,-32.8484288,151.6955375,via_node,osm,inf,inf,inf,inf,0
2312180,no_right_turn,573700140,1839186399,30807920,-32.8484288,151.6955375,via_node,osm,inf,inf,inf,inf,0
3504687,no_right_turn,173567167,287011918,261021416,-32.8953044,151.720974,via_node,osm,inf,inf,3705.3,3032.4,0
3506585,only_left_turn,261321509,1843667522,261167310,-32.9334979,151.7209263,via_node,osm,inf,inf,1617.7,1148.3,0
3517552,only_straight_on,261971620,2676216701,261971621,-32.8967815,151.681666,via_node,osm,inf,inf,inf,3061.5,0
3965939,no_right_turn,332381299,362011404,298242850,-32.9231342,151.7228495,via_node,osm,inf,inf,1049.5,0.0,0
4607267,only_left_turn,329227971,174778805,1221729713,-32.9258466,151.7184905,via_node,osm,inf,inf,1468.1,343.2,0
4627080,only_left_turn,327528554,417240223,1413447189,-32.962155,151.6953933,via_node,osm,inf,inf,inf,inf,0
4627081,only_right_turn,680672062,417240223,1413447189,-32.962155,151.6953933,via_node,osm,inf,inf,inf,inf,0
4665986,no_u_turn,30995479,344624251,174852223,-32.7623758,151.7002219,via_node,osm,inf,inf,inf,inf,0
4665987,no_u_turn,30995478,344624248,332353745,-32.7631863,151.7004254,via_node,osm,inf,inf,inf,inf,0
4665988,no_u_turn,332353751,111420947,30995477,-32.7632949,151.7018358,via_node,osm,inf,inf,inf,inf,0
4666177,no_u_turn,317913906,3242485668,332359629,-32.6330028,151.9959396,via_node,osm,inf,inf,inf,inf,0
4666235,no_left_turn,332364486,245998059,784048575,-32.8708608,151.710028,via_node,osm,inf,inf,inf,inf,0
4666238,no_u_turn,1194927512,346196484,1103967168,-32.7200871,151.5276716,via_node,osm,inf,inf,inf,inf,0
4666239,no_right_turn,31010796,344824881,332364478,-32.7644044,151.6027683,via_node,osm,inf,inf,inf,inf,0
4666241,no_right_turn,332364484,245998059,784048575,-32.8708608,151.710028,via_node,osm,inf,inf,inf,inf,0
4666242,no_right_turn,31134299,1842584444,573102672,-32.7197509,151.5279628,via_node,osm,inf,inf,inf,inf,0
4666243,no_right_turn,332364478,344824881,332364477,-32.7644044,151.6027683,via_node,osm,inf,inf,inf,inf,0
4666245,no_u_turn,721794027,332985648,31146490,-32.7396361,151.5524909,via_node,osm,inf,inf,inf,inf,0
4666246,no_right_turn,236664998,1839435460,332364481,-32.7872497,151.6259787,via_node,osm,inf,inf,inf,inf,0
4666248,no_right_turn,332364492,344911408,31020040,-32.7643139,151.5830401,via_node,osm,inf,inf,inf,inf,0
4666249,no_right_turn,576899531,2269370902,576899501,-32.7647581,151.5835599,via_node,osm,inf,inf,inf,inf,0
4666251,no_u_turn,332364486,445385535,37933938,-32.8710092,151.7095491,via_node,osm,inf,inf,inf,inf,0
4666252,no_u_turn,173441863,1842524880,173441867,-32.7621343,151.5994242,via_node,osm,inf,inf,inf,inf,0
4666253,no_u_turn,171479388,332948330,31032168,-32.8132815,151.6642978,via_node,osm,inf,inf,inf,inf,0
4666439,no_u_turn,172654690,352988923,1132934613,-32.9023083,151.6724243,via_node,osm,inf,inf,inf,3016.6,0
4666441,no_u_turn,31545083,352988932,332381294,-32.9023361,151.6712337,via_node,osm,inf,inf,inf,3091.2,0
4666442,no_u_turn,164050694,1757115999,332381292,-32.8965178,151.6923321,via_node,osm,inf,inf,inf,2856.5,0
4666443,no_u_turn,164050697,260947869,24056118,-32.8974741,151.6919926,via_node,osm,inf,inf,inf,2753.5,0
4666483,no_u_turn,538437585,2609117418,25424705,-32.9811289,151.6454458,via_node,osm,inf,inf,inf,inf,0
4666485,no_u_turn,332382910,2608920782,904941170,-32.9824351,151.6447083,via_node,osm,inf,inf,inf,inf,0
4669049,no_u_turn,173199290,1840416675,173545093,-33.10507,151.6245024,via_node,osm,inf,inf,inf,inf,0
4669050,no_u_turn,321750290,3285186658,321750291,-33.1099875,151.5326204,via_node,osm,inf,inf,inf,inf,0
4669051,no_right_turn,173199302,1843395673,332495989,-33.1045168,151.6256239,via_node,osm,inf,inf,inf,inf,0
4683465,no_u_turn,509873050,1189935934,509873052,-32.622194,151.1034317,via_node,osm,inf,inf,inf,inf,0
4683466,no_u_turn,67478230,814616367,333522238,-32.6574975,151.3612675,via_node,osm,inf,inf,inf,inf,0
4683467,no_u_turn,67478229,814616360,306070580,-32.6568057,151.3613973,via_node,osm,inf,inf,inf,inf,0
4683470,only_straight_on,509873064,35294840,509873020,-32.6124427,151.0988076,via_node,osm,inf,inf,inf,inf,0
4683472,only_straight_on,333522231,2648989862,762963072,-32.5759412,151.1843175,via_node,osm,inf,inf,inf,inf,0
4683473,only_straight_on,259480551,2648989850,884062970,-32.5751413,151.1833261,via_node,osm,inf,inf,inf,inf,0
4683474,only_straight_on,1425478955,814616352,333522230,-32.6566956,151.3605219,via_node,osm,inf,inf,inf,inf,0
4683476,only_straight_on,770493661,1189935516,1459146202,-32.617521,151.1034398,via_node,osm,inf,inf,inf,inf,0
4683477,only_straight_on,333522232,814616349,67478227,-32.6573954,151.3616471,via_node,osm,inf,inf,inf,inf,0
4683478,only_straight_on,333522227,821349476,795303740,-32.8316695,151.3558299,via_node,osm,inf,inf,inf,inf,0
4683480,no_u_turn,259480547,4990115499,1459146199,-32.6172985,151.1068824,via_node,osm,inf,inf,inf,inf,0
4683481,no_u_turn,509873067,4990113700,333522233,-32.6181062,151.10002,via_node,osm,inf,inf,inf,inf,0
4683482,only_straight_on,333522228,35294842,509873048,-32.6173443,151.1041002,via_node,osm,inf,inf,inf,inf,0
5177789,no_right_turn,574634450,276856563,347409330,-33.038393,151.6593169,via_node,osm,inf,inf,inf,inf,0
5474483,no_right_turn,260876896,246010634,173567155,-32.9038353,151.7203344,via_node,osm,inf,inf,2565.4,2090.5,0
5617382,no_left_turn,260224972,446877360,170988558,-32.8890293,151.725316,via_node,osm,inf,inf,inf,inf,0
6104161,only_straight_on,407667337,4096962205,509873411,-32.6732416,151.3832857,via_node,osm,inf,inf,inf,inf,0
6404414,no_u_turn,1249343949,344820812,43380394,-32.7657412,151.61324,via_node,osm,inf,inf,inf,inf,0
6414673,no_right_turn,431218418,1194993374,191843276,-32.7665149,151.7412035,via_node,osm,inf,inf,inf,inf,0
6597973,no_right_turn,30212474,332947638,172750596,-32.8065191,151.6334128,via_node,osm,inf,inf,inf,inf,0
6597974,no_right_turn,443341900,332947638,30212474,-32.8065191,151.6334128,via_node,osm,inf,inf,inf,inf,0
6719081,no_right_turn,454125586,417729871,173577915,-32.9222341,151.7147491,via_node,osm,inf,inf,1812.4,95.0,0
6719082,only_left_turn,454125588,4507476245,688568554,-32.9222195,151.7146161,via_node,osm,inf,inf,1825.0,107.5,0
6892188,no_right_turn,573325161,174778835,446614031,-32.9289978,151.7159215,via_node,osm,inf,inf,1782.8,625.6,0
7157989,no_right_turn,486798426,287008332,486798425,-32.8863908,151.7280488,via_node,osm,inf,inf,inf,inf,0
7157990,no_right_turn,175719627,1836540024,173518133,-32.8885463,151.7275015,via_node,osm,inf,inf,inf,inf,0
7157997,no_right_turn,415283775,3232178361,415283774,-32.8897337,151.7263058,via_node,osm,inf,inf,inf,inf,0
7157998,no_right_turn,486798454,3232178361,415283775,-32.8897337,151.7263058,via_node,osm,inf,inf,inf,inf,0
7204768,no_left_turn,688568564,1839861563,332381305,-32.9231146,151.7226759,via_node,osm,inf,inf,1065.8,0.0,0
7204769,no_left_turn,490457968,362011404,332381297,-32.9231342,151.7228495,via_node,osm,inf,inf,1049.5,0.0,0
7204770,no_left_turn,573325149,1839861567,784818802,-32.923227,151.7227588,via_node,osm,inf,inf,1057.1,13.3,0
7204771,no_left_turn,291023334,1839861566,32656494,-32.9232054,151.7225875,via_node,osm,inf,inf,1073.2,0.0,0
7500570,no_right_turn,517948584,5053454940,173066237,-33.2429764,151.4751713,via_node,osm,inf,inf,inf,inf,0
7876152,no_right_turn,1413447190,1843126166,700105120,-32.9634423,151.6951369,via_node,osm,inf,inf,inf,inf,0
7889790,no_u_turn,552061725,1843595796,552061724,-32.9843962,151.6716264,via_node,osm,inf,inf,inf,inf,0
7889791,no_u_turn,552061727,5330647449,552061722,-32.9835839,151.6706942,via_node,osm,inf,inf,inf,inf,0
7889792,no_u_turn,552061728,1843595804,173568495,-32.9845038,151.6710348,via_node,osm,inf,inf,inf,inf,0
7905563,only_straight_on,1087415297,17384027,1111989370,-33.1597609,151.611456,via_node,osm,inf,inf,inf,inf,0
7905566,only_straight_on,1464988013,10126954384,1111989372,-33.1597236,151.6114012,via_node,osm,inf,inf,inf,inf,0
7963994,no_u_turn,239376815,2496059137,769046272,-32.8289256,151.5339579,via_node,osm,inf,inf,inf,inf,0
7963995,no_u_turn,769046268,4432124204,445857142,-32.8297811,151.5279868,via_node,osm,inf,inf,inf,inf,0
7963996,no_u_turn,174389697,4432124206,445857145,-32.8304749,151.5271782,via_node,osm,inf,inf,inf,inf,0
7963997,no_u_turn,769046266,4432124197,769046267,-32.8310329,151.5277675,via_node,osm,inf,inf,inf,inf,0
7986893,no_u_turn,609141088,2157256169,204873679,-32.9656875,151.6953779,via_node,osm,inf,inf,inf,inf,0
7986894,no_right_turn,558872222,1843595664,173568550,-32.9821012,151.6747812,via_node,osm,inf,inf,inf,inf,0
7986895,no_right_turn,418259569,1835969644,330165295,-32.9622549,151.6961587,via_node,osm,inf,inf,inf,inf,0
7986896,no_right_turn,573312653,2157256165,330165295,-32.9622428,151.6960604,via_node,osm,inf,inf,inf,inf,0
8038492,no_u_turn,1228343621,552130732,418259576,-32.9658899,151.6935957,via_way,osm,inf,inf,inf,inf,0
8063669,no_right_turn,173743961,260539737,39370432,-33.2340906,151.5704298,via_node,osm,inf,inf,inf,inf,0
8063671,no_right_turn,39370433,260539737,173743961,-33.2340906,151.5704298,via_node,osm,inf,inf,inf,inf,0
8090884,no_u_turn,416628109,4173749611,712591029,-32.886524,151.4695295,via_node,osm,inf,inf,inf,inf,0
8091034,no_u_turn,173447115,1842585762,173447110,-32.707731,151.5090857,via_node,osm,inf,inf,inf,inf,0
8093100,no_u_turn,301772955,3058999038,301772963,-32.5553749,151.1622992,via_node,osm,inf,inf,inf,inf,0
8096713,no_u_turn,26342962,122656342,13293933,-33.2501548,151.4825965,via_node,osm,inf,inf,inf,inf,0
8096747,no_u_turn,261971873,25943205,1108467910,-32.895288,151.6822384,via_node,osm,inf,inf,inf,3194.8,0
8096765,no_u_turn,1101646708,1101646706,1101646707,-32.896058,151.6815603,via_way,osm,inf,inf,inf,3139.1,0
8096999,no_u_turn,413029044,351614904,413029041,-32.8224329,151.7018724,via_node,osm,inf,inf,inf,inf,0
8097000,no_u_turn,413029042,351614996,413029045,-32.8212896,151.6998977,via_node,osm,inf,inf,inf,inf,0
8097001,no_u_turn,413029047,4143574578,413029043,-32.8189146,151.6981063,via_node,osm,inf,inf,inf,inf,0
8097002,no_u_turn,413029043,4143574774,413029047,-32.8197947,151.6987371,via_node,osm,inf,inf,inf,inf,0
8097451,no_u_turn,8164369,51650383,13290972,-33.2547182,151.4971678,via_node,osm,inf,inf,inf,inf,0
8097452,no_u_turn,8656042,122635888,13291063,-33.2542522,151.4968552,via_node,osm,inf,inf,inf,inf,0
8097643,no_u_turn,301772702,3058999273,301772706,-32.6296367,151.2282187,via_node,osm,inf,inf,inf,inf,0
8097644,no_u_turn,762963058,2649105169,301772702,-32.6208129,151.2223782,via_node,osm,inf,inf,inf,inf,0
8097645,no_u_turn,884062980,8221796724,884062982,-32.6366182,151.230507,via_node,osm,inf,inf,inf,inf,0
8097646,no_left_turn,1244247320,3058999069,509873396,-32.642585,151.2335871,via_node,osm,inf,inf,inf,inf,0
8097792,no_u_turn,568378480,910344995,1139097782,-32.9404948,151.6887645,via_node,osm,inf,inf,inf,1757.2,0
8097793,no_u_turn,22882264,174779442,568378481,-32.9462512,151.6862025,via_node,osm,inf,inf,inf,2436.7,0
8097819,no_u_turn,1101362340,25954052,568378972,-32.7245415,152.1448959,via_node,osm,inf,inf,inf,inf,0
8097820,no_u_turn,415759877,2630626766,415759876,-32.7244156,152.1424893,via_node,osm,inf,inf,inf,inf,0
8097821,no_u_turn,415759871,4167259433,415759870,-32.7245317,152.1412583,via_node,osm,inf,inf,inf,inf,0
8097822,no_u_turn,415759868,2030836066,415759867,-32.7248384,152.1405038,via_node,osm,inf,inf,inf,inf,0
8097823,no_u_turn,415759861,4167259406,415759862,-32.7373239,152.1266863,via_node,osm,inf,inf,inf,inf,0
8097824,no_u_turn,415759862,4167259405,415759861,-32.738764,152.1203145,via_node,osm,inf,inf,inf,inf,0
8097945,no_u_turn,509873659,4990119262,509873312,-32.7541873,151.6082936,via_node,osm,inf,inf,inf,inf,0
8097946,no_u_turn,509873315,4990119258,509873309,-32.7544214,151.6072874,via_node,osm,inf,inf,inf,inf,0
8097947,no_u_turn,509873313,1967901452,509873318,-32.7551102,151.6074855,via_node,osm,inf,inf,inf,inf,0
8097948,no_u_turn,174852227,1855037619,174852225,-32.7555391,151.6086851,via_node,osm,inf,inf,inf,inf,0
8097966,no_right_turn,573312649,2157256169,552130729,-32.9656875,151.6953779,via_node,osm,inf,inf,inf,inf,0
8097967,no_right_turn,568382165,273343866,552130729,-32.9656849,151.6955096,via_node,osm,inf,inf,inf,inf,0
8097968,no_right_turn,568382166,249342909,173517000,-32.9635158,151.6958948,via_node,osm,inf,inf,inf,inf,0
