SA1_CODE21,CHG_FLAG21,CHG_LBL21,SA2_CODE21,SA2_NAME21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,area_km2,x_mga56,y_mga56,lon,lat,zone_tier,zone_id
10603112134,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2083,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112134,0.2081,417015.8,6378215.7,152.1143639,-32.7307414,core,10603112134
10603112135,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.6661,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112135,0.6657,417204.1,6378988.2,152.1164415,-32.7237874,core,10603112135
10603112136,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.159,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112136,0.1589,417413.2,6378600.0,152.118639,-32.7273042,core,10603112136
10603112137,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2012,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112137,0.201,417487.6,6378400.6,152.1194145,-32.7291083,core,10603112137
10603112138,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3837,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112138,0.3835,416495.1,6379203.3,152.1088964,-32.7217934,core,10603112138
10603112139,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1391,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112139,0.139,416789.8,6378988.8,152.1120212,-32.723751,core,10603112139
10603112140,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0952,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112140,0.0952,416634.4,6378427.8,152.1103133,-32.728799,core,10603112140
10603112141,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2019,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112141,0.2017,416430.2,6378642.5,152.1081531,-32.7268471,core,10603112141
10603112142,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3273,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112142,0.327,416148.9,6379129.3,152.1051949,-32.722435,core,10603112142
10603112143,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2531,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112143,0.253,422428.9,6378662.7,152.1721659,-32.7271036,core,10603112143
10603112144,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2032,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112144,0.203,422599.6,6378654.2,152.1739871,-32.7271927,core,10603112144
10603112145,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.287,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112145,0.2867,422816.4,6378890.2,152.17632,-32.7250787,core,10603112145
10603112146,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2451,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112146,0.2451,422367.0,6379444.8,152.171571,-32.7200451,core,10603112146
10603112147,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1381,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112147,0.138,420914.8,6378914.9,152.156031,-32.7247213,core,10603112147
10603112148,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2097,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112148,0.2095,420565.1,6379008.6,152.1523068,-32.7238511,core,10603112148
10603112149,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.329,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112149,0.3288,420896.1,6379363.6,152.1558691,-32.7206725,core,10603112149
10603112150,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0988,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112150,0.0988,415949.7,6377864.5,152.1029553,-32.7338278,core,10603112150
10603112151,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.428,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112151,0.4277,416388.2,6377845.7,152.1076337,-32.7340308,core,10603112151
10603112152,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.954,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112152,1.9527,417652.6,6377757.6,152.1211183,-32.734921,core,10603112152
10603112153,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.2442,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112153,1.2434,420071.4,6378553.0,152.1470003,-32.7279251,core,10603112153
10603112154,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.303,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112154,0.3027,418721.3,6378597.6,152.1325976,-32.7274234,core,10603112154
10603112155,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1193,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112155,0.1192,417698.7,6379098.3,152.1217292,-32.7228312,core,10603112155
10603112156,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2915,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112156,0.2912,412848.4,6380556.4,152.0701119,-32.7093065,core,10603112156
10603112157,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1807,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112157,0.1805,420189.8,6379240.1,152.1483226,-32.7217354,core,10603112157
10603112158,0,No change,106031121,Nelson Bay Peninsula,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4864,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112158,0.4862,419963.1,6379385.3,152.1459161,-32.7204096,core,10603112158
10603112201,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2826,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112201,0.2825,384801.8,6374857.1,151.7702082,-32.7581313,core,10603112201
10603112202,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,34.9273,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112202,34.9112,381323.0,6367488.1,151.7321352,-32.8242181,core,10603112202
10603112203,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,12.226,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112203,12.2201,386463.6,6371922.1,151.787586,-32.784774,core,10603112203
10603112204,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.3312,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112204,1.3307,381236.5,6373445.5,151.7319742,-32.7704822,core,10603112204
10603112205,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2998,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112205,0.2998,384457.0,6374688.1,151.7665069,-32.7596193,core,10603112205
10603112206,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1438,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112206,0.1438,384943.1,6374474.1,151.7716686,-32.7616002,core,10603112206
10603112207,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1603,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112207,0.1601,382743.0,6373616.5,151.7480765,-32.769102,core,10603112207
10603112208,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1911,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112208,0.191,382007.6,6373654.2,151.7402315,-32.7686835,core,10603112208
10603112209,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1967,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112209,0.1966,382306.8,6373718.0,151.7434336,-32.7681406,core,10603112209
10603112210,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.9716,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112210,0.9711,382889.3,6374133.1,151.7497035,-32.7644586,core,10603112210
10603112211,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.866,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112211,0.8657,382403.4,6374588.1,151.7445747,-32.7603035,core,10603112211
10603112212,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.173,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112212,0.173,383643.1,6374230.8,151.757762,-32.7636574,core,10603112212
10603112213,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1334,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112213,0.1332,384036.3,6373952.2,151.7619248,-32.7662116,core,10603112213
10603112214,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1402,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112214,0.1401,383358.9,6374575.1,151.7547717,-32.7605223,core,10603112214
10603112215,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1947,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112215,0.1946,383922.1,6374523.1,151.760777,-32.7610514,core,10603112215
10603112216,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.6519,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112216,0.6517,382988.4,6375207.9,151.7508972,-32.7547759,core,10603112216
10603112217,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2637,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112217,0.2636,384418.3,6373998.7,151.7660078,-32.7658325,core,10603112217
10603112218,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1242,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112218,0.1241,384885.9,6374040.6,151.771004,-32.765504,core,10603112218
10603112219,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1517,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112219,0.1516,385283.5,6374326.9,151.7752836,-32.7629638,core,10603112219
10603112220,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3587,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112220,0.3585,385949.5,6374529.9,151.7824177,-32.7612017,core,10603112220
10603112221,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2532,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112221,0.2531,385484.4,6374757.3,151.7774807,-32.7591024,core,10603112221
10603112222,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1815,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112222,0.1814,383587.6,6374857.9,151.7572481,-32.7579961,core,10603112222
10603112223,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2077,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112223,0.2076,384124.6,6374904.9,151.7629861,-32.7576292,core,10603112223
10603112224,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1169,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112224,0.1168,383764.7,6375105.3,151.7591693,-32.7557836,core,10603112224
10603112225,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2864,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112225,0.2862,383506.7,6375455.5,151.75646,-32.7525982,core,10603112225
10603112226,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2223,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112226,0.2222,384096.1,6375391.4,151.7627424,-32.7532383,core,10603112226
10603112227,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2596,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112227,0.2595,383855.3,6375969.9,151.7602444,-32.7479961,core,10603112227
10603112228,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.243,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112228,0.2428,384199.0,6376154.0,151.7639357,-32.7463719,core,10603112228
10603112230,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,12.8336,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112230,12.8278,381753.0,6371513.4,151.7372414,-32.7879625,core,10603112230
10603112232,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,5.283,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112232,5.2806,386093.5,6377264.9,151.7842892,-32.7365511,core,10603112232
10603112233,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4636,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112233,0.4634,385189.5,6375151.6,151.7743816,-32.7555163,core,10603112233
10603112234,0,No change,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,3.0745,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112234,3.0731,383267.7,6373012.0,151.7536014,-32.7746093,core,10603112234
10603112235,1,New,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7589,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112235,0.7585,385071.4,6376792.1,151.7733244,-32.7407081,core,10603112235
10603112236,1,New,106031122,Raymond Terrace,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,31.5143,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112236,31.4994,384661.7,6379732.4,151.7693172,-32.7141476,core,10603112236
10603112301,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,20.3556,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112301,20.3472,374307.8,6391158.5,151.6604023,-32.6099704,core,10603112301
10603112302,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,7.3495,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112302,7.3466,370681.6,6389180.0,151.6214911,-32.6273948,core,10603112302
10603112303,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.0536,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112303,1.0532,380444.0,6385251.7,151.7250308,-32.6639218,core,10603112303
10603112304,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.3049,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112304,1.3043,374037.8,6382780.2,151.6563954,-32.6854986,core,10603112304
10603112305,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7512,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112305,0.7509,373380.0,6381706.0,151.6492347,-32.6951103,core,10603112305
10603112306,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.9505,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112306,0.95,378756.3,6382222.3,151.7066421,-32.6910587,core,10603112306
10603112307,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,2.8982,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112307,2.8969,377484.6,6383094.2,151.6931944,-32.6830544,core,10603112307
10603112308,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,2.4947,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112308,2.4937,378006.5,6381560.5,151.6985597,-32.6969439,core,10603112308
10603112309,0,No change,106031123,Seaham - Woodville,10603,Port Stephens,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.476,http://linked.data.gov.au/dataset/asgsed3/SA1/10603112309,1.4754,373779.8,6378808.9,151.6531064,-32.7212832,core,10603112309
