building_id,lat,lon,footprint_m2,levels,levels_source,gross_floor_area_m2,building_type,shop,amenity,name,year
b1277787356,-32.9117581,151.7293335,190.1,1,assumed,190.1,house,,,,2026
b1277787357,-32.9116449,151.7294167,58.9,2,assumed,117.8,garage,,,,2026
b1277787362,-32.911482,151.7293875,56.7,2,assumed,113.4,garage,,,,2026
b1277787363,-32.9115471,151.7293633,39.5,2,assumed,79.0,shed,,,,2026
b1277787364,-32.9115397,151.7294148,10.8,2,assumed,21.7,shed,,,,2026
b1277787365,-32.9115723,151.7294365,8.6,2,assumed,17.3,shed,,,,2026
b1277789888,-32.9118375,151.730541,1271.5,2,assumed,2543.0,yes,,,,2026
b1277789889,-32.9114979,151.7303842,424.7,2,assumed,849.4,yes,,,,2026
b1277789890,-32.9116891,151.7303622,53.7,2,assumed,107.3,yes,,,,2026
b1277789891,-32.911367,151.7305629,61.5,2,assumed,123.1,yes,,,,2026
b1277789892,-32.9120084,151.7308527,121.5,2,assumed,242.9,yes,,,,2026
b1277789893,-32.9119329,151.7308601,23.8,2,assumed,47.7,roof,,,,2026
b1277789894,-32.9120639,151.7307465,24.7,2,assumed,49.3,yes,,,,2026
b1277789895,-32.9120909,151.7309766,103.6,2,assumed,207.1,yes,,,,2026
b1278300609,-32.911622,151.7290155,27.9,2,assumed,55.9,roof,,,,2026
b1278300610,-32.911684,151.7290827,25.4,2,assumed,50.9,roof,,,,2026
b1278300611,-32.9116577,151.7292227,44.9,2,assumed,89.8,garage,,,,2026
b1278300612,-32.9116215,151.7292518,23.6,2,assumed,47.1,shed,,,,2026
b1278300616,-32.9117381,151.729237,4.4,2,assumed,8.7,shed,,,,2026
b1278300617,-32.9117295,151.7291437,11.2,2,assumed,22.4,shed,,,,2026
b1278300618,-32.9115142,151.7292777,17.0,2,assumed,33.9,garage,,,,2026
b1278300619,-32.9114899,151.7292956,10.7,2,assumed,21.4,shed,,,,2026
b1278300620,-32.9115468,151.7292875,4.9,2,assumed,9.9,shed,,,,2026
b1278300621,-32.91145,151.7293142,8.5,2,assumed,17.0,shed,,,,2026
b1278300622,-32.911279,151.7294445,215.4,1,assumed,215.4,house,,,,2026
b1278300623,-32.9113838,151.7294409,30.5,2,assumed,61.1,roof,,,,2026
b1278300624,-32.9112911,151.7295728,172.1,1,assumed,172.1,house,,,,2026
b1278300625,-32.9113819,151.7295529,18.7,2,assumed,37.5,roof,,,,2026
b1278300626,-32.9115042,151.7295658,48.0,2,assumed,96.0,garage,,,,2026
b1278300627,-32.9116056,151.729555,54.3,2,assumed,108.5,garage,,,,2026
b1278300628,-32.9116667,151.7295471,37.4,2,assumed,74.8,roof,,,,2026
b1278300629,-32.9118036,151.7294657,125.6,1,assumed,125.6,house,,,,2026
b1278300630,-32.9117335,151.7294809,23.1,2,assumed,46.1,roof,,,,2026
b1278300631,-32.9116818,151.7294588,9.6,2,assumed,19.2,shed,,,,2026
b1278300632,-32.9118047,151.729614,173.7,1,assumed,173.7,house,,,,2026
b1278300633,-32.9117856,151.7296866,27.2,2,assumed,54.3,roof,,,,2026
b1278300634,-32.9116425,151.729709,55.6,2,assumed,111.1,garage,,,,2026
b1278300635,-32.9118513,151.7297656,101.2,1,assumed,101.2,house,,,,2026
b1278300636,-32.9117765,151.7297805,32.9,2,assumed,65.8,roof,,,,2026
b1278300637,-32.9118451,151.7299173,168.4,1,assumed,168.4,house,,,,2026
b1278300638,-32.9116838,151.7299496,166.5,1,assumed,166.5,house,,,,2026
b1278300639,-32.9116339,151.7298284,151.1,2,assumed,302.2,garage,,,,2026
b1278300640,-32.9115445,151.7298071,46.7,2,assumed,93.5,garage,,,,2026
b1278300641,-32.9115684,151.7299721,68.0,2,assumed,136.1,garage,,,,2026
b1278300642,-32.9113451,151.7300188,114.9,1,assumed,114.9,house,,,,2026
b1278300643,-32.9114226,151.7299954,58.8,2,assumed,117.7,roof,,,,2026
b1278300644,-32.9113016,151.7297591,118.8,1,assumed,118.8,house,,,,2026
b1278300645,-32.9113842,151.7297421,31.5,2,assumed,63.1,roof,,,,2026
b1278300646,-32.911357,151.72989,163.9,1,assumed,163.9,house,,,,2026
b1278300647,-32.9113987,151.729839,83.0,2,assumed,166.0,roof,,,,2026
b1278300648,-32.9114264,151.7296624,38.3,2,assumed,76.6,garage,,,,2026
b1278303869,-32.9122933,151.7302141,115.5,1,assumed,115.5,house,,,,2026
b1278303870,-32.9123703,151.7302219,32.0,2,assumed,64.0,roof,,,,2026
b1278303871,-32.9123541,151.730136,5.7,2,assumed,11.5,shed,,,,2026
b1278303872,-32.9122921,151.7303829,94.4,1,assumed,94.4,house,,,,2026
b1278303873,-32.9123725,151.7303652,55.9,2,assumed,111.8,roof,,,,2026
b1278303878,-32.9124624,151.7290543,53.9,2,assumed,107.8,garage,,,,2026
b1278303879,-32.9124334,151.7289918,17.0,2,assumed,34.0,roof,,,,2026
b1278303881,-32.9125066,151.7289946,6.8,2,assumed,13.5,shed,,,,2026
b1278303882,-32.9125454,151.7290272,28.7,2,assumed,57.3,garage,,,,2026
b1278303883,-32.9126501,151.7290008,33.5,2,assumed,67.0,garage,,,,2026
b1278303887,-32.9123693,151.7291704,26.2,2,assumed,52.3,shed,,,,2026
b1278303888,-32.9124561,151.7292325,79.6,2,assumed,159.3,shed,,,,2026
b1278303889,-32.912455,151.7291963,10.3,2,assumed,20.7,roof,,,,2026
b1278303890,-32.9126286,151.7291617,163.3,1,assumed,163.3,house,,,,2026
b1278303891,-32.9125454,151.7291768,10.2,2,assumed,20.3,roof,,,,2026
b1278303892,-32.9127021,151.7291208,9.0,2,assumed,18.0,roof,,,,2026
b1278303893,-32.9126868,151.7292992,104.2,1,assumed,104.2,house,,,,2026
b1278303894,-32.9126058,151.729316,44.7,2,assumed,89.5,roof,,,,2026
b1278303895,-32.9126935,151.7294277,108.5,1,assumed,108.5,house,,,,2026
b1278303896,-32.9127519,151.7294458,4.6,2,assumed,9.3,roof,,,,2026
b1278303897,-32.9126249,151.7294399,19.5,2,assumed,39.1,roof,,,,2026
b1278303898,-32.9124761,151.7293761,35.3,2,assumed,70.6,shed,,,,2026
b1278303899,-32.9127125,151.7295787,116.8,1,assumed,116.8,house,,,,2026
b1278303900,-32.9126279,151.7295917,44.6,2,assumed,89.2,roof,,,,2026
b1278303901,-32.9126995,151.7296512,19.8,2,assumed,39.7,roof,,,,2026
b1278303902,-32.9125836,151.7296739,43.6,2,assumed,87.1,shed,,,,2026
b1278303903,-32.912737,151.7294933,25.1,2,assumed,50.3,roof,,,,2026
b1278701365,-32.911509,151.7313671,111.6,1,assumed,111.6,house,,,,2026
b1278701366,-32.9115964,151.7313921,93.0,1,assumed,93.0,house,,,,2026
b1278701367,-32.9116786,151.7314443,112.2,1,assumed,112.2,house,,,,2026
b1278701368,-32.9117608,151.7314883,114.6,1,assumed,114.6,house,,,,2026
b1278701369,-32.9117364,151.7315622,16.5,2,assumed,32.9,roof,,,,2026
b1278701370,-32.9117716,151.731405,10.6,2,assumed,21.1,roof,,,,2026
b1278701371,-32.9118362,151.73153,100.4,1,assumed,100.4,house,,,,2026
b1278701372,-32.9118076,151.7316135,22.4,2,assumed,44.8,roof,,,,2026
b1278701373,-32.9116552,151.7315153,12.8,2,assumed,25.7,roof,,,,2026
b1278701374,-32.9115644,151.7314505,11.9,2,assumed,23.8,roof,,,,2026
b1278701375,-32.9115756,151.7315626,8.8,2,assumed,17.7,shed,,,,2026
b1278701376,-32.9116009,151.7315803,6.3,2,assumed,12.5,shed,,,,2026
b1278701377,-32.9114876,151.7314513,24.3,2,assumed,48.7,roof,,,,2026
b1278701378,-32.9114867,151.7315005,30.1,2,assumed,60.1,garage,,,,2026
b1278701379,-32.9117389,151.7316451,9.1,2,assumed,18.2,shed,,,,2026
b1278701380,-32.9117687,151.7316532,7.7,2,assumed,15.4,shed,,,,2026
b1278701381,-32.9119956,151.7316237,106.6,1,assumed,106.6,house,,,,2026
b1278701382,-32.9119872,151.7317354,55.8,2,assumed,111.6,roof,,,,2026
b1278701383,-32.9120731,151.7316594,123.6,1,assumed,123.6,house,,,,2026
b1278701384,-32.9121442,151.7316449,14.2,2,assumed,28.4,roof,,,,2026
b1278701386,-32.9116764,151.7317266,500.2,1,assumed,500.2,retail,,,,2026
b1278701387,-32.9119281,151.7318762,230.0,1,assumed,230.0,warehouse,,,,2026
b1278701388,-32.9118195,151.7318271,79.8,2,assumed,159.5,roof,,,,2026
b1278701389,-32.9120076,151.7319184,29.4,2,assumed,58.8,roof,,,,2026
b1278701392,-32.9116243,151.731873,274.6,1,assumed,274.6,retail,,,,2026
b1278701393,-32.911727,151.732136,293.9,1,assumed,293.9,retail,,,,2026
b1278701394,-32.9118676,151.7320194,278.4,1,assumed,278.4,warehouse,,,,2026
b1278701397,-32.9116563,151.7323124,81.9,1,assumed,81.9,house,,,,2026
b1278701398,-32.9116496,151.7322428,50.3,2,assumed,100.6,garage,,,,2026
b1278701399,-32.911719,151.7322824,30.8,2,assumed,61.6,roof,,,,2026
b1278701400,-32.9116885,151.7324273,215.7,1,assumed,215.7,retail,,,,2026
b1278701401,-32.9117503,151.7323181,22.0,2,assumed,44.0,yes,,,,2026
b1278701402,-32.9120926,151.7326362,156.1,3,assumed,468.2,commercial,,,,2026
b1278701403,-32.9120754,151.7328445,189.5,2,assumed,379.0,yes,,,,2026
b1279483542,-32.9132506,151.7337978,96.9,1,assumed,96.9,house,,,,2026
b1279483543,-32.9132478,151.7338784,9.2,2,assumed,18.5,yes,,,,2026
b1279483544,-32.9133108,151.7339645,21.1,2,assumed,42.2,garage,,,,2026
b1279483545,-32.9133409,151.7337628,77.3,1,assumed,77.3,house,,,,2026
b1279483546,-32.9133558,151.7338458,45.0,2,assumed,89.9,roof,,,,2026
b1279483547,-32.9133665,151.7339498,49.9,2,assumed,99.8,garage,,,,2026
b1279483548,-32.9134204,151.7336928,18.6,2,assumed,37.2,roof,,,,2026
b1279483549,-32.9134906,151.7339229,24.0,2,assumed,48.0,garage,,,,2026
b1279483550,-32.9134784,151.7338761,16.9,2,assumed,33.9,shed,,,,2026
b1279483551,-32.9136119,151.7337243,131.9,1,assumed,131.9,house,,,,2026
b1279483552,-32.9136649,151.7338675,28.6,2,assumed,57.3,garage,,,,2026
b1279483553,-32.9136581,151.733818,8.8,2,assumed,17.6,roof,,,,2026
b1279483554,-32.9135976,151.7338452,3.7,2,assumed,7.4,shed,,,,2026
b1279483555,-32.9136937,151.7336734,83.0,1,assumed,83.0,house,,,,2026
b1279483556,-32.9137101,151.7337546,47.6,2,assumed,95.3,roof,,,,2026
b1279483557,-32.9137144,151.73385,43.5,2,assumed,87.0,garage,,,,2026
b1279483558,-32.9138042,151.733837,42.1,2,assumed,84.1,garage,,,,2026
b1279483559,-32.9139673,151.7337288,46.4,2,assumed,92.8,roof,,,,2026
b1279483560,-32.9139802,151.7338135,18.7,2,assumed,37.3,garage,,,,2026
b1279483561,-32.9140095,151.7337915,38.5,2,assumed,76.9,roof,,,,2026
b1279483562,-32.9129856,151.7338667,97.4,1,assumed,97.4,house,,,,2026
b1279483563,-32.9129881,151.733939,12.7,2,assumed,25.4,roof,,,,2026
b1279483564,-32.9129997,151.7338086,6.7,2,assumed,13.4,roof,,,,2026
b1279483565,-32.9130065,151.7340333,53.0,2,assumed,106.1,garage,,,,2026
b1279483566,-32.9129597,151.7340644,23.4,2,assumed,46.8,garage,,,,2026
b1279483567,-32.9129075,151.7340366,8.4,2,assumed,16.8,roof,,,,2026
b1279483568,-32.9130753,151.7338309,84.0,1,assumed,84.0,house,,,,2026
b1279483569,-32.9130894,151.733908,37.0,2,assumed,74.0,roof,,,,2026
b1279483570,-32.9131323,151.734007,30.8,2,assumed,61.6,garage,,,,2026
b1279483571,-32.9131731,151.7340007,19.9,2,assumed,39.9,garage,,,,2026
b1279518484,-32.9131528,151.7342946,110.2,1,assumed,110.2,house,,,,2026
b1279518485,-32.9131274,151.7342054,32.3,2,assumed,64.7,roof,,,,2026
b1279518486,-32.912975,151.7342084,17.7,2,assumed,35.3,shed,,,,2026
b1279518487,-32.9130072,151.7341964,22.1,2,assumed,44.2,shed,,,,2026
b1279518488,-32.912904,151.7341965,7.6,2,assumed,15.3,shed,,,,2026
b1279518489,-32.9130649,151.73423,8.4,2,assumed,16.9,roof,,,,2026
b1279518490,-32.9132001,151.7341441,20.3,2,assumed,40.7,garage,,,,2026
b1279518491,-32.9132504,151.7342682,116.6,1,assumed,116.6,house,,,,2026
b1279518492,-32.9132438,151.734184,12.9,2,assumed,25.9,roof,,,,2026
b1279518493,-32.913268,151.734102,4.0,2,assumed,8.0,shed,,,,2026
b1279518494,-32.9132995,151.7341134,21.8,2,assumed,43.5,garage,,,,2026
b1279518495,-32.9133334,151.7341605,17.3,2,assumed,34.6,roof,,,,2026
b1279518496,-32.9124565,151.7345488,26.9,2,assumed,53.7,garage,,,,2026
b1279520031,-32.9136383,151.7341683,116.6,1,assumed,116.6,house,,,,2026
b1279520032,-32.9138326,151.7341187,119.0,1,assumed,119.0,house,,,,2026
b1279520033,-32.9139264,151.7340846,136.7,1,assumed,136.7,house,,,,2026
b1279520034,-32.9139399,151.7339615,22.5,2,assumed,45.0,garage,,,,2026
b1279520035,-32.9137913,151.7339984,32.8,2,assumed,65.7,garage,,,,2026
b1279520036,-32.9136864,151.7340304,26.8,2,assumed,53.7,garage,,,,2026
b1279520037,-32.9135907,151.7340405,25.5,2,assumed,51.0,garage,,,,2026
b1279520038,-32.9136537,151.7340106,5.8,2,assumed,11.7,shed,,,,2026
b1279520039,-32.9134917,151.7340658,24.8,2,assumed,49.6,garage,,,,2026
b1279520040,-32.913452,151.7340812,22.1,2,assumed,44.1,garage,,,,2026
b1279520041,-32.913452,151.7341646,26.4,2,assumed,52.8,roof,,,,2026
b1279520042,-32.9135294,151.7340604,33.0,2,assumed,66.0,roof,,,,2026
b1283721996,-32.9136262,151.7332961,171.8,1,assumed,171.8,house,,,,2026
b1283721997,-32.9136274,151.7334056,6.1,2,assumed,12.1,roof,,,,2026
b1283721998,-32.9135538,151.733059,29.5,2,assumed,59.0,shed,,,,2026
b1283721999,-32.9134545,151.7333755,126.4,1,assumed,126.4,house,,,,2026
b1283722000,-32.9134354,151.7332772,23.3,2,assumed,46.6,roof,,,,2026
b1283722001,-32.9134407,151.7331874,41.0,2,assumed,81.9,garage,,,,2026
b1283722002,-32.9132769,151.7334462,96.9,1,assumed,96.9,house,,,,2026
b1283722003,-32.9132295,151.7334711,16.1,2,assumed,32.2,roof,,,,2026
b1283722004,-32.9132631,151.7333477,57.6,2,assumed,115.3,roof,,,,2026
b1286865866,-32.9140505,151.7353487,24.2,2,assumed,48.4,yes,,,,2026
b1286865867,-32.9140568,151.7352945,30.4,2,assumed,60.9,yes,,,,2026
b1286865868,-32.914055,151.7352486,9.7,2,assumed,19.3,yes,,,,2026
b1286865869,-32.914006,151.7352593,16.4,2,assumed,32.7,yes,,,,2026
b1286865870,-32.9139586,151.7352653,9.6,2,assumed,19.1,yes,,,,2026
b1292819767,-32.9122004,151.7354515,9.7,2,assumed,19.4,roof,,,,2026
b328091169,-32.9121149,151.7372204,75.4,1,assumed,75.4,retail,,cafe,Clyde Street Cafe,2026
b328091285,-32.9118356,151.7400466,1907.2,3,assumed,5721.6,commercial,,,James Mullan Pty Ltd,2026
b330615374,-32.9106861,151.7407089,4100.3,3,assumed,12300.9,commercial,,,,2026
b330615375,-32.9097121,151.7405931,2032.8,2,assumed,4065.6,yes,,,,2026
b330746795,-32.9125311,151.7399777,42.2,2,assumed,84.4,yes,,,,2026
b330746797,-32.9118732,151.7408224,445.3,2,assumed,890.6,yes,,,,2026
b471441756,-32.9122405,151.7382984,142.5,1,assumed,142.5,retail,books,,Lifeline,2026
b471441757,-32.9120915,151.7378116,384.4,1,assumed,384.4,industrial,car_parts,,Battery Brokers,2026
b958119008,-32.911331,151.7402709,4404.0,2,assumed,8808.0,shed,,,,2026
b958119011,-32.9103789,151.7393279,2286.5,2,assumed,4573.0,shed,,,,2026
b1113306710,-32.9105907,151.741747,200.4,2,assumed,400.9,yes,,pub,Shout Brewing,2026
b1267664020,-32.9113314,151.7367764,6589.2,1,assumed,6589.2,retail,,,,2026
b1267664021,-32.9107338,151.7375719,1298.3,3,assumed,3895.0,commercial,,,,2026
b1267664022,-32.9118584,151.7373767,606.6,3,assumed,1819.9,commercial,,,,2026
b1267664023,-32.9119596,151.7374862,81.4,2,assumed,162.8,roof,,,,2026
b1267664030,-32.9110673,151.7379619,683.9,3,assumed,2051.8,commercial,,,,2026
b1267664031,-32.9113296,151.7378725,365.3,3,assumed,1095.8,commercial,,,,2026
b1267664032,-32.9115205,151.7378294,100.0,3,assumed,300.0,commercial,,,,2026
b1267664033,-32.9114675,151.7378398,54.3,2,assumed,108.7,yes,,,,2026
b1267664034,-32.9116969,151.7377879,459.8,3,assumed,1379.4,commercial,,,,2026
b1267664035,-32.9117773,151.7392063,4338.2,3,assumed,13014.6,commercial,,,,2026
b1267664038,-32.9118544,151.7396126,171.8,3,assumed,515.5,commercial,,,,2026
b1267664039,-32.9122907,151.739654,522.3,3,assumed,1567.0,commercial,,,,2026
b1267664051,-32.911536,151.7400936,385.3,2,assumed,770.5,roof,,,,2026
b1267987236,-32.9135145,151.73572,168.2,1,assumed,168.2,house,,,,2026
b1267987237,-32.9135492,151.736024,164.0,1,assumed,164.0,house,,,,2026
b1267987238,-32.9136143,151.7364344,160.7,1,assumed,160.7,house,,,,2026
b1267987239,-32.913561,151.7361649,162.4,1,assumed,162.4,house,,,,2026
b1267987240,-32.9136779,151.7367195,158.4,1,assumed,158.4,house,,,,2026
b1267987241,-32.9137312,151.7369626,164.8,1,assumed,164.8,house,,,,2026
b1267987242,-32.913824,151.737269,202.1,1,assumed,202.1,house,,,,2026
b1267987253,-32.91396,151.7359072,176.4,1,assumed,176.4,house,,,,2026
b1268110203,-32.9141781,151.7355923,32.3,2,assumed,64.5,garage,,,,2026
b1268110206,-32.9141893,151.7357045,14.6,2,assumed,29.2,roof,,,,2026
b1268110207,-32.9142517,151.7357563,58.3,2,assumed,116.6,garage,,,,2026
b1268110212,-32.9143922,151.7356633,131.9,1,assumed,131.9,house,,,,2026
b1268110213,-32.9142991,151.7356846,39.7,2,assumed,79.4,roof,,,,2026
b1268110214,-32.9143872,151.7358086,204.1,1,assumed,204.1,house,,,,2026
b1268110216,-32.9144378,151.7358643,49.6,2,assumed,99.2,roof,,,,2026
b1268110217,-32.9142222,151.7359051,16.4,2,assumed,32.8,shed,,,,2026
b1268110218,-32.9141949,151.7358158,4.7,2,assumed,9.5,shed,,,,2026
b1268110219,-32.9142636,151.7359661,40.3,2,assumed,80.6,shed,,,,2026
b1268110220,-32.9144662,151.7359659,93.6,1,assumed,93.6,house,,,,2026
b1268110221,-32.9145042,151.7359311,8.3,2,assumed,16.6,roof,,,,2026
b1268110222,-32.914394,151.7359823,58.6,2,assumed,117.2,roof,,,,2026
b1268110223,-32.91415,151.7359203,25.3,2,assumed,50.5,garage,,,,2026
b1268110224,-32.9140232,151.7358074,20.3,2,assumed,40.5,garage,,,,2026
b1268110225,-32.9144842,151.7360717,84.4,1,assumed,84.4,house,,,,2026
b1268110226,-32.9144926,151.7361315,32.5,2,assumed,65.0,roof,,,,2026
b1268110227,-32.9144221,151.7360777,25.8,2,assumed,51.5,roof,,,,2026
b1268110228,-32.9144783,151.7362194,168.9,1,assumed,168.9,house,,,,2026
b1268110229,-32.9145492,151.7362596,28.8,2,assumed,57.6,roof,,,,2026
b1268110230,-32.9143226,151.7363004,78.5,2,assumed,157.0,garage,,,,2026
b1268110231,-32.9143361,151.7362096,10.1,2,assumed,20.2,shed,,,,2026
b1268110232,-32.9142181,151.7362522,33.0,2,assumed,66.0,shed,,,,2026
b1268110233,-32.914064,151.7363416,233.2,1,assumed,233.2,house,,,,2026
b1268110234,-32.9139678,151.7363031,30.4,2,assumed,60.8,roof,,,,2026
b1268110235,-32.9145135,151.736348,106.4,1,assumed,106.4,house,,,,2026
b1268110236,-32.9144291,151.7363618,41.4,2,assumed,82.8,roof,,,,2026
b1268110237,-32.9145708,151.7363611,9.2,2,assumed,18.4,roof,,,,2026
b1268110241,-32.9143404,151.7364461,70.5,2,assumed,141.0,garage,,,,2026
b1268110242,-32.9142953,151.7363912,15.0,2,assumed,30.0,shed,,,,2026
b1268110243,-32.9142455,151.7363884,34.0,2,assumed,67.9,garage,,,,2026
b1268110244,-32.9143902,151.7367898,231.6,2,assumed,463.3,residential,,,,2026
b1268110245,-32.9143583,151.7365951,231.6,2,assumed,463.2,residential,,,,2026
b1268110246,-32.9145411,151.7365553,199.3,2,assumed,398.6,residential,,,,2026
b1268110247,-32.914575,151.7367499,199.3,2,assumed,398.5,residential,,,,2026
b1268110249,-32.9145526,151.7368947,103.0,1,assumed,103.0,house,,,,2026
b1268110250,-32.9144835,151.7369104,38.2,2,assumed,76.4,roof,,,,2026
b1268110251,-32.9146083,151.7369112,9.1,2,assumed,18.2,roof,,,,2026
b1268110252,-32.9144206,151.7368888,4.6,2,assumed,9.2,shed,,,,2026
b1268110253,-32.9146821,151.7369821,39.1,2,assumed,78.3,garage,,,,2026
b1268110254,-32.9146629,151.7369397,18.8,2,assumed,37.5,shed,,,,2026
b1268110255,-32.9146972,151.7370903,107.1,1,assumed,107.1,house,,,,2026
b1268110256,-32.9147148,151.7370207,11.0,2,assumed,22.1,roof,,,,2026
b1268110257,-32.9147332,151.7371402,10.0,2,assumed,20.0,roof,,,,2026
b1268110258,-32.9145867,151.7371134,134.0,1,assumed,134.0,house,,,,2026
b1268110259,-32.9146246,151.7370473,14.2,2,assumed,28.3,roof,,,,2026
b1268110260,-32.9146508,151.7371147,14.6,2,assumed,29.3,roof,,,,2026
b1268110261,-32.9145023,151.7371624,114.0,1,assumed,114.0,house,,,,2026
b1268110262,-32.9144555,151.7370493,39.3,2,assumed,78.7,garage,,,,2026
b1268110263,-32.9144001,151.7371474,173.5,1,assumed,173.5,house,,,,2026
b1268110264,-32.9143678,151.7372493,16.8,2,assumed,33.6,roof,,,,2026
b1268110265,-32.9142982,151.7372317,93.5,1,assumed,93.5,house,,,,2026
b1268110266,-32.9142837,151.7371431,59.6,2,assumed,119.3,roof,,,,2026
b1268110267,-32.914194,151.7372504,86.9,1,assumed,86.9,house,,,,2026
b1268110268,-32.9141587,151.7371577,89.1,2,assumed,178.2,roof,,,,2026
b1268110269,-32.9140786,151.7372265,109.5,1,assumed,109.5,house,,,,2026
b1268110270,-32.9140568,151.7372661,9.9,2,assumed,19.7,roof,,,,2026
b1268110271,-32.9140722,151.7371209,22.6,2,assumed,45.2,shed,,,,2026
b1268110272,-32.9140464,151.7371468,41.7,2,assumed,83.3,roof,,,,2026
b1268110273,-32.9147808,151.7375167,120.3,1,assumed,120.3,house,,,,2026
b1268110274,-32.9147876,151.7376115,39.1,2,assumed,78.2,garage,,,,2026
b1268110276,-32.9146508,151.7374917,87.6,1,assumed,87.6,house,,,,2026
b1268110277,-32.9146619,151.7375656,29.6,2,assumed,59.3,roof,,,,2026
b1268110278,-32.9147148,151.7376137,20.1,2,assumed,40.2,garage,,,,2026
b1268120743,-32.9107854,151.7388181,145.6,2,assumed,291.2,yes,,,,2026
b1268120744,-32.9107037,151.7380545,161.6,2,assumed,323.2,yes,,,,2026
b1268120745,-32.9106993,151.7379568,69.0,2,assumed,138.1,roof,,,,2026
b1268120746,-32.9099328,151.7383121,3432.0,3,assumed,10295.9,commercial,,,,2026
b1268120747,-32.9103218,151.7390113,271.1,2,assumed,542.2,roof,,,,2026
b1268318994,-32.9148886,151.7361177,126.2,1,assumed,126.2,house,,,,2026
b1268318995,-32.9148955,151.7362478,95.0,1,assumed,95.0,house,,,,2026
b1268318997,-32.9149283,151.7363869,118.0,1,assumed,118.0,house,,,,2026
b1268318998,-32.9149491,151.7365357,104.3,1,assumed,104.3,house,,,,2026
b1268318999,-32.9151277,151.7365202,61.0,2,assumed,122.0,shed,,,,2026
b1268319000,-32.9150928,151.7361352,175.0,1,assumed,175.0,house,,,,2026
b1268319001,-32.9150806,151.7362434,56.9,2,assumed,113.7,shed,,,,2026
b1268319002,-32.9151396,151.7362763,7.1,2,assumed,14.2,roof,,,,2026
b1268319003,-32.9151389,151.73614,13.6,2,assumed,27.2,roof,,,,2026
b1268319004,-32.9150074,151.7387857,149.4,1,assumed,149.4,house,,,,2026
b1268319005,-32.9150521,151.7389578,101.0,2,assumed,202.0,garage,,,,2026
b1268319006,-32.9150254,151.7389072,13.2,2,assumed,26.4,shed,,,,2026
b1268319007,-32.9149431,151.7383329,111.6,1,assumed,111.6,house,,,,2026
b1268319008,-32.9149228,151.7382421,12.5,2,assumed,25.0,shed,,,,2026
b1268319009,-32.9149373,151.7381466,24.6,2,assumed,49.1,garage,,,,2026
b1268319010,-32.9148957,151.738102,29.0,2,assumed,57.9,garage,,,,2026
b1268319011,-32.9149578,151.7381893,17.3,2,assumed,34.6,shed,,,,2026
b1268319012,-32.9149732,151.7366803,98.7,1,assumed,98.7,house,,,,2026
b1268319013,-32.9150033,151.7368227,108.2,1,assumed,108.2,house,,,,2026
b1268319014,-32.915049,151.7369444,184.5,1,assumed,184.5,house,,,,2026
