SA1_CODE21,SA2_CODE21,SA2_NAME21,zone_tier,area_km2,x_mga56,y_mga56,lon,lat,population,dwellings_total,office,retail,food,civic,health,leisure,tourism,amenity,landuse,job_index,jobs_sa2,jobs,jobs_source,attr_HW,attr_HE,attr_HS,attr_HO,attr_WB,attr_NHB
11101120924,111011209,Glendale - Cardiff - Hillsborough,core,0.2225,374765.9,6355515.9,151.6604757,-32.9314555,452,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11372,1.2,modelled_from_WPP_SA2,1.2,9.040000000000001,0.0,0.0,0.0,0.0
11101120925,111011209,Glendale - Cardiff - Hillsborough,core,0.214,374381.1,6353941.8,151.6561471,-32.9456072,647,305,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,26.6,11372,164.4,modelled_from_WPP_SA2,164.4,15.44,14.5,23.0,5.0,20.0
11101120926,111011209,Glendale - Cardiff - Hillsborough,core,0.3213,374602.3,6353764.3,151.658488,-32.9472326,441,185,0.0,0.0,0.0,2.0,1.0,12.0,0.0,9.0,1.0,71.2,11372,440.0,modelled_from_WPP_SA2,440.0,73.32,4.5,79.0,22.0,15.0
11101120927,111011209,Glendale - Cardiff - Hillsborough,core,0.2945,374715.4,6353029.1,151.6595979,-32.9538756,484,168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,11372,24.7,modelled_from_WPP_SA2,24.7,10.68,1.0,7.0,2.0,2.0
11101120928,111011209,Glendale - Cardiff - Hillsborough,core,0.2703,374655.2,6352615.2,151.6588977,-32.9576017,555,210,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,18.4,11372,113.7,modelled_from_WPP_SA2,113.7,12.1,25.0,16.0,2.0,17.0
11101120929,111011209,Glendale - Cardiff - Hillsborough,core,0.1644,375425.8,6352597.0,151.6671378,-32.957854,285,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11372,6.2,modelled_from_WPP_SA2,6.2,6.2,0.5,1.0,1.0,1.0
11101120930,111011209,Glendale - Cardiff - Hillsborough,core,0.2448,375442.9,6352823.6,151.667352,-32.9558124,381,131,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,26.0,11372,160.7,modelled_from_WPP_SA2,160.7,8.620000000000001,1.0,62.0,2.0,2.0
11101120931,111011209,Glendale - Cardiff - Hillsborough,core,0.2248,375404.7,6353238.5,151.666999,-32.9520664,433,172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,17.2,11372,106.3,modelled_from_WPP_SA2,106.3,38.66,0.0,8.0,5.0,3.0
11101120932,111011209,Glendale - Cardiff - Hillsborough,core,0.1986,375020.6,6353338.4,151.6629043,-32.9511217,564,228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.2,11372,93.9,modelled_from_WPP_SA2,93.9,41.28,0.0,3.0,5.0,3.0
11101120933,111011209,Glendale - Cardiff - Hillsborough,core,0.3647,374757.7,6354515.8,151.6602529,-32.9404738,602,333,8.0,27.0,7.0,1.0,11.0,29.0,0.0,379.0,6.0,787.2,11372,4864.2,modelled_from_WPP_SA2,4864.2,231.54,487.5,660.0,497.0,576.0
11101120934,111011209,Glendale - Cardiff - Hillsborough,core,0.263,375050.6,6353870.8,151.6632972,-32.9463238,454,199,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,14.2,11372,87.7,modelled_from_WPP_SA2,87.7,10.08,1.0,32.0,2.0,2.0
11101120935,111011209,Glendale - Cardiff - Hillsborough,core,0.1836,374199.3,6355096.6,151.6543598,-32.9351723,438,202,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,11.2,11372,69.2,modelled_from_WPP_SA2,69.2,9.26,4.5,16.0,1.0,6.0
11101120936,111011209,Glendale - Cardiff - Hillsborough,core,0.1588,374713.0,6355110.9,151.6598552,-32.9351016,434,177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.2,11372,19.8,modelled_from_WPP_SA2,19.8,9.18,0.5,6.0,1.0,1.0
11101120937,111011209,Glendale - Cardiff - Hillsborough,core,1.691,373338.7,6354111.3,151.6450211,-32.9439579,16,5,0.0,2.0,0.0,0.0,1.0,5.0,0.0,6.0,6.0,33.2,11372,205.1,modelled_from_WPP_SA2,205.1,3.32,23.0,39.0,9.0,16.0
11101120938,111011209,Glendale - Cardiff - Hillsborough,core,0.9662,373389.5,6355276.3,151.6457251,-32.9334579,0,0,0.0,15.0,6.0,1.0,1.0,24.0,1.0,23.0,3.0,193.6,11372,1196.3,modelled_from_WPP_SA2,1196.3,41.5,185.5,213.0,31.0,131.0
11101120939,111011209,Glendale - Cardiff - Hillsborough,core,0.3925,372926.1,6353861.0,151.6405736,-32.946167,857,288,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,11372,160.7,modelled_from_WPP_SA2,160.7,17.14,0.0,65.0,0.0,0.0
11101120940,111011209,Glendale - Cardiff - Hillsborough,core,0.8852,371580.3,6355046.3,151.6263451,-32.9353206,409,184,0.0,0.0,3.0,0.0,0.0,6.0,1.0,4.0,4.0,37.8,11372,233.6,modelled_from_WPP_SA2,233.6,10.18,14.0,52.0,4.0,19.0
11101120941,111011209,Glendale - Cardiff - Hillsborough,core,0.9197,372892.7,6353247.1,151.6401315,-32.9516997,480,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11372,0.0,modelled_from_WPP_SA2,0.0,9.6,0.0,0.0,0.0,0.0
11101120942,111011209,Glendale - Cardiff - Hillsborough,core,0.167,377072.9,6355172.3,151.6851008,-32.9348161,437,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11372,0.0,modelled_from_WPP_SA2,0.0,8.74,0.0,0.0,0.0,0.0
11101120943,111011209,Glendale - Cardiff - Hillsborough,core,0.4629,376457.1,6355277.2,151.6785295,-32.9338013,460,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,17.4,11372,107.5,modelled_from_WPP_SA2,107.5,39.2,0.0,8.0,5.0,3.0
11101120944,111011209,Glendale - Cardiff - Hillsborough,core,0.2497,376484.8,6355981.4,151.6789197,-32.9274535,419,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11372,1.2,modelled_from_WPP_SA2,1.2,8.38,0.0,0.0,0.0,0.0
11101120945,111011209,Glendale - Cardiff - Hillsborough,core,0.2137,376290.5,6355586.2,151.6767896,-32.9309951,447,166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,11372,13.6,modelled_from_WPP_SA2,13.6,8.94,0.0,5.0,0.0,0.0
11101120946,111011209,Glendale - Cardiff - Hillsborough,core,0.3044,375831.2,6355917.9,151.6719223,-32.9279518,452,161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,11372,13.6,modelled_from_WPP_SA2,13.6,9.040000000000001,0.0,5.0,0.0,0.0
11101120947,111011209,Glendale - Cardiff - Hillsborough,core,0.2647,376156.2,6353743.5,151.6751051,-32.9475976,500,179,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.4,11372,39.5,modelled_from_WPP_SA2,39.5,10.0,0.0,15.0,0.0,0.0
11101120948,111011209,Glendale - Cardiff - Hillsborough,core,0.4626,376489.9,6354669.9,151.6787987,-32.9392813,509,192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,11372,55.6,modelled_from_WPP_SA2,55.6,11.18,5.0,7.0,2.0,7.0
11101120949,111011209,Glendale - Cardiff - Hillsborough,core,0.2032,375551.4,6354429.5,151.6687293,-32.9413431,404,139,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,37.4,11372,231.1,modelled_from_WPP_SA2,231.1,69.58,11.5,11.0,13.0,14.0
11101120950,111011209,Glendale - Cardiff - Hillsborough,core,0.2119,375107.6,6354637.7,151.6640115,-32.9394149,464,214,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,13.4,11372,82.8,modelled_from_WPP_SA2,82.8,11.78,2.5,25.0,5.0,5.0
11101120951,111011209,Glendale - Cardiff - Hillsborough,core,0.2322,375889.0,6355369.1,151.6724664,-32.9329082,313,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,11372,7.4,modelled_from_WPP_SA2,7.4,6.76,0.5,1.0,1.0,1.0
11101120952,111011209,Glendale - Cardiff - Hillsborough,core,0.2344,375131.4,6355302.4,151.6643556,-32.9334226,473,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11372,0.0,modelled_from_WPP_SA2,0.0,9.46,0.0,0.0,0.0,0.0
11101120953,111011209,Glendale - Cardiff - Hillsborough,core,0.237,375456.9,6355373.9,151.6678468,-32.9328157,480,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11372,1.2,modelled_from_WPP_SA2,1.2,9.6,0.0,0.0,0.0,0.0
11101120954,111011209,Glendale - Cardiff - Hillsborough,core,0.3296,375454.7,6354810.4,151.6677462,-32.9378964,577,230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.4,11372,95.2,modelled_from_WPP_SA2,95.2,41.54,0.0,3.0,5.0,3.0
11101120955,111011209,Glendale - Cardiff - Hillsborough,core,0.2775,376997.8,6355679.9,151.6843658,-32.9302304,450,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,11372,2.5,modelled_from_WPP_SA2,2.5,9.0,0.0,0.0,0.0,0.0
11101120956,111011209,Glendale - Cardiff - Hillsborough,core,0.5178,377344.3,6355105.6,151.6879945,-32.9354484,451,161,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,19.0,11372,117.4,modelled_from_WPP_SA2,117.4,39.519999999999996,0.5,9.0,6.0,4.0
11101121001,111011210,Mount Hutton - Windale,core,0.0694,376486.8,6349455.5,151.6780648,-32.9863042,206,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1827,2.5,modelled_from_WPP_SA2,2.5,4.12,0.0,0.0,0.0,0.0
11101121002,111011210,Mount Hutton - Windale,core,0.1065,375953.0,6348913.8,151.6722805,-32.9911289,220,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827,0.0,modelled_from_WPP_SA2,0.0,4.4,0.0,0.0,0.0,0.0
11101121003,111011210,Mount Hutton - Windale,core,0.6794,375275.2,6348043.0,151.664909,-32.9989044,358,144,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,1827,62.6,modelled_from_WPP_SA2,62.6,7.66,0.5,11.0,1.0,1.0
11101121004,111011210,Mount Hutton - Windale,core,0.3725,375509.8,6347688.1,151.6673714,-33.0021316,300,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,1827,10.0,modelled_from_WPP_SA2,10.0,6.0,0.0,0.0,0.0,0.0
11101121005,111011210,Mount Hutton - Windale,core,0.2174,375935.8,6348526.5,151.6720441,-32.9946196,369,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6000000000000001,1827,7.5,modelled_from_WPP_SA2,7.5,7.38,0.0,0.0,0.0,0.0
11101121006,111011210,Mount Hutton - Windale,core,0.3176,375471.4,6350237.1,151.6673064,-32.9791403,493,230,0.0,0.0,0.0,1.0,0.0,10.0,0.0,4.0,1.0,39.2,1827,490.5,modelled_from_WPP_SA2,490.5,41.86,2.0,57.0,9.0,7.0
11101121007,111011210,Mount Hutton - Windale,core,0.3837,375970.0,6349841.9,151.6725871,-32.982761,550,279,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,26.4,1827,330.4,modelled_from_WPP_SA2,330.4,12.0,39.0,18.0,2.0,27.0
11101121008,111011210,Mount Hutton - Windale,core,0.3171,376489.5,6350285.8,151.678206,-32.9788172,494,177,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1827,50.1,modelled_from_WPP_SA2,50.1,9.88,0.0,10.0,0.0,0.0
11101121010,111011210,Mount Hutton - Windale,core,0.1451,375980.2,6349311.9,151.6726253,-32.9875422,448,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1827,2.5,modelled_from_WPP_SA2,2.5,8.96,0.0,0.0,0.0,0.0
11101121011,111011210,Mount Hutton - Windale,core,0.1308,376191.4,6348966.4,151.6748383,-32.990682,316,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1827,2.5,modelled_from_WPP_SA2,2.5,6.32,0.0,0.0,0.0,0.0
11101121012,111011210,Mount Hutton - Windale,core,0.1185,376394.3,6349211.2,151.677043,-32.9884975,336,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1827,2.5,modelled_from_WPP_SA2,2.5,6.72,0.0,0.0,0.0,0.0
11101121013,111011210,Mount Hutton - Windale,core,0.2006,376813.1,6349583.8,151.6815741,-32.9851847,518,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1827,2.5,modelled_from_WPP_SA2,2.5,10.36,0.0,0.0,0.0,0.0
11101121014,111011210,Mount Hutton - Windale,core,0.1148,375572.2,6349711.2,151.6683131,-32.9838943,279,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827,0.0,modelled_from_WPP_SA2,0.0,5.58,0.0,0.0,0.0,0.0
11101121015,111011210,Mount Hutton - Windale,core,0.8156,375233.6,6349249.7,151.6646279,-32.9880175,587,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1827,25.0,modelled_from_WPP_SA2,25.0,12.24,0.5,1.0,1.0,1.0
11101121016,111011210,Mount Hutton - Windale,core,0.4134,375432.5,6348752.0,151.6666885,-32.9925291,400,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1827,12.5,modelled_from_WPP_SA2,12.5,8.0,0.0,0.0,0.0,0.0
11101121017,111011210,Mount Hutton - Windale,core,0.1131,375175.4,6348368.1,151.663885,-32.9959611,330,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1827,2.5,modelled_from_WPP_SA2,2.5,6.6000000000000005,0.0,0.0,0.0,0.0
11101121018,111011210,Mount Hutton - Windale,core,0.5023,376982.3,6349169.0,151.6833291,-32.9889439,591,259,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,9.2,1827,115.1,modelled_from_WPP_SA2,115.1,12.32,0.5,21.0,1.0,1.0
11101121019,111011210,Mount Hutton - Windale,core,0.2006,376401.2,6348581.9,151.6770315,-32.9941733,254,122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.2,1827,190.2,modelled_from_WPP_SA2,190.2,35.08,0.0,3.0,5.0,3.0
11101121020,111011210,Mount Hutton - Windale,core,0.1746,376882.3,6348521.3,151.6821718,-32.9947735,470,222,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,32.6,1827,407.9,modelled_from_WPP_SA2,407.9,70.4,1.0,8.0,12.0,8.0
11101121021,111011210,Mount Hutton - Windale,core,0.1981,376574.7,6348310.5,151.6788525,-32.99664,494,213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,1827,27.5,modelled_from_WPP_SA2,27.5,9.88,0.0,5.0,0.0,0.0
11101121022,111011210,Mount Hutton - Windale,core,0.2603,377028.0,6347834.0,151.6836393,-33.0009882,396,145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2,1827,77.6,modelled_from_WPP_SA2,77.6,7.92,10.0,7.0,0.0,5.0
11101121023,111011210,Mount Hutton - Windale,core,0.2119,376434.0,6350014.1,151.6775756,-32.9812613,476,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827,0.0,modelled_from_WPP_SA2,0.0,9.52,0.0,0.0,0.0,0.0
11101121024,111011210,Mount Hutton - Windale,core,0.1996,375998.0,6350162.5,151.6729306,-32.9798734,609,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1827,5.0,modelled_from_WPP_SA2,5.0,12.18,0.0,0.0,0.0,0.0
11101121101,111011211,Redhead,core,0.3116,380105.4,6346534.0,151.7164048,-33.0130554,289,106,0.0,0.0,2.0,0.0,0.0,13.0,1.0,9.0,0.0,50.0,1260,176.1,modelled_from_WPP_SA2,176.1,10.280000000000001,12.5,87.0,9.0,19.0
11101121102,111011211,Redhead,core,0.1769,380209.4,6347256.2,151.7176116,-33.0065538,265,89,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,80.0,1260,281.7,modelled_from_WPP_SA2,281.7,5.3,0.0,200.0,0.0,0.0
11101121103,111011211,Redhead,core,0.3166,378694.3,6346088.2,151.7012417,-33.0169188,502,343,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,10.0,1260,35.2,modelled_from_WPP_SA2,35.2,11.040000000000001,1.0,22.0,2.0,2.0
11101121104,111011211,Redhead,core,0.1095,379481.4,6347137.2,151.7098043,-33.0075466,377,120,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,20.0,1260,70.4,modelled_from_WPP_SA2,70.4,38.04,0.5,14.0,6.0,4.0
11101121105,111011211,Redhead,core,0.9572,379778.0,6348036.0,151.7130971,-32.999474,427,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,1260,28.2,modelled_from_WPP_SA2,28.2,12.540000000000001,4.0,8.0,8.0,8.0
11101121106,111011211,Redhead,core,0.1789,379830.6,6346630.4,151.7134756,-33.0121551,395,148,0.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,45.0,1260,158.5,modelled_from_WPP_SA2,158.5,70.9,3.0,30.0,16.0,12.0
11101121107,111011211,Redhead,core,0.2002,379388.7,6346917.3,151.7087829,-33.0095192,364,141,0.0,5.0,2.0,0.0,2.0,4.0,0.0,8.0,3.0,64.6,1260,227.5,modelled_from_WPP_SA2,227.5,11.280000000000001,62.0,56.0,14.0,43.0
11101121108,111011211,Redhead,core,0.2704,379425.9,6346564.9,151.7091353,-33.0127015,644,222,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,21.0,1260,74.0,modelled_from_WPP_SA2,74.0,43.88,1.0,15.0,7.0,5.0
11101121109,111011211,Redhead,core,0.8446,378650.5,6346522.5,151.7008305,-33.0129979,12,3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,1260,91.6,modelled_from_WPP_SA2,91.6,2.24,24.0,21.0,4.0,24.0
11101121110,111011211,Redhead,core,0.3167,380645.9,6346614.0,151.7221998,-33.012393,502,174,0.0,0.0,1.0,0.0,0.0,6.0,3.0,6.0,1.0,33.2,1260,116.9,modelled_from_WPP_SA2,116.9,13.040000000000001,7.0,50.0,6.0,11.0
11101121201,111011212,Swansea - Caves Beach,core,0.3685,372971.3,6336411.0,151.6386402,-33.1035332,379,136,0.0,0.0,0.0,2.0,0.0,15.0,0.0,2.0,0.0,62.0,2310,184.7,modelled_from_WPP_SA2,184.7,68.58,1.0,83.0,12.0,8.0
11101121202,111011212,Swansea - Caves Beach,core,0.233,372827.6,6335772.5,151.6370112,-33.1092741,358,151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,2310,47.7,modelled_from_WPP_SA2,47.7,37.66,0.5,4.0,6.0,4.0
11101121203,111011212,Swansea - Caves Beach,core,0.8192,370179.9,6332794.8,151.6082178,-33.1358117,229,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2310,3.0,modelled_from_WPP_SA2,3.0,5.08,0.5,1.0,1.0,1.0
11101121204,111011212,Swansea - Caves Beach,core,0.3728,372393.4,6338988.0,151.6328079,-33.0802263,588,258,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,22.0,2310,65.5,modelled_from_WPP_SA2,65.5,13.76,2.0,49.0,4.0,4.0
11101121205,111011212,Swansea - Caves Beach,core,0.2383,372326.2,6338645.0,151.6320406,-33.0833119,366,167,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,34.0,2310,101.3,modelled_from_WPP_SA2,101.3,38.82,1.5,46.0,8.0,6.0
11101121206,111011212,Swansea - Caves Beach,core,0.1746,372217.0,6338282.5,151.6308201,-33.086568,453,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,9.06,0.0,0.0,0.0,0.0
11101121207,111011212,Swansea - Caves Beach,core,0.2406,372700.7,6338199.4,151.6359894,-33.0873736,490,251,0.0,4.0,1.0,1.0,0.0,2.0,0.0,32.0,1.0,73.2,2310,218.0,modelled_from_WPP_SA2,218.0,55.8,60.0,58.0,37.0,60.0
11101121208,111011212,Swansea - Caves Beach,core,0.3097,373493.3,6335386.9,151.6440907,-33.1128288,358,163,0.0,0.0,1.0,0.0,0.0,9.0,2.0,15.0,0.0,45.0,2310,134.0,modelled_from_WPP_SA2,134.0,14.66,11.5,71.0,15.0,20.0
11101121209,111011212,Swansea - Caves Beach,core,0.147,373488.5,6335868.3,151.6441066,-33.1084875,422,163,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2310,11.9,modelled_from_WPP_SA2,11.9,8.44,0.0,10.0,0.0,0.0
11101121210,111011212,Swansea - Caves Beach,core,0.0942,373290.5,6336248.6,151.6420374,-33.1050344,272,99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2310,6.0,modelled_from_WPP_SA2,6.0,5.44,0.0,5.0,0.0,0.0
11101121212,111011212,Swansea - Caves Beach,core,0.2214,373422.4,6334939.9,151.6432695,-33.1168516,458,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,9.16,0.0,0.0,0.0,0.0
11101121213,111011212,Swansea - Caves Beach,core,0.3799,375128.9,6337865.7,151.6619559,-33.0906652,191,86,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.0,38.0,2310,113.2,modelled_from_WPP_SA2,113.2,7.32,3.5,80.0,7.0,7.0
11101121215,111011212,Swansea - Caves Beach,core,0.2862,372152.7,6337685.7,151.6300477,-33.0919416,393,177,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,25.0,2310,74.5,modelled_from_WPP_SA2,74.5,9.36,1.5,58.0,3.0,3.0
11101121216,111011212,Swansea - Caves Beach,core,0.122,372442.4,6337664.1,151.6331485,-33.0921711,425,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,8.5,0.0,0.0,0.0,0.0
11101121217,111011212,Swansea - Caves Beach,core,0.1977,372528.5,6337380.1,151.6340315,-33.094742,438,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2310,3.0,modelled_from_WPP_SA2,3.0,9.26,0.5,1.0,1.0,1.0
11101121218,111011212,Swansea - Caves Beach,core,0.1466,372740.2,6337815.2,151.6363593,-33.0908427,412,286,0.0,1.0,2.0,2.0,0.0,2.0,2.0,6.0,1.0,62.2,2310,185.3,modelled_from_WPP_SA2,185.3,71.24,21.0,40.0,16.0,27.0
11101121219,111011212,Swansea - Caves Beach,core,0.1967,372904.0,6337190.6,151.6380273,-33.0964947,262,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,5.24,0.0,0.0,0.0,0.0
11101121220,111011212,Swansea - Caves Beach,core,1.6149,372230.5,6336013.7,151.630647,-33.1070283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,0.0,0.0,0.0,0.0,0.0
11101121222,111011212,Swansea - Caves Beach,core,1.1084,374592.1,6337545.8,151.656162,-33.0934882,520,208,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2310,11.9,modelled_from_WPP_SA2,11.9,10.4,0.0,10.0,0.0,0.0
11101121223,111011212,Swansea - Caves Beach,core,0.2106,372921.1,6337650.0,151.6382746,-33.0923539,395,190,0.0,0.0,2.0,2.0,0.0,3.0,1.0,14.0,2.0,65.4,2310,194.8,modelled_from_WPP_SA2,194.8,74.9,15.0,48.0,24.0,30.0
11101121224,111011212,Swansea - Caves Beach,core,0.3992,374008.0,6336723.0,151.6497911,-33.10084,596,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,11.92,0.0,0.0,0.0,0.0
11101121225,111011212,Swansea - Caves Beach,core,0.2153,373425.0,6336775.8,151.6435513,-33.1002966,627,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,12.540000000000001,0.0,0.0,0.0,0.0
11101121226,111011212,Swansea - Caves Beach,core,0.1957,372109.2,6336950.4,151.6294784,-33.0985679,356,155,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,20.0,2310,59.6,modelled_from_WPP_SA2,59.6,37.62,0.5,14.0,6.0,4.0
11101121227,111011212,Swansea - Caves Beach,core,0.3768,369812.0,6332679.0,151.604258,-33.1368115,661,305,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,24.0,2310,71.5,modelled_from_WPP_SA2,71.5,44.72,1.5,21.0,8.0,6.0
11101121228,111011212,Swansea - Caves Beach,core,0.3077,371374.0,6334457.6,151.6212504,-33.12096,405,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310,0.0,modelled_from_WPP_SA2,0.0,8.1,0.0,0.0,0.0,0.0
11101121229,111011212,Swansea - Caves Beach,core,0.3221,372632.3,6339837.1,151.6354851,-33.0725975,31,18,0.0,0.0,0.0,0.0,0.0,13.0,3.0,18.0,0.0,53.0,2310,157.9,modelled_from_WPP_SA2,157.9,9.62,9.0,92.0,18.0,18.0
11101121230,111011212,Swansea - Caves Beach,core,0.1882,370888.8,6334459.7,151.6160516,-33.1208831,147,177,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,2310,41.7,modelled_from_WPP_SA2,41.7,2.94,4.0,25.0,0.0,5.0
11101121231,111011212,Swansea - Caves Beach,core,0.1599,371885.5,6329655.9,151.6260577,-33.1643197,345,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2310,0.6,modelled_from_WPP_SA2,0.6,6.9,0.0,0.0,0.0,0.0
11101121232,111011212,Swansea - Caves Beach,core,0.3098,371448.1,6329813.3,151.6213898,-33.1628489,265,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2310,0.6,modelled_from_WPP_SA2,0.6,5.3,0.0,0.0,0.0,0.0
11101121233,111011212,Swansea - Caves Beach,core,0.6438,370983.3,6335133.4,151.6171597,-33.114819,478,196,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,15.2,2310,45.3,modelled_from_WPP_SA2,45.3,10.56,5.0,20.0,2.0,7.0
11101121234,111011212,Swansea - Caves Beach,core,0.2542,373910.0,6336106.9,151.6486556,-33.106385,174,127,2.0,1.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,64.0,2310,190.6,modelled_from_WPP_SA2,190.6,5.48,24.0,56.0,24.0,30.0
